onset	duration	trial_type	rt	resp	gender
0.7510480999480933	3.0587432000320405	decision	3.0547982999123633	right	A
4.353951399913058	1.0007983001414686	win	n/a	n/a	n/a
11.426390300039202	3.0564305000007153	decision	3.0525412999559194	right	A
15.029324899893254	1.0009412001818419	loss	n/a	n/a	n/a
17.81501919985749	3.0040152000728995	decision	2.5523109000641853	right	A
21.36789879994467	1.000704700127244	win	n/a	n/a	n/a
24.2058049000334	3.0546297999098897	decision	3.050629299832508	right	A
27.806550099980086	1.0007146999705583	win	n/a	n/a	n/a
32.77741810004227	3.0049329998437315	decision	1.8014130999799818	left	A
36.33024540008046	1.0007835999131203	loss	n/a	n/a	n/a
43.4028401998803	3.0044689001515508	decision	2.8013810000848025	left	A
46.95554900006391	1.0007534998003393	loss	n/a	n/a	n/a
51.8764498999808	3.005050400039181	decision	2.551806000061333	right	A
55.42928220005706	1.0007986999116838	win	n/a	n/a	n/a
60.4001768999733	3.0048875000793487	decision	2.0515878000296652	left	A
63.953022700035945	1.0007853000424802	loss	n/a	n/a	n/a
66.85580089990981	3.0134362000972033	decision	2.0515083000063896	left	A
70.42544499994256	1.000355000142008	win	n/a	n/a	n/a
73.31077719992027	3.0044009999837726	decision	2.5523769001010805	left	A
76.86362749990076	1.0008450001478195	win	n/a	n/a	n/a
79.71605219994672	3.004725400125608	decision	2.0515350999776274	left	A
83.26897719991393	1.0011921001132578	loss	n/a	n/a	n/a
88.23981330008246	3.0044032000005245	decision	2.3020496999379247	right	A
91.79260649997741	1.000846599927172	loss	n/a	n/a	n/a
94.67884880001657	3.003927999874577	decision	2.8019731000531465	right	A
98.2312409998849	1.0007580001838505	win	n/a	n/a	n/a
105.32157119992189	3.0038938000798225	decision	2.800632399972528	right	A
108.8736594999209	1.0011297999881208	win	n/a	n/a	n/a
111.74251840007491	3.0120155999902636	decision	2.802295599831268	right	A
115.29521810007282	1.0009002999868244	win	n/a	n/a	n/a
122.36973999999464	3.070215200074017	decision	3.0663632000796497	left	A
125.98750699986704	1.0025499002076685	win	n/a	n/a	n/a
130.97552430001087	3.0527506000362337	decision-missed	n/a	n/a	A
134.57781159994192	1.0008859001100063	win	n/a	n/a	n/a
139.5153298000805	3.004499099915847	decision	2.0520221998449415	left	A
143.0681590999011	1.0018442999571562	win	n/a	n/a	n/a
148.08909719996154	3.0049125999212265	decision	1.534063900122419	left	A
151.64193539996631	1.0007645001169294	win	n/a	n/a	n/a
165.01957589993253	3.073468500049785	decision	3.069469700101763	right	A
168.63925609993748	1.0008048999588937	loss	n/a	n/a	n/a
175.74531399994157	3.0518555999733508	decision-missed	n/a	n/a	A
179.34823310002685	1.0008431000169367	win	n/a	n/a	n/a
186.4373639000114	3.005509600043297	decision	2.3013122000265867	left	A
189.990040600067	1.0009620999917388	loss	n/a	n/a	n/a
194.94475089991465	3.0062065001111478	decision	2.551812299992889	right	A
198.4980593000073	1.0000134999863803	loss	n/a	n/a	n/a
201.34972549998201	3.004901099950075	decision	1.7998377000913024	left	A
204.90258340002038	1.0007531000301242	loss	n/a	n/a	n/a
207.7885550998617	3.004800599999726	decision	2.0515264000277966	left	A
211.34118920005858	1.000767899909988	win	n/a	n/a	n/a
218.41365769994445	3.0041169999167323	decision	2.8186202999204397	right	A
221.96705450001173	1.0003804999869317	loss	n/a	n/a	n/a
229.07253320002928	3.0040382998995483	decision	2.8172867000102997	right	A
232.6254260998685	1.0006862001027912	win	n/a	n/a	n/a
237.72955149994232	3.07285839994438	decision	3.0689697000198066	right	A
241.34926349995658	1.000802299939096	loss	n/a	n/a	n/a
244.2524059000425	3.0043526999652386	decision	2.551109699998051	right	A
247.80438370001502	1.0009606999810785	win	n/a	n/a	n/a
252.7754124000203	3.055945900036022	decision	3.052053399849683	right	A
256.378143100068	1.0008159999269992	loss	n/a	n/a	n/a
259.4306556999218	3.0047908001579344	decision	2.051456999965012	left	A
262.98385199997574	1.000500899972394	loss	n/a	n/a	n/a
265.80332489986904	3.004399600205943	decision	1.8013647000771016	left	A
269.35555729991756	1.0009176000021398	loss	n/a	n/a	n/a
272.17475009988993	3.0045883001293987	decision	2.552186200162396	right	A
275.72761969990097	1.000852500088513	win	n/a	n/a	n/a
282.86709630000405	3.0732108000665903	decision	3.069243700010702	right	A
286.486353199929	1.0009157001040876	loss	n/a	n/a	n/a
289.37210699985735	3.005393800092861	decision	2.8030998001340777	right	A
292.92519139987417	1.0007285000756383	loss	n/a	n/a	n/a
297.8794112999458	3.3231099999975413	decision	3.3192974999547005	right	A
301.74936749995686	1.0009530000388622	win	n/a	n/a	n/a
308.8046543998644	3.075924900127575	decision	3.069593100110069	right	A
312.4246717998758	1.000591600080952	loss	n/a	n/a	n/a
319.5470453999005	3.0048287000972778	decision	1.5515994001179934	left	A
323.0997281000018	1.0010450999252498	win	n/a	n/a	n/a
326.0023552000057	3.0048197999130934	decision	1.8016313998959959	right	A
329.55535069992766	1.0006578001193702	loss	n/a	n/a	n/a
332.4077626999933	3.004600799875334	decision	1.7846619000192732	right	A
335.9603726998903	1.0010397001169622	loss	n/a	n/a	n/a
343.11670949985273	3.0040273000486195	decision	2.8023667000234127	right	A
346.6694358000532	1.0012371998745948	loss	n/a	n/a	n/a
349.53839950007387	3.005676999920979	decision	2.3018991998396814	left	A
353.09129430004396	1.000921000028029	loss	n/a	n/a	n/a
358.07886360003613	3.0039391999598593	decision	2.5521350000053644	right	A
361.63159850006923	1.0008051998447627	win	n/a	n/a	n/a
370.8732568998821	3.0546399999875575	decision-missed	n/a	n/a	A
374.47559259994887	1.0008716001175344	loss	n/a	n/a	n/a
377.31130449986085	3.0050328001379967	decision	1.801424500066787	right	A
380.8643159000203	1.000776199856773	win	n/a	n/a	n/a
383.6832363998983	3.005255199968815	decision	2.0517080000136048	right	A
387.2361846999265	1.0007812001276761	loss	n/a	n/a	n/a
390.0385048999451	3.0050778000149876	decision	1.8015763000585139	left	A
393.59149889997207	1.0007279999554157	loss	n/a	n/a	n/a
398.5788930999115	3.004906899994239	decision	2.0515028000809252	right	A
402.13200019998476	1.000689199892804	loss	n/a	n/a	n/a
409.68809650000185	3.0051251999102533	decision	2.3018513000570238	left	A
413.24092300003394	1.0006510999519378	loss	n/a	n/a	n/a
420.34684109990485	3.0044114000629634	decision	1.5494999000802636	right	A
423.89970900001936	1.0008759000338614	loss	n/a	n/a	n/a
431.0223479999695	3.004909599898383	decision	2.301619000034407	left	A
434.57511739991605	1.0023491000756621	win	n/a	n/a	n/a
439.56254979991354	3.0562339001335204	decision	3.052325600059703	right	A
443.1654958999716	1.0007700000423938	win	n/a	n/a	n/a
446.0183220000472	3.0045125999022275	decision	2.552146799862385	left	A
449.57089430000633	1.0006256999913603	loss	n/a	n/a	n/a
454.55854779994115	3.0046316999942064	decision	2.552323200041428	right	A
458.1112162999343	1.0008942000567913	win	n/a	n/a	n/a
463.0821871000808	3.0729090999811888	decision	3.0689781999681145	right	A
466.70167109998874	1.000705200014636	win	n/a	n/a	n/a
469.5874761999585	3.055919700069353	decision	3.0521468000952154	left	A
473.1903061999474	1.000862600049004	win	n/a	n/a	n/a
476.0427216999233	3.053143800003454	decision-missed	n/a	n/a	A
479.6457511000335	1.0010353999678046	win	n/a	n/a	n/a
482.49810860003345	3.0050015000160784	decision	1.7854855998884887	right	A
486.0509224999696	1.0008495000656694	win	n/a	n/a	n/a
493.42376390006393	3.0045313998125494	decision	2.3020306997932494	left	A
496.97665679990314	1.0006536999717355	win	n/a	n/a	n/a
504.0491909000557	3.0046027000062168	decision	2.3020820999518037	right	A
507.60202859994024	1.0008076999802142	loss	n/a	n/a	n/a
