TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,15,5,3,3,7,1.0,0.0,5.0036592,6.0026445,6.0192304,6.0195994,9.03598,9.036184,2.0,1.150005,10.186189,12.552513,3.5171518,12.553503,17.558674
2,2,1,21,5,1.5,1,4,1.0,1.0,18.553646,19.552559,19.569479,19.569807,21.08581,21.08597,3.0,1.3834937,22.469463,24.602827,3.5175657,24.603676,29.608135
3,3,2,25,1,3,2,11,1.0,2.0,30.603493,31.602438,31.619032,31.619356,34.63561,34.635777,2.0,1.2171861,35.852962,38.152187,3.517121,38.153038,39.157375
4,4,3,21,1,4.5,0,9,1.0,3.0,40.15346,41.15237,41.169163,41.169434,45.6857,45.685898,3.0,2.8168805,48.502777,49.202957,3.517765,49.2038,50.208538
5,5,2,23,3,1.5,10,4,1.0,4.0,51.203568,52.202408,52.219063,52.21939,53.73554,53.735706,3.0,1.7001145,55.435818,57.252316,3.51733,57.253178,60.25766
6,6,2,19,3,3,1,4,1.0,5.0,61.253452,62.25229,62.26908,62.2694,65.28571,65.28589,2.0,1.083372,66.369255,68.802475,3.517298,68.80334,71.80778
7,7,1,23,3,3,1,7,1.0,6.0,72.803375,73.80231,73.818954,73.819275,76.8355,76.83567,3.0,0.91712755,77.7528,80.35204,3.5170724,80.3529,83.35721
8,8,1,23,1,3,4,1,1.0,7.0,84.35347,85.35235,85.3689,85.369225,88.38557,88.385735,2.0,2.033551,90.41929,91.90339,3.5183516,91.90425,92.90846
9,9,1,21,1,1.5,7,1,1.0,8.0,93.90343,94.90236,94.91884,94.91915,96.4363,96.43647,2.0,2.1829834,98.61945,99.95349,3.5177178,99.954346,100.95868
10,10,2,25,1,1.5,11,2,1.0,9.0,101.95319,102.952156,102.96876,102.96907,104.485466,104.48564,3.0,1.6835299,106.16917,108.00233,3.5173988,108.00318,109.00657
11,11,3,23,3,1.5,4,0,1.0,10.0,110.003265,111.00209,111.018745,111.01901,112.53546,112.53566,3.0,1.8335946,114.369255,116.05337,3.5184011,116.054214,119.05873
12,12,2,19,3,1.5,9,6,1.0,11.0,120.05321,121.0522,121.06882,121.06914,122.58536,122.58552,3.0,1.6510013,124.23652,126.10098,3.5161767,126.10184,129.10625
13,13,2,23,1,3,4,1,1.0,12.0,130.10316,131.10258,131.11877,131.1191,134.13522,134.13539,3.0,1.6839479,135.81934,137.65321,3.5185273,137.65407,138.6592
14,14,1,23,3,1.5,4,10,1.0,13.0,139.65332,140.65201,140.66878,140.6691,142.18542,142.1856,3.0,2.4332638,144.61885,145.7023,3.5174098,145.70314,148.70746
15,15,3,17,1,1.5,0,3,1.0,14.0,149.70325,150.70204,150.71872,150.719,152.23529,152.2355,2.0,1.3502983,153.58582,155.75206,3.5172737,155.75296,156.75752
16,16,3,23,1,3,1,0,1.0,15.0,157.75316,158.75201,158.76869,158.76895,161.78484,161.78503,3.0,1.450528,163.23557,165.30229,3.517968,165.30315,166.30743
17,17,2,21,8,1.5,9,7,1.0,16.0,167.30304,168.30212,168.31859,168.31891,169.83554,169.83571,3.0,1.5666225,171.40233,173.35295,3.5179782,173.35384,181.35803
18,18,3,23,1,1.5,1,0,1.0,17.0,182.35309,183.35187,183.36864,183.36885,184.88496,184.88525,3.0,2.1340456,187.01929,188.40099,3.516462,188.40186,189.40648
19,19,3,25,1,1.5,0,8,1.0,18.0,190.40305,191.40178,191.41856,191.41881,192.93501,192.93521,2.0,2.7504196,195.68562,196.45183,3.5173354,196.4527,197.45798
20,20,1,23,3,1.5,10,4,1.0,19.0,198.45314,199.45178,199.46855,199.46887,200.98514,200.9853,2.0,1.6337061,202.619,204.5023,3.5177262,204.50317,207.50851
21,21,1,19,1,4.5,1,6,1.0,20.0,208.50285,209.5017,209.51846,209.51878,214.03593,214.0361,3.0,2.2328887,216.269,217.5531,3.5177164,217.55397,218.55913
22,22,3,15,5,3,3,0,1.0,21.0,219.5527,220.55168,220.56862,220.56891,223.5851,223.5853,3.0,2.2998378,225.88513,227.10265,3.5180545,227.1035,232.10774
23,23,2,23,3,1.5,7,1,1.0,22.0,233.10272,234.10167,234.11845,234.11884,235.63483,235.635,3.0,1.850293,237.48529,239.15158,3.517299,239.15244,242.15681
24,24,2,17,3,4.5,1,8,1.0,23.0,243.15343,244.15158,244.16852,244.16885,248.6848,248.68495,2.0,1.0507166,249.73567,252.20166,3.5174131,252.20251,255.2078
25,25,1,19,8,3,4,6,1.0,24.0,256.20273,257.2017,257.21838,257.21872,260.23495,260.2351,3.0,2.0003684,262.23547,263.75156,3.5171342,263.7524,271.75665
26,26,3,25,1,1.5,0,2,1.0,25.0,272.7526,273.75153,273.76816,273.76843,275.28494,275.28513,2.0,2.2501354,277.53528,278.80167,3.5172522,278.80252,279.80768
27,27,3,15,1,1.5,7,0,1.0,26.0,280.80264,281.8015,281.81824,281.81854,283.33502,283.33524,999.0,999.0,999.0,286.35156,3.5334458,286.86887,287.87305
28,28,1,17,1,4.5,5,8,1.0,27.0,288.8696,289.86826,289.88477,289.8851,294.40152,294.4017,2.0,2.21684,296.61853,297.91876,3.5177786,297.91965,298.92392
29,29,1,25,5,1.5,8,11,1.0,28.0,299.9193,300.91812,300.9348,300.93512,302.45157,302.45172,3.0,1.4334439,303.88516,305.96945,3.5184572,305.97034,310.97482
30,30,2,15,3,1.5,3,5,1.0,29.0,311.9692,312.96814,312.98477,312.98508,314.50153,314.50168,2.0,1.4169912,315.91867,318.01868,3.5177002,318.01953,321.02405
31,31,2,19,1,1.5,4,6,1.0,30.0,322.01917,323.01804,323.03467,323.035,324.55148,324.55167,2.0,1.7668301,326.31848,328.0684,3.5174456,328.06924,329.07446
32,32,1,21,8,4.5,1,7,1.0,31.0,330.0694,331.06808,331.0846,331.0849,335.60147,335.60162,3.0,1.8334135,337.43503,339.1183,3.5173786,339.11914,347.12442
33,33,3,21,1,1.5,4,0,1.0,32.0,348.11917,349.11823,349.13443,349.13464,350.6512,350.6514,3.0,1.9503413,352.60175,354.16797,3.5172913,354.16885,355.17322
34,34,3,21,5,3,4,0,1.0,33.0,356.16916,357.16797,357.18454,357.1848,360.20135,360.20154,3.0,1.4000196,361.60156,363.71796,3.5171206,363.7188,368.72314
35,35,2,15,1,1.5,3,7,1.0,34.0,369.7191,370.7179,370.73444,370.73477,372.2513,372.2515,2.0,1.6168363,373.86832,375.7683,3.5175316,375.76917,376.7743
36,36,3,23,1,4.5,0,10,1.0,35.0,377.769,378.76797,378.78445,378.7847,383.3012,383.3014,3.0,2.966853,386.26825,386.8187,3.518053,386.8196,387.82385
