onset	duration	trial_type	rt	resp	gender
0.733864387409994	3.00694125590962	decision	2.5832653365505394	left	B
4.28339517189306	1.01619636444957	loss	n/a	n/a	n/a
11.3665540984075	3.09078181048972	decision	3.083921456389362	left	B
14.9999357011402	1.00016089805285	win	n/a	n/a	n/a
22.050054986059	3.08953236028901	decision	3.083078930299962	right	B
25.6831975058012	1.01671981130494	loss	n/a	n/a	n/a
32.7666912089044	3.00675469869748	decision	2.3163502891839016	right	B
36.3163327805814	1.00031243803096	loss	n/a	n/a	n/a
39.1498848205374	3.00669432422728	decision	2.833162624447141	left	B
42.6999728616502	1.01651031180518	loss	n/a	n/a	n/a
45.6996531786863	3.00730682350695	decision	2.5755953604821116	right	B
49.2503929625091	1.01596301698009	win	n/a	n/a	n/a
52.1331568586756	3.0066291197727	decision	2.5752068505680654	right	B
55.6833541776286	1.01634548942093	win	n/a	n/a	n/a
60.6665806329984	3.00784445839236	decision	1.8165916362486314	left	B
64.216676824668	1.0164333343273	loss	n/a	n/a	n/a
69.1666221404739	3.00708706030855	decision	2.3162917259323876	left	B
72.7160994935257	1.01675935662934	win	n/a	n/a	n/a
75.8163794199063	3.08985989191569	decision	3.0831420216418337	left	B
79.4497776256176	1.01642548566451	win	n/a	n/a	n/a
84.3996664912556	3.34039231954375	decision	3.3338121031119954	left	B
88.2831844649045	1.01659996793023	loss	n/a	n/a	n/a
95.3662700364075	3.0072588257608	decision	2.0665701278485358	right	B
98.9167022121546	1.01626428571763	loss	n/a	n/a	n/a
105.982936959655	3.09012221911689	decision	3.0833017122058664	left	B
109.615983483935	1.00018867032486	win	n/a	n/a	n/a
116.682997062482	3.00724916585023	decision	1.5498984651640058	left	B
120.232905187586	1.0164372586587	win	n/a	n/a	n/a
125.199715213501	3.00683348742314	decision	1.300364028022159	right	B
128.749977736908	1.01589509568294	win	n/a	n/a	n/a
131.632945095131	3.00749458817882	decision	1.2998049601737875	right	B
135.182706510212	1.00011410779553	win	n/a	n/a	n/a
137.98289681063	3.00725520329433	decision	1.2999220867059194	left	B
141.533016850211	1.00005524264998	loss	n/a	n/a	n/a
144.399486273382	3.00715256665717	decision	1.049738623725716	right	B
147.949466546037	1.00018836843083	loss	n/a	n/a	n/a
157.116189813794	3.0075528495654	decision	1.3007640090654604	right	B
160.665868817683	1.00008784487727	loss	n/a	n/a	n/a
165.649505215901	3.00696208511363	decision	1.299853259784868	right	B
169.199471300526	1.01650185938342	win	n/a	n/a	n/a
172.082962105633	3.0074082526553	decision	1.299704738514265	right	B
175.63280683753	1.01655981890508	loss	n/a	n/a	n/a
182.716782630974	3.00683831740753	decision	1.0500691740890034	right	B
186.266361413203	1.01633401829167	loss	n/a	n/a	n/a
189.132854986179	3.00733097331249	decision	1.5497520570352208	left	B
192.682673455158	1.01650729309767	win	n/a	n/a	n/a
195.966074966389	3.00769654088072	decision	1.0499091816600412	right	B
199.516261417943	1.01659121364355	win	n/a	n/a	n/a
206.699530618469	3.00747949455399	decision	1.2996612688875757	left	B
210.249442366039	1.00132401273004	loss	n/a	n/a	n/a
217.299316530494	3.00726999505423	decision	1.0498509202734567	left	B
220.849476417265	1.01634216881939	loss	n/a	n/a	n/a
225.815961930261	3.00710064457962	decision	1.549676890776027	right	B
229.366106723377	1.01677535584895	loss	n/a	n/a	n/a
232.232646482851	3.00632634168142	decision	1.3000503825314809	right	B
235.782624038635	1.01657310128212	loss	n/a	n/a	n/a
242.865818284219	3.00723346849554	decision	1.0497863195778336	right	B
246.4158278385	1.01665189000778	loss	n/a	n/a	n/a
249.299297210644	3.00701642216882	decision	2.583177189808339	left	B
252.848835541983	1.0002514597727	win	n/a	n/a	n/a
256.132645184814	3.00729323923588	decision	2.066406512953108	left	B
259.6821575551	1.00021372569609	loss	n/a	n/a	n/a
262.499127437564	3.00641418655869	decision	1.8162864431797061	right	B
266.048820327589	1.0001029385312	win	n/a	n/a	n/a
271.215822525526	3.00713837865624	decision	1.5584097599203233	left	B
274.765669672401	1.00005614827387	win	n/a	n/a	n/a
277.599254616449	3.00623004435329	decision	2.0662287100567482	right	B
281.149235492834	1.01638443098636	win	n/a	n/a	n/a
286.199113883486	3.00723618533812	decision	2.3173395253543276	right	B
289.749116192834	1.01647861520178	win	n/a	n/a	n/a
296.865610294073	3.08966699542361	decision	3.0830251970037352	right	B
300.499042007665	1.0165501589654	win	n/a	n/a	n/a
307.582213310932	3.00714713294292	decision	2.316703781893011	right	B
311.13218150867	1.0165788368613	win	n/a	n/a	n/a
314.032669244043	3.00666625009035	decision	1.5492132146609947	left	B
317.582175576885	1.01641280698823	loss	n/a	n/a	n/a
320.432286831987	3.00700676222914	decision	1.5496922862657811	left	B
323.982361288829	1.01616617717082	win	n/a	n/a	n/a
328.965612195869	3.00723527971422	decision	2.31642726669088	left	B
332.515241390822	1.00019168903236	loss	n/a	n/a	n/a
339.600956271635	3.07332935466547	decision-missed	n/a	n/a	B
343.215381791699	1.00005312956637	win	n/a	n/a	n/a
350.282185266988	3.08989702223334	decision	3.0829814254830126	right	B
353.91544793197	1.00004769585212	win	n/a	n/a	n/a
367.298932246835	3.00742425187491	decision	2.5664655290311202	right	B
370.848916443792	1.01632767895353	loss	n/a	n/a	n/a
376.348545291577	3.0070321195235	decision	2.3166754058911465	right	B
379.898934299563	1.0162670025893	win	n/a	n/a	n/a
384.881861901173	3.00701762965764	decision	2.0663567040173803	right	B
388.432521085022	1.01572514147847	loss	n/a	n/a	n/a
393.398604805727	3.00643290267908	decision	2.575056819972815	left	B
396.948541306861	1.01681550490321	loss	n/a	n/a	n/a
404.048765990563	3.00722139357822	decision	2.316512998455437	right	B
407.598782186018	1.0161710071261	loss	n/a	n/a	n/a
410.448454216646	3.00753051100764	decision	1.8174024657637347	left	B
413.998520824825	1.01643574930495	loss	n/a	n/a	n/a
421.448806199973	3.00692404917208	decision	2.3160831320565194	left	B
424.998824206676	1.01630473663681	win	n/a	n/a	n/a
427.848497444793	3.3555351489631	decision	3.349114924960304	left	B
431.748603311484	1.0162670025893	loss	n/a	n/a	n/a
436.681639240036	3.08953960522194	decision	3.0831205887079705	right	B
440.315066123643	1.01667151172296	loss	n/a	n/a	n/a
443.181844966137	3.00647757976549	decision	2.832991462724749	left	B
446.731613928016	1.0164976331871	win	n/a	n/a	n/a
449.565230266802	3.00725852389587	decision	2.3176157386624254	left	B
453.114898403292	1.00025447850931	win	n/a	n/a	n/a
456.514992647892	3.00782242169953	decision	2.066465679963585	right	B
