TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,5,3,1,0.750000,1.0,0.0,4.2262254e-06,0.005551435,4.398014,0.0,999.0,999.0,999.0,6.9127016,7.9287386,3.5307248,7.928973,8.695569
2,2,1,5,3,2,0.750000,1.0,1.0,--,--,9.046638,3.0,9.778824,0.73218596,5.0,11.564459,12.981899,3.935262,12.982097,13.745371
3,3,1,5,3,1,0.750000,1.0,2.0,--,--,14.04354,3.0,14.628744,0.58520365,3.0,16.560589,17.574879,3.5313394,17.575071,18.32869
4,4,1,5,3,1,0.750000,1.0,3.0,--,--,18.612562,2.0,19.57883,0.9662676,7.0,21.129839,22.14048,3.527917,22.140686,22.895315
5,5,1,5,3,3,0.750000,1.0,4.0,--,--,23.177637,2.0,23.77871,0.6010728,1.0,25.694973,26.70764,3.5300035,26.707827,27.461515
6,6,1,5,3,1,0.750000,1.0,5.0,--,--,27.745035,3.0,28.51198,0.7669436,2.0,30.263393,31.275068,3.530032,31.275257,32.028656
7,7,1,5,3,1,0.750000,1.0,6.0,--,--,32.311626,3.0,33.562164,1.2505369,2.0,34.82893,35.837456,3.5258293,35.837643,36.59536
8,8,1,5,3,1,12,1.0,7.0,--,--,36.87774,3.0,38.445545,1.5678067,2.0,39.394936,40.403446,3.525706,40.40363,52.41155
9,9,2,4,2,3,0.750000,1.0,8.0,--,--,52.509285,3.0,54.04542,1.5361379,9.0,55.026875,56.039017,3.5297306,56.039196,56.79518
10,10,2,4,2,3,0.750000,1.0,9.0,--,--,56.849144,3.0,57.39551,0.54636896,8.0,59.366062,60.37651,3.5273652,60.376694,61.12847
11,11,2,4,2,1,0.750000,1.0,10.0,--,--,61.182846,3.0,63.095276,1.9124271,4.0,63.700253,64.71183,3.5289845,64.71202,65.462074
12,12,2,4,2,3,0.750000,1.0,11.0,--,--,65.516884,3.0,66.02785,0.5109666,7.0,68.03512,69.04448,3.527599,69.04467,69.79512
13,13,2,4,2,3,0.750000,1.0,12.0,--,--,69.85043,2.0,70.41205,0.561609,2.0,72.36802,73.37692,3.526486,73.37711,74.12813
14,14,2,4,2,3,0.750000,1.0,13.0,--,--,74.181656,3.0,75.82874,1.6470854,9.0,76.698265,77.706825,3.5251648,77.70701,78.46151
15,15,2,4,2,2,0.750000,1.0,14.0,--,--,78.515854,2.0,79.31175,0.79589885,5.0,81.03431,82.04617,3.5303142,82.046364,82.81156
16,16,2,4,2,3,10,1.0,15.0,--,--,82.86755,2.0,83.26239,0.39483926,4.0,85.38554,86.39556,3.5280104,86.39575,96.41168
17,17,3,6,3,3,0.750000,1.0,16.0,--,--,96.7436,3.0,97.828514,1.0849128,7.0,99.26127,100.27036,3.5267594,100.270546,101.02823
18,18,3,6,3,3,0.750000,1.0,17.0,--,--,101.384834,2.0,102.01166,0.6268201,2.0,103.902435,104.91135,3.5265064,104.91153,105.67824
19,19,3,6,3,3,0.750000,1.0,18.0,--,--,105.969,2.0,106.51178,0.5427785,1.0,108.48739,109.495766,3.5267582,109.49595,110.261536
20,20,3,6,3,3,0.750000,1.0,19.0,--,--,110.544106,2.0,110.9116,0.36749473,1.0,113.06164,114.070404,3.5262969,114.07059,114.82814
21,21,3,6,3,2,0.750000,1.0,20.0,--,--,115.11082,3.0,115.64516,0.5343375,5.0,117.628624,118.638824,3.5280018,118.63901,119.39507
22,22,3,6,3,3,0.750000,1.0,21.0,--,--,119.676575,2.0,120.79486,1.1182857,2.0,122.19363,123.20392,3.5273483,123.20412,123.96163
23,23,3,6,3,1,0.750000,1.0,22.0,--,--,124.24297,3.0,124.51175,0.26877156,1.0,126.76073,127.77124,3.5282621,127.77142,128.52791
24,24,3,6,3,3,12,1.0,23.0,--,--,128.81181,3.0,129.44536,0.6335425,7.0,131.3291,132.33887,3.5270567,132.33907,144.345
25,25,4,5,3,1,0.750000,1.0,24.0,--,--,144.67213,2.0,145.67822,1.0060887,8.0,147.1895,148.19928,3.5271406,148.19951,148.96129
26,26,4,5,3,3,0.750000,1.0,25.0,--,--,149.24658,2.0,150.59505,1.3484653,2.0,151.7637,152.77382,3.5272486,152.77402,153.52798
27,27,4,5,3,1,0.750000,1.0,26.0,--,--,153.81094,2.0,154.41125,0.6003069,9.0,156.32887,157.33894,3.5279963,157.33914,158.09485
28,28,4,5,3,1,0.750000,1.0,27.0,--,--,158.37968,3.0,158.87805,0.49835917,3.0,160.8973,161.90558,3.5258844,161.90576,162.66145
29,29,4,5,3,1,0.750000,1.0,28.0,--,--,162.94473,3.0,163.37798,0.43324497,4.0,165.46219,166.47058,3.52585,166.47076,167.22774
30,30,4,5,3,1,0.750000,1.0,29.0,--,--,167.51215,3.0,167.82834,0.3161912,1.0,170.02916,171.03757,3.5254269,171.03775,171.79465
31,31,4,5,3,1,0.750000,1.0,30.0,--,--,172.07726,3.0,172.57803,0.50078624,2.0,174.59512,175.60385,3.5265975,175.60403,176.36111
