TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,5,3,1,0.750000,1.0,0.0,3.6224665e-06,0.0055647176,4.3872366,2.0,5.057762,0.6705255,8.0,6.9047523,7.9202247,3.532988,7.920478,8.673823
2,2,1,5,3,2,0.750000,1.0,1.0,--,--,9.037493,2.0,9.874052,0.836559,5.0,11.554888,12.568683,3.5311892,12.568868,13.323751
3,3,1,5,3,1,0.750000,1.0,2.0,--,--,13.6136055,3.0,14.107488,0.49388242,3.0,16.131124,17.142952,3.5293458,17.143139,17.90745
4,4,1,5,3,1,0.750000,1.0,3.0,--,--,18.199291,2.0,18.49085,0.29156023,9.0,20.716702,21.72632,3.5270286,21.726526,22.490784
5,5,1,5,3,3,0.750000,1.0,4.0,--,--,22.779844,2.0,23.22429,0.44444627,1.0,25.297052,26.309954,3.530109,26.310137,27.074287
6,6,1,5,3,1,0.750000,1.0,5.0,--,--,27.362597,3.0,27.641039,0.27844235,1.0,29.879807,30.889729,3.5271316,30.889917,31.64042
7,7,1,5,3,1,0.750000,1.0,6.0,--,--,31.930218,2.0,32.473763,0.5435474,8.0,34.447845,35.457718,3.5275006,35.457897,36.223732
8,8,1,5,3,1,12,1.0,7.0,--,--,36.50768,3.0,36.774784,0.26710644,4.0,39.023853,40.03387,3.5261927,40.034065,52.0404
9,9,2,4,2,3,0.750000,1.0,8.0,--,--,52.12821,3.0,53.190834,1.0626261,8.0,54.64575,55.65566,3.52745,55.65585,56.40752
10,10,2,4,2,3,0.750000,1.0,9.0,--,--,56.463585,3.0,56.890907,0.42732224,9.0,58.98051,59.98867,3.5250823,59.98885,60.740562
11,11,2,4,2,1,0.750000,1.0,10.0,--,--,60.796413,3.0,61.273933,0.4775209,4.0,63.31377,64.32321,3.5267992,64.32342,65.07363
12,12,2,4,2,3,0.750000,1.0,11.0,--,--,65.12944,2.0,66.17393,1.04449,1.0,67.64764,68.657135,3.527699,68.65733,69.4074
13,13,2,4,2,3,0.750000,1.0,12.0,--,--,69.46313,3.0,70.807724,1.3445992,9.0,71.98091,72.98957,3.5264456,72.98975,73.740425
