TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,6,3,3,0.750000,1.0,0.0,3.6224956e-06,0.005473552,4.3404136,2.0,5.2539062,0.9134927,4.0,6.8575397,7.8724847,3.5320709,7.8727174,8.63644
2,2,1,6,3,3,0.750000,1.0,1.0,--,--,8.930806,3.0,9.836873,0.90606725,7.0,11.447844,12.459215,3.5284095,12.459404,13.219756
3,3,1,6,3,1,0.750000,1.0,2.0,--,--,13.465747,3.0,13.886857,0.4211106,2.0,15.982722,16.995058,3.5293107,16.995249,17.75311
4,4,1,6,3,2,0.750000,1.0,3.0,--,--,17.997904,3.0,18.487307,0.4894038,5.0,20.514868,21.527466,3.5295632,21.52769,22.286606
5,5,1,6,3,3,0.750000,1.0,4.0,--,--,22.531136,3.0,22.953785,0.42264864,7.0,25.048447,26.059088,3.5279524,26.059277,26.819906
6,6,1,6,3,3,0.750000,1.0,5.0,--,--,27.064764,3.0,27.353487,0.28872353,8.0,29.582401,30.59245,3.527684,30.592634,31.35318
7,7,1,6,3,3,0.750000,1.0,6.0,--,--,31.598593,3.0,31.88709,0.288498,7.0,34.115604,35.12419,3.5255992,35.124397,35.886604
8,8,1,6,3,3,8,1.0,7.0,--,--,36.132084,3.0,36.46995,0.33786595,6.0,38.650066,39.659744,3.5276577,39.659943,47.669662
9,9,2,4,2,3,0.750000,1.0,8.0,--,--,47.74553,3.0,48.470074,0.7245462,7.0,50.262856,51.271862,3.526333,51.27205,52.036407
10,10,2,4,2,3,0.750000,1.0,9.0,--,--,52.09204,2.0,52.603622,0.5115827,3.0,54.60925,55.619133,3.5270927,55.619324,56.369858
11,11,2,4,2,3,0.750000,1.0,10.0,--,--,56.42395,2.0,56.803345,0.37939486,4.0,58.941307,59.95045,3.5265024,59.95064,60.703064
12,12,2,4,2,2,0.750000,1.0,11.0,--,--,60.757668,2.0,61.286552,0.5288854,5.0,63.275696,64.28573,3.528062,64.28593,65.036476
13,13,2,4,2,3,0.750000,1.0,12.0,--,--,65.09074,3.0,65.42005,0.3293112,9.0,67.60778,68.619446,3.5287106,68.61964,69.3697
14,14,2,4,2,3,0.750000,1.0,13.0,--,--,69.423836,3.0,69.72004,0.2962012,9.0,71.94075,72.94926,3.5254154,72.94945,73.70316
15,15,2,4,2,3,0.750000,1.0,14.0,--,--,73.7581,3.0,74.20336,0.4452607,7.0,76.275024,77.28357,3.5254679,77.28377,78.03626
16,16,2,4,2,1,12,1.0,15.0,--,--,78.09104,2.0,79.22017,1.1291301,9.0,80.607735,81.6174,3.5263615,81.61759,93.619835
17,17,3,5,3,1,0.750000,1.0,16.0,--,--,93.947235,3.0,94.45323,0.50599957,4.0,96.46496,97.47301,3.5257728,97.4732,98.23599
18,18,3,5,3,1,0.750000,1.0,17.0,--,--,98.562584,3.0,99.753784,1.1912,4.0,101.07896,102.08706,3.5244787,102.08725,102.85287
19,19,3,5,3,1,0.750000,1.0,18.0,--,--,103.09604,2.0,103.53661,0.44057354,6.0,105.61339,106.62243,3.5263906,106.62263,107.386284
20,20,3,5,3,1,0.750000,1.0,19.0,--,--,107.63008,3.0,107.83671,0.20662357,4.0,110.1466,111.15516,3.5250742,111.15534,111.9194
21,21,3,5,3,1,0.750000,1.0,20.0,--,--,112.1645,2.0,113.986404,1.821907,6.0,114.68238,115.69142,3.5269268,115.69164,116.45286
