TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,3,2,1,0.750000,1.0,0.0,3.9243605e-06,0.0056039877,4.0956006,2.0,6.130217,2.0346167,6.0,6.6132436,7.627668,3.5320675,7.6279073,8.381447
2,2,1,3,2,1,0.750000,1.0,1.0,--,--,8.455559,3.0,9.082449,0.6268898,3.0,10.974172,11.985113,3.5295541,11.985303,12.751802
3,3,1,3,2,1,0.750000,1.0,2.0,--,--,12.8074255,3.0,13.636113,0.8286874,4.0,15.32499,16.335835,3.5284085,16.336014,17.08875
4,4,1,3,2,2,0.750000,1.0,3.0,--,--,17.145761,3.0,17.70639,0.56062794,5.0,19.664177,20.676836,3.5310733,20.677023,21.44264
5,5,1,3,2,1,0.750000,1.0,4.0,--,--,21.49927,3.0,22.560036,1.0607666,3.0,24.017157,25.028297,3.5290287,25.028482,25.779123
6,6,1,3,2,1,0.750000,1.0,5.0,--,--,25.836218,2.0,26.463682,0.6274652,7.0,28.353748,29.364874,3.5286565,29.365063,30.116106
7,7,1,3,2,1,0.750000,1.0,6.0,--,--,30.172241,3.0,30.800337,0.6280952,4.0,32.68916,33.697784,3.5255435,33.697968,34.45324
8,8,1,3,2,2,8,1.0,7.0,--,--,34.50849,3.0,36.054775,1.5462841,5.0,37.025436,38.035297,3.5268075,38.035503,46.046055
9,9,2,6,3,3,0.750000,1.0,8.0,--,--,46.367558,2.0,47.681053,1.3134967,1.0,48.884945,49.898876,3.5313187,49.89906,50.649845
10,10,2,6,3,1,0.750000,1.0,9.0,--,--,50.997448,2.0,51.784374,0.7869274,8.0,53.5162,54.527096,3.5296469,54.52728,55.286903
11,11,2,6,3,3,0.750000,1.0,10.0,--,--,55.58045,2.0,56.77203,1.1915807,1.0,58.09777,59.15789,3.577443,59.15808,59.92429
12,12,2,6,3,2,0.750000,1.0,11.0,--,--,60.1972,3.0,61.09227,0.89506894,5.0,62.714222,63.72439,3.5271876,63.724575,64.47786
13,13,2,6,3,3,0.750000,1.0,12.0,--,--,64.751175,3.0,65.479034,0.72786635,6.0,67.26893,68.27943,3.5282574,68.27962,69.031746
14,14,2,6,3,3,0.750000,1.0,13.0,--,--,69.30587,3.0,69.76562,0.45974797,7.0,71.82358,72.832344,3.526479,72.832535,73.58543
15,15,2,6,3,3,0.750000,1.0,14.0,--,--,73.85862,2.0,73.93628,0.07766402,3.0,76.37592,77.38491,3.5262961,77.3851,78.13937
16,16,2,6,3,3,10,1.0,15.0,--,--,78.41262,3.0,79.27403,0.8614145,9.0,80.929955,81.9406,3.527976,81.94079,91.950714
17,17,3,5,3,2,0.750000,1.0,16.0,--,--,92.297424,2.0,93.4021,1.1046742,5.0,94.81495,95.82484,3.527416,95.82503,96.58788
18,18,3,5,3,1,0.750000,1.0,17.0,--,--,96.86149,2.0,97.655594,0.7941075,7.0,99.378456,100.389534,3.5280507,100.38972,101.14188
19,19,3,5,3,1,0.750000,1.0,18.0,--,--,101.414856,3.0,102.79315,1.3782964,1.0,103.93214,104.94088,3.5260215,104.94106,105.69555
20,20,3,5,3,1,0.750000,1.0,19.0,--,--,105.983765,3.0,107.230225,1.2464541,2.0,108.501175,109.511734,3.5279696,109.511925,110.265755
21,21,3,5,3,1,0.750000,1.0,20.0,--,--,110.53723,2.0,111.9341,1.396868,9.0,113.05498,114.06373,3.5265038,114.06392,114.81945
22,22,3,5,3,1,0.750000,1.0,21.0,--,--,115.09183,2.0,116.38794,1.2961109,6.0,117.608574,118.61695,3.5251226,118.61716,119.37323
