TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,6,3,3,0.750000,1.0,0.0,3.3206306e-06,0.0054074517,4.7235823,3.0,5.162275,0.43869245,8.0,7.241295,8.254285,3.5307024,8.25452,9.015061
2,2,1,6,3,3,0.750000,1.0,1.0,--,--,9.735708,2.0,10.149791,0.41408226,1.0,12.252821,13.261701,3.525992,13.26188,14.019276
3,3,1,6,3,2,0.750000,1.0,2.0,--,--,14.567756,2.0,14.903816,0.33606046,5.0,17.084356,18.095942,3.5281854,18.096123,18.856766
4,4,1,6,3,3,0.750000,1.0,3.0,--,--,19.404148,3.0,19.791218,0.38707006,6.0,21.921497,22.93265,3.5285017,22.93283,23.694086
5,5,1,6,3,1,0.750000,1.0,4.0,--,--,24.246933,2.0,24.64489,0.3979583,6.0,26.764856,27.774647,3.5277145,27.77485,28.531153
6,6,1,6,3,3,0.750000,1.0,5.0,--,--,29.084553,2.0,29.399008,0.31445602,4.0,31.60103,32.612038,3.5274863,32.612232,33.36846
7,7,1,6,3,3,0.750000,1.0,6.0,--,--,33.919216,3.0,34.83698,0.91776407,9.0,36.43677,37.445656,3.5264397,37.445847,38.2058
8,8,1,6,3,3,10,1.0,7.0,--,--,38.751286,3.0,39.223503,0.47221726,8.0,41.268795,42.275684,3.5244005,42.275883,52.28395
9,9,2,1,1,1,0.750000,1.0,8.0,--,--,52.292797,3.0,52.90184,0.60904455,4.0,54.808624,55.817604,3.5248096,55.8178,56.571117
10,10,2,1,1,1,0.750000,1.0,9.0,--,--,56.573696,3.0,56.97262,0.3989237,2.0,59.090744,60.099747,3.5260508,60.099945,60.85795
11,11,2,1,1,1,0.750000,1.0,10.0,--,--,60.86039,2.0,61.241783,0.38139483,9.0,63.37705,64.384224,3.5238342,64.38442,65.144745
12,12,2,1,1,1,0.750000,1.0,11.0,--,--,65.14718,3.0,65.561905,0.41472405,4.0,67.66372,68.67057,3.5233896,68.67076,69.43136
13,13,2,1,1,1,0.750000,1.0,12.0,--,--,69.433716,3.0,69.798805,0.36508676,4.0,71.94972,72.95693,3.523214,72.95712,73.718346
14,14,2,1,1,1,0.750000,1.0,13.0,--,--,73.720726,3.0,74.01909,0.29835984,3.0,76.23776,77.246605,3.5258749,77.246796,78.0053
15,15,2,1,1,2,0.750000,1.0,14.0,--,--,78.00764,3.0,78.339096,0.33145508,5.0,80.52567,81.53446,3.5268245,81.53466,82.29205
16,16,2,1,1,3,12,1.0,15.0,--,--,82.29436,3.0,82.79295,0.49859735,6.0,84.81165,85.82053,3.526179,85.820724,97.821556
17,17,3,2,1,2,0.750000,1.0,16.0,--,--,97.82393,3.0,98.47241,0.64848,5.0,100.34165,101.35048,3.5265543,101.35068,102.10844
18,18,3,2,1,1,0.750000,1.0,17.0,--,--,102.11078,3.0,102.50918,0.39840055,2.0,104.62767,105.6375,3.5267205,105.637695,106.39508
19,19,3,2,1,3,0.750000,1.0,18.0,--,--,106.39744,2.0,106.4792,0.08176382,1.0,108.91564,109.925224,3.5277817,109.925415,110.68222
20,20,3,2,1,3,0.750000,1.0,19.0,--,--,110.68457,2.0,111.18317,0.49860066,2.0,113.20072,114.20894,3.5243728,114.20915,114.96885
21,21,3,2,1,3,0.750000,1.0,20.0,--,--,114.971146,2.0,115.41972,0.4485794,4.0,117.48935,118.49786,3.5267198,118.498055,119.25571
22,22,3,2,1,3,0.750000,1.0,21.0,--,--,119.2581,3.0,119.873405,0.6153018,9.0,121.775604,122.78292,3.5248177,122.78312,123.542725
23,23,3,2,1,3,0.750000,1.0,22.0,--,--,123.54503,3.0,123.91094,0.3659148,7.0,126.061615,127.07151,3.5264828,127.0717,127.82971
24,24,3,2,1,3,8,1.0,23.0,--,--,127.83209,3.0,128.19666,0.36456934,6.0,130.35004,131.3578,3.5257099,131.35799,139.37227
25,25,4,1,1,1,0.750000,1.0,24.0,--,--,139.37453,3.0,139.92323,0.54870105,4.0,141.89256,142.90163,3.5270977,142.90182,143.65904
26,26,4,1,1,1,0.750000,1.0,25.0,--,--,143.66154,3.0,144.0429,0.38134623,3.0,146.17896,147.18607,3.524524,147.18625,147.94617
27,27,4,1,1,1,0.750000,1.0,26.0,--,--,147.94849,2.0,148.27983,0.33133978,7.0,150.46555,151.4724,3.523913,151.47258,152.23308
28,28,4,1,1,1,0.750000,1.0,27.0,--,--,152.23535,2.0,152.51678,0.28143352,8.0,154.75255,155.75938,3.524033,155.75958,156.51976
29,29,4,1,1,1,0.750000,1.0,28.0,--,--,156.5221,3.0,156.8704,0.34830895,2.0,159.03905,160.04736,3.5252693,160.04755,160.80673
30,30,4,1,1,2,0.750000,1.0,29.0,--,--,160.80911,2.0,161.14069,0.33157733,5.0,163.32681,164.33675,3.5276318,164.33693,165.09349
31,31,4,1,1,1,0.750000,1.0,30.0,--,--,165.09578,2.0,165.56102,0.46523523,9.0,167.61153,168.6214,3.5256205,168.62163,169.3807
32,32,4,1,1,2,8,1.0,31.0,--,--,169.38303,2.0,169.6479,0.26487064,5.0,171.90048,172.91031,3.5272753,172.91049,180.92323
33,33,5,5,3,1,0.750000,1.0,32.0,--,--,181.63972,2.0,182.24106,0.6013262,8.0,184.15694,185.16635,3.5266268,185.16655,185.92776
34,34,5,5,3,1,0.750000,1.0,33.0,--,--,186.57024,3.0,186.8618,0.29156798,2.0,189.08844,190.09631,3.5260844,190.09651,190.8481
35,35,5,5,3,1,0.750000,1.0,34.0,--,--,191.39963,3.0,191.5658,0.16616571,4.0,193.91666,194.92435,3.5247085,194.92453,195.68538
36,36,5,5,3,2,0.750000,1.0,35.0,--,--,196.24197,3.0,196.68672,0.44474834,5.0,198.75946,199.76831,3.5263326,199.7685,200.52287
37,37,5,5,3,1,0.750000,1.0,36.0,--,--,201.07352,3.0,201.47382,0.40028605,4.0,203.59082,204.5997,3.526183,204.5999,205.36
38,38,5,5,3,1,0.750000,1.0,37.0,--,--,205.9094,2.0,206.14458,0.23518233,8.0,208.42593,209.43404,3.524637,209.43422,210.19716
39,39,5,5,3,2,0.750000,1.0,38.0,--,--,210.74603,2.0,211.16516,0.4191326,5.0,213.26347,214.2722,3.526173,214.27238,215.03484
40,40,5,5,3,1,8,1.0,39.0,--,--,215.58128,3.0,216.10258,0.5213018,2.0,218.09839,219.10728,3.5260003,219.10745,227.1113
41,41,6,3,2,3,0.750000,1.0,40.0,--,--,227.18538,2.0,227.69563,0.5102409,3.0,229.7024,230.7545,3.5691142,230.7547,231.51471
42,42,6,3,2,1,0.750000,1.0,41.0,--,--,231.5835,2.0,231.98244,0.3989527,7.0,234.1018,235.11122,3.5277326,235.1114,235.86845
43,43,6,3,2,1,0.750000,1.0,42.0,--,--,235.93723,2.0,236.35278,0.41555148,9.0,238.45428,239.46223,3.525,239.46242,240.22206
44,44,6,3,2,2,0.750000,1.0,43.0,--,--,240.29076,2.0,240.60632,0.31556118,5.0,242.80739,243.81622,3.5254724,243.8164,244.57552
45,45,6,3,2,1,0.750000,1.0,44.0,--,--,244.64478,2.0,245.09274,0.44796568,9.0,247.16335,248.17223,3.5274441,248.17242,248.92943
46,46,6,3,2,1,0.750000,1.0,45.0,--,--,248.99733,2.0,249.33067,0.33333424,7.0,251.51434,252.52118,3.5238485,252.52136,253.28271
47,47,6,3,2,1,0.750000,1.0,46.0,--,--,253.35124,2.0,253.75052,0.39928564,7.0,255.86766,256.87512,3.523901,256.8753,257.63617
48,48,6,3,2,1,12,1.0,47.0,--,--,257.706,3.0,258.23767,0.5316633,4.0,260.2226,261.22937,3.5233662,261.22955,273.23254
49,49,7,4,2,3,0.750000,1.0,48.0,--,--,273.31677,2.0,274.1669,0.85012007,2.0,275.8343,276.84317,3.5263839,276.84335,277.6031
50,50,7,4,2,3,0.750000,1.0,49.0,--,--,277.67166,2.0,278.0868,0.41512644,2.0,280.18857,281.19537,3.5237226,281.19556,281.95667
51,51,7,4,2,3,0.750000,1.0,50.0,--,--,282.0249,2.0,282.30695,0.28205627,4.0,284.54132,285.5492,3.524291,285.54938,286.3106
52,52,7,4,2,3,0.750000,1.0,51.0,--,--,286.37936,2.0,286.7107,0.3313159,4.0,288.89572,289.90414,3.5247555,289.90433,290.66354
53,53,7,4,2,3,0.750000,1.0,52.0,--,--,290.73288,3.0,291.08118,0.34830984,8.0,293.25027,294.2571,3.5242434,294.2573,295.01718
54,54,7,4,2,2,0.750000,1.0,53.0,--,--,295.0872,3.0,295.63477,0.5475672,5.0,297.60425,298.6138,3.526623,298.614,299.37094
55,55,7,4,2,3,0.750000,1.0,54.0,--,--,299.44006,2.0,299.87146,0.43139285,3.0,301.95728,302.9671,3.5270371,302.9673,303.7248
56,56,7,4,2,2,10,1.0,55.0,--,--,303.7942,3.0,304.15933,0.36512902,5.0,306.30994,307.31827,3.524061,307.31845,317.31882
57,57,8,2,1,3,0.750000,1.0,56.0,--,--,317.32483,2.0,317.86972,0.54486996,3.0,319.8422,320.85147,3.526636,320.85168,321.60587
58,58,8,2,1,3,0.750000,1.0,57.0,--,--,321.60815,2.0,321.92307,0.31488466,2.0,324.12576,325.1331,3.5249047,325.13327,325.89246
59,59,8,2,1,1,0.750000,1.0,58.0,--,--,325.89514,3.0,326.44348,0.5483509,3.0,328.41217,329.421,3.525843,329.42126,330.17935
60,60,8,2,1,3,0.750000,1.0,59.0,--,--,330.18167,2.0,330.56335,0.38167197,2.0,332.6991,333.70807,3.5263848,333.70825,334.46643
61,61,8,2,1,3,0.750000,1.0,60.0,--,--,334.46878,2.0,334.78427,0.31549022,1.0,336.98544,337.9933,3.5245037,337.99347,338.7531
62,62,8,2,1,3,0.750000,1.0,61.0,--,--,338.75546,2.0,339.12064,0.3651749,4.0,341.2722,342.28003,3.5245678,342.2802,343.04013
63,63,8,2,1,2,0.750000,1.0,62.0,--,--,343.0425,3.0,343.5408,0.49829185,5.0,345.56015,346.569,3.5264766,346.56918,347.32697
64,64,8,2,1,3,12,1.0,63.0,--,--,347.3292,3.0,347.74405,0.41485626,9.0,349.84717,350.8563,3.5270948,350.8565,362.8731
65,65,9,3,2,1,0.750000,1.0,64.0,--,--,362.97238,2.0,363.9912,1.0188432,9.0,365.4905,366.4998,3.5273936,366.49997,367.26016
66,66,9,3,2,1,0.750000,1.0,65.0,--,--,367.34436,3.0,367.69406,0.34971085,2.0,369.86212,370.86896,3.524617,370.86914,371.63028
67,67,9,3,2,2,0.750000,1.0,66.0,--,--,371.69836,3.0,372.0476,0.34922513,5.0,374.2155,375.22495,3.5265713,375.22513,375.9838
68,68,9,3,2,1,0.750000,1.0,67.0,--,--,376.05362,3.0,376.468,0.41435,1.0,378.5707,379.57996,3.5263317,379.58014,380.3374
69,69,9,3,2,1,0.750000,1.0,68.0,--,--,380.40665,2.0,380.65457,0.24791956,6.0,382.92508,383.93307,3.5264313,383.93326,384.6909
70,70,9,3,2,2,0.750000,1.0,69.0,--,--,384.75946,2.0,385.05838,0.29891318,5.0,387.277,388.28693,3.5274558,388.2871,389.04468
71,71,9,3,2,1,0.750000,1.0,70.0,--,--,389.1134,2.0,389.17862,0.06521152,8.0,391.63016,392.6399,3.5265055,392.6401,393.3982
72,72,9,3,2,1,10,1.0,71.0,--,--,393.46564,3.0,393.76587,0.3002384,1.0,395.9821,396.9899,3.5242507,396.99008,406.9928
