outcome	trial_starts	target_starts	RT	thresh	trial_type
1.0	4.022364914533682	6.055727690632921	0.22574716748204082	0.25552791868218244	Small_loss
1.0	10.105714045930654	12.139050558966119	0.10953908716328442	0.41726276985639416	Neutral
1.0	20.98904923076043	25.022385140066035	0.2464904166990891	0.35699565012976237	Large_loss
1.0	30.672382845834363	33.70594153791899	0.2497684629051946	0.36292509236080245	Large_loss
1.0	39.205716943892185	43.23905255133286	0.23646579589694738	0.44589016707728635	Large_gain
1.0	56.08903522382025	59.12238532118499	0.2890093230525963	0.46320354526822	Large_gain
1.0	63.37238713243278	65.40572062676074	0.3153019159217365	0.464713498893419	Large_gain
1.0	70.65572666423395	74.68904687615577	0.23395782941952348	0.32993964288655186	Large_loss
1.0	77.739045004535	81.77239027194446	0.25860400329111144	0.38822897554412195	Neutral
1.0	88.62239316990599	92.6557260605041	0.0941770380595699	0.32683223390757266	Small_loss
1.0	98.3057295018807	102.33906178869074	0.24494421982672065	0.32030317867289315	Small_gain
1.0	109.18900219880743	112.22232935379725	0.2315555188106373	0.2797080703275996	Small_loss
1.0	115.27237608388532	119.30572587938514	0.27133582724491134	0.27543864435998133	Small_loss
1.0	127.35566785925766	130.38901614537463	0.3160541850957088	0.36709503105466473	Large_gain
1.0	133.4390175943845	135.47234686248703	0.30468713206937537	0.31095396491039967	Large_gain
1.0	145.52239872439532	148.55573161499342	0.19425510260043666	0.29216360840575945	Small_gain
1.0	151.60573004523758	154.6390484458534	0.25812975980807096	0.31504149108426244	Large_loss
0.0	158.88906203018269	161.92236684652744	0.3416754109784961	0.2866717020635121	Small_loss
1.0	164.97239938849816	169.0057700133184	0.25819556828355417	0.2564914815755963	Large_loss
1.0	174.65570009936346	176.68905049859313	0.05987875541904941	0.3357522380239301	Neutral
0.0	181.93907102604862	184.9723966716556	0.42653904255712405	0.2564914815755963	Large_loss
1.0	192.8223983621574	196.85571434779558	0.3272814705851488	0.38863966989097387	Neutral
1.0	202.50573378847912	206.53907090530265	0.2748565797810443	0.30991793005756074	Large_gain
0.0	212.18907857284648	216.22238067234866	0.31564725941279903	0.29955829760795166	Small_gain
1.0	219.47240391658852	221.50573982595233	0.21538082574261352	0.3127832352572507	Neutral
1.0	227.95573626382975	230.98907247500028	0.010889488854445517	0.30991793005756074	Large_gain
1.0	236.43905683798948	238.47240693535423	0.16161440830910578	0.28367080984173315	Small_loss
1.0	244.9224048826145	246.9557555837673	0.2132963880430907	0.28183970734992286	Small_loss
1.0	259.40574055042816	262.43907615786884	0.060842336155474186	0.2472244772478476	Neutral
1.0	266.6890797803644	270.7224205196835	0.23043375625275075	0.2902858398827385	Small_gain
1.0	273.7724123087246	275.8057174269343	0.2891970885102637	0.3093237281235426	Large_gain
1.0	281.05574550118763	283.0890792973805	0.3088846854516305	0.3124902533033419	Large_gain
0.0	287.13907953887247	291.1724109200877	0.2765971833723597	0.2634956313475833	Large_loss
0.0	294.222408746602	298.2557482784032	0.2551611341186799	0.2721477826078801	Neutral
0.0	303.9057450785185	306.9390701203956	0.3749744916567579	0.34650676276518066	Small_gain
1.0	312.3890731995343	315.4224136369303	0.3126919161877595	0.34585647660933827	Small_gain
1.0	325.6724136369303	327.70574713125825	0.214174538559746	0.28643614240918464	Small_gain
1.0	332.9557860729983	334.98908304062206	0.24795390025246888	0.2636457541885387	Large_loss
1.0	340.2390815312392	344.2724192517926	0.2447166070342064	0.2631088729955826	Large_loss
1.0	347.32241768203676	350.35574936511694	0.306344720418565	0.3102233909832182	Large_gain
1.0	353.40575202164473	355.43908400658984	0.21392398339230567	0.28189477505460225	Neutral
1.0	364.2890863008215	368.32242462516297	0.2245668414980173	0.2750467185952158	Neutral
1.0	371.3724200366414	374.4057508141268	0.09426910954061896	0.2825868947231244	Small_gain
0.0	382.2557561271242	385.2890869046096	0.3620401105727069	0.304456044466775	Large_loss
0.0	397.93907313916134	399.9726508492604	0.3532543792389333	0.31272110799554154	Small_loss
1.0	405.2224223309313	408.25575582525926	0.27732107642805204	0.32780191506388073	Small_gain
1.0	420.9057604740956	422.93909577967133	0.23395994253223762	0.2773605612072241	Small_gain
1.0	430.58909318357473	432.6224260741146	0.2267116539296694	0.28196890875063174	Small_loss
1.0	437.87238773616264	441.9057625872083	0.25633904518326744	0.27767184751570057	Neutral
0.0	446.3557638550992	448.38909010443604	0.28601956623606384	0.32084838703869895	Small_loss
