LotisLeft,Lot_per,Lot_mon,Lot_color,Sure_mon,dist,response,RT
0,40,13,blue,5,Narrow,No_resp,10
1,60,13,blue,5,Narrow,['j'],3.1146427000057884
1,50,13,blue,5,Narrow,['f'],2.9920934999827296
1,50,13,blue,5,Narrow,['f'],2.024910899985116
0,50,13,blue,5,Narrow,['j'],2.711552499968093
1,30,13,blue,5,Narrow,['j'],2.34803940000711
1,40,13,blue,5,Narrow,['j'],1.8160797999589704
1,50,13,blue,5,Narrow,['f'],1.6132846000255086
0,50,13,blue,5,Narrow,['f'],2.502761100011412
1,60,13,blue,5,Narrow,['f'],3.743584699986968
0,50,13,blue,5,Narrow,['f'],1.7328584999777377
1,30,13,blue,5,Narrow,['j'],2.160441699961666
1,40,13,blue,5,Narrow,['j'],1.6210502000176348
0,70,13,blue,5,Narrow,['j'],2.5184327999595553
0,50,13,blue,5,Narrow,['f'],1.3411716999835335
0,70,13,blue,5,Narrow,['j'],2.120523299963679
1,60,13,blue,5,Narrow,['j'],1.7667553999926895
0,50,13,blue,5,Narrow,['f'],1.4688707999885082
0,60,13,blue,5,Narrow,['f'],1.7658424000255764
0,40,13,blue,5,Narrow,['f'],1.3054462000145577
1,0,13,green,5,wide,['j'],2.971788800030481
0,100,13,green,5,wide,['j'],2.39560970000457
1,80,13,green,5,wide,['f'],2.208157199958805
1,90,13,green,5,wide,['f'],1.3718272999976762
1,20,13,green,5,wide,['j'],1.1411598999984562
0,80,13,green,5,wide,['j'],2.3386783999740146
1,10,13,green,5,wide,['j'],1.4941042000427842
1,90,13,green,5,wide,['f'],1.048922499991022
1,10,13,green,5,wide,['j'],0.9138970999629237
1,100,13,green,5,wide,['f'],1.2854887999710627
0,0,13,green,5,wide,['f'],1.7257213999982923
0,100,13,green,5,wide,['j'],1.4203031999641098
0,0,13,green,5,wide,['f'],1.4596134999883361
0,10,13,green,5,wide,['f'],1.7261973000131547
0,100,13,green,5,wide,['j'],1.3576574999606237
1,90,13,green,5,wide,['f'],1.4946343999472447
0,0,13,green,5,wide,['f'],1.3452243000501767
1,20,13,green,5,wide,['j'],1.1491027000010945
0,90,13,green,5,wide,['j'],1.4671790999709629
0,10,13,green,5,wide,['f'],1.1925343999755569
0,70,13,red,5,Skew,['j'],3.202530599955935
1,100,13,red,5,Skew,['f'],1.3958841999992728
1,80,13,red,5,Skew,['f'],1.3793770000338554
1,70,13,red,5,Skew,['f'],1.667217799986247
0,80,13,red,5,Skew,['j'],3.22053789999336
0,60,13,red,5,Skew,['f'],1.398761500022374
1,90,13,red,5,Skew,['f'],1.096179599990137
0,80,13,red,5,Skew,['j'],1.5798925000126474
1,70,13,red,5,Skew,['j'],2.168246600020211
1,90,13,red,5,Skew,['f'],1.0253329999977723
0,80,13,red,5,Skew,['j'],1.357188900001347
1,90,13,red,5,Skew,['f'],1.0449528999743052
1,80,13,red,5,Skew,['f'],1.0451276999665424
0,60,13,red,5,Skew,['f'],1.8403157999855466
0,100,13,red,5,Skew,['j'],1.1643131999881007
1,80,13,red,5,Skew,['f'],1.7877693999907933
0,80,13,red,5,Skew,['f'],1.3673371999757364
0,90,13,red,5,Skew,['j'],1.0748937000171281
1,80,13,red,5,Skew,['f'],1.1158306000288576
0,70,13,red,5,Skew,['f'],1.3001473000040278
