TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,1,1,1,0.750000,1.0,0.0,3.6224756e-06,0.0053654914,4.016463,3.0,5.6226535,1.6061903,3.0,6.5327773,7.5457983,3.5293355,7.546025,8.307615
2,2,1,1,1,1,0.750000,1.0,1.0,--,--,8.311161,3.0,9.575392,1.2642304,1.0,10.827908,11.835741,3.5245802,11.835925,12.5942135
3,3,1,1,1,1,0.750000,1.0,2.0,--,--,12.596542,3.0,13.461608,0.86506575,4.0,15.113611,16.122778,3.5262363,16.122955,16.881325
4,4,1,1,1,2,0.750000,1.0,3.0,--,--,16.88374,3.0,17.765396,0.8816576,5.0,19.40124,20.41192,3.5281827,20.412106,21.168129
5,5,1,1,1,1,0.750000,1.0,4.0,--,--,21.170456,3.0,21.918764,0.74830884,2.0,23.687489,24.697712,3.527256,24.697887,25.454826
6,6,1,1,1,1,0.750000,1.0,5.0,--,--,25.457111,2.0,25.93867,0.48155782,9.0,27.973951,28.98274,3.5256283,28.982948,29.741415
7,7,1,1,1,2,0.750000,1.0,6.0,--,--,29.743721,2.0,30.859772,1.1160512,5.0,32.25986,33.26872,3.5249965,33.268894,34.028427
8,8,1,1,1,1,12,1.0,7.0,--,--,34.03069,2.0,34.86274,0.8320505,6.0,36.547848,37.558678,3.527987,37.558865,49.57465
9,9,2,6,3,1,0.750000,1.0,8.0,--,--,49.605755,2.0,50.57574,0.969983,6.0,52.122826,53.130135,3.5243788,53.13031,53.894875
10,10,2,6,3,3,0.750000,1.0,9.0,--,--,53.920246,3.0,54.662422,0.742176,6.0,56.436806,57.44666,3.526416,57.446846,58.198395
11,11,2,6,3,3,0.750000,1.0,10.0,--,--,58.218098,3.0,59.149635,0.9315361,9.0,60.734787,61.742393,3.5242963,61.742588,62.50232
12,12,2,6,3,3,0.750000,1.0,11.0,--,--,62.521545,2.0,63.319786,0.7982423,1.0,65.038795,66.04567,3.524122,66.04585,66.80553
13,13,2,6,3,2,0.750000,1.0,12.0,--,--,66.824844,2.0,67.30639,0.48154697,5.0,69.34277,70.3516,3.526753,70.351776,71.10899
14,14,2,6,3,3,0.750000,1.0,13.0,--,--,71.12874,3.0,71.54297,0.4142344,9.0,73.64564,74.65472,3.5259814,74.65489,75.41243
15,15,2,6,3,3,0.750000,1.0,14.0,--,--,75.43664,3.0,76.23053,0.79389375,9.0,77.95476,78.96162,3.5249777,78.9618,79.71624
16,16,2,6,3,3,12,1.0,15.0,--,--,79.736176,2.0,80.25032,0.5141438,4.0,82.25276,83.259605,3.5234318,83.259796,95.26275
17,17,3,3,2,2,0.750000,1.0,16.0,--,--,95.37521,2.0,96.313576,0.93836147,5.0,97.8922,98.90094,3.5257227,98.90112,99.666145
18,18,3,3,2,1,0.750000,1.0,17.0,--,--,99.760544,3.0,100.48372,0.7231719,4.0,102.27775,103.2865,3.5259542,103.286674,104.05295
19,19,3,3,2,1,0.750000,1.0,18.0,--,--,104.12854,2.0,104.73695,0.60842085,9.0,106.64662,107.654594,3.526057,107.65478,108.40642
20,20,3,3,2,1,0.750000,1.0,19.0,--,--,108.480804,2.0,109.09056,0.6097597,7.0,110.99827,112.008545,3.5277405,112.008736,112.760345
21,21,3,3,2,1,0.750000,1.0,20.0,--,--,112.834145,3.0,113.51117,0.67702425,2.0,115.3507,116.35785,3.5237005,116.35804,117.113556
22,22,3,3,2,1,0.750000,1.0,21.0,--,--,117.18832,2.0,117.6477,0.45938495,6.0,119.704735,120.71155,3.5232317,120.71172,121.467415
23,23,3,3,2,2,0.750000,1.0,22.0,--,--,121.54202,2.0,122.184975,0.6429485,5.0,124.05968,125.06851,3.5264902,125.068695,125.82071
24,24,3,3,2,1,10,1.0,23.0,--,--,125.89552,2.0,126.25511,0.35959387,8.0,128.41286,129.42453,3.529004,129.42471,139.43199
