onset	duration	trial_type	rt	resp	gender
0.6059192471439019	3.0065491354325786	decision	2.3182357574114576	left	M
4.158913510618731	1.0009176940657198	win	n/a	n/a	n/a
11.081357800750993	3.005303305457346	decision	2.0641205487772822	right	M
14.63426935102325	1.0007598144002259	loss	n/a	n/a	n/a
17.3530275298981	3.0055312195327133	decision	2.8188625967595726	left	M
20.9060688855825	1.0007939260685816	win	n/a	n/a	n/a
23.624745256849565	3.005101050483063	decision	2.8186998872552067	right	F
27.177726841764525	1.0009071284439415	win	n/a	n/a	n/a
31.998693795409054	3.005536955082789	decision	2.0633661680622026	right	F
35.55126241792459	1.0008881104877219	loss	n/a	n/a	n/a
42.47381930658594	3.005371226929128	decision	2.0674323978601024	left	M
46.02695062046405	1.0006825349992141	loss	n/a	n/a	n/a
50.8471206293907	3.005261345067993	decision	2.569071719306521	left	M
54.40005149948411	1.0010997235076502	win	n/a	n/a	n/a
59.22100185020827	3.0052918342407793	decision	2.5683825431624427	right	F
62.77392336225603	1.00068494991865	loss	n/a	n/a	n/a
65.50988981325645	3.0055091829271987	decision	1.300424041110091	right	F
69.06222840864211	1.000886601046659	win	n/a	n/a	n/a
71.78126340499148	3.006084552849643	decision	2.3174056066200137	right	F
75.33378523727879	1.0013840878382325	win	n/a	n/a	n/a
78.053332210402	3.006262959796004	decision	2.0628264190163463	right	F
81.60616255679633	1.0005602763267234	loss	n/a	n/a	n/a
86.42661240196321	3.0056857785675675	decision	2.3177029514918104	left	M
89.97965888946783	1.000884186127223	loss	n/a	n/a	n/a
92.69864407693967	3.005654383683577	decision	1.300665841321461	left	M
96.25164649100043	1.0008026803843677	win	n/a	n/a	n/a
103.17358061566483	3.005683363531716	decision	1.8016857194015756	right	M
106.72660234954674	1.0006937042344362	win	n/a	n/a	n/a
109.4455965931993	3.006653281627223	decision	2.3186475122347474	right	F
112.99878375360277	1.0006354426732287	win	n/a	n/a	n/a
119.92090866190847	3.005949917482212	decision	2.3190571540035307	left	M
123.47401009034365	1.0007383815245703	win	n/a	n/a	n/a
128.2945948727429	3.0066499611129984	decision	2.3178064939565957	left	F
131.84750612126663	1.0008639605948702	win	n/a	n/a	n/a
136.66805347136687	3.005168066243641	decision	2.5681325922487304	right	M
140.22110961889848	1.0007148352451622	win	n/a	n/a	n/a
145.05855189694557	3.0066233961842954	decision	1.8006128625711426	right	F
148.61106950289104	1.0008500744588673	win	n/a	n/a	n/a
161.83889157057274	3.086682539083995	decision	3.0812633144669235	right	M
165.47484235430602	1.0009569375542924	loss	n/a	n/a	n/a
172.39753357658628	3.00568094861228	decision	2.5675940507790074	right	M
175.95046565425582	1.0005726531380787	win	n/a	n/a	n/a
182.87263282493223	3.0054204320767894	decision	2.0685043488629162	left	M
186.4255929767387	1.0007027604151517	loss	n/a	n/a	n/a
191.24651163071394	3.0052628543926403	decision	2.064074060297571	right	M
194.79905429214705	1.0009723330149427	loss	n/a	n/a	n/a
197.51795404951554	3.006066742236726	decision	2.3181294980458915	left	F
201.07105306291487	1.0008730167755857	loss	n/a	n/a	n/a
203.806680812384	3.005289721186273	decision	1.8013850538991392	right	F
207.35952293197624	1.0008561118738726	win	n/a	n/a	n/a
214.28206351946574	3.0049963005585596	decision	2.0670728670665994	right	M
217.83481779391877	1.0008262265473604	loss	n/a	n/a	n/a
224.75719204952475	3.0062267349567264	decision	2.3182508510071784	left	M
228.31000337796286	1.0008280377369374	win	n/a	n/a	n/a
233.1307572092628	3.0055448038037866	decision	2.818268510629423	right	F
236.6834034131607	1.0009656918700784	loss	n/a	n/a	n/a
239.41928352846298	3.0057207958307117	decision	2.568725470919162	left	F
242.97243386041373	1.0006224621320143	win	n/a	n/a	n/a
247.79298785165884	3.0070100956363603	decision	2.3179963721195236	right	F
251.34574363555294	1.0007232878124341	loss	n/a	n/a	n/a
