LotisLeft,Lot_per,Lot_mon,Lot_color,Sure_mon,dist,response,RT
0,0,13,blue,5,wide,['f'],2.494003000028897
1,90,13,blue,5,wide,['f'],3.8750136000453494
1,10,13,blue,5,wide,['j'],2.0317154000513256
0,90,13,blue,5,wide,['j'],1.6164127999800257
1,100,13,blue,5,wide,['f'],1.6737609999836423
1,10,13,blue,5,wide,['j'],2.1793023999780416
1,0,13,blue,5,wide,['j'],1.3873555000172928
0,100,13,blue,5,wide,['j'],1.1161556000006385
0,80,13,blue,5,wide,['j'],2.0036071999929845
1,100,13,blue,5,wide,['f'],0.8654569999780506
1,10,13,blue,5,wide,['j'],3.6984883000259288
0,10,13,blue,5,wide,['f'],1.6044925000169314
0,0,13,blue,5,wide,['f'],1.3045895000104792
0,20,13,blue,5,wide,['f'],1.1528064999729395
0,0,13,blue,5,wide,['f'],1.0583655999507755
1,100,13,blue,5,wide,['f'],0.8612725000130013
0,80,13,blue,5,wide,['j'],1.2922706999816
0,90,13,blue,5,wide,['j'],0.8877602000138722
1,90,13,blue,5,wide,['f'],0.8669310999684967
1,20,13,blue,5,wide,['j'],1.3624756999779493
1,70,13,green,5,Narrow,['f'],3.19187179999426
1,70,13,green,5,Narrow,['f'],0.8820474999956787
0,60,13,green,5,Narrow,['j'],2.349732300033793
0,60,13,green,5,Narrow,['j'],0.8889890999998897
1,50,13,green,5,Narrow,['j'],4.00994089996675
0,50,13,green,5,Narrow,['f'],1.1406087999930605
1,50,13,green,5,Narrow,['f'],1.6334456999902613
0,40,13,green,5,Narrow,['f'],1.4082999000092968
1,50,13,green,5,Narrow,['f'],1.7733804999734275
0,30,13,green,5,Narrow,['f'],0.8843254999956116
1,40,13,green,5,Narrow,['j'],1.1933506000204943
0,60,13,green,5,Narrow,['j'],1.5934332000324503
0,50,13,green,5,Narrow,['f'],0.9876252000103705
0,50,13,green,5,Narrow,['f'],0.848658400005661
0,40,13,green,5,Narrow,['f'],0.7662243000231683
0,50,13,green,5,Narrow,['f'],1.1218251999816857
1,60,13,green,5,Narrow,['f'],1.2827397999935783
1,40,13,green,5,Narrow,['j'],0.9062035000533797
1,30,13,green,5,Narrow,['j'],1.0468738000490703
1,50,13,green,5,Narrow,['j'],0.672746800002642
1,70,13,red,5,Skew,['f'],2.068137099966407
0,90,13,red,5,Skew,['j'],1.0825805999920703
1,60,13,red,5,Skew,['f'],1.0525602999841794
0,90,13,red,5,Skew,['j'],1.05906880000839
0,90,13,red,5,Skew,['j'],0.5282358999829739
0,80,13,red,5,Skew,['j'],1.5611809000256471
1,100,13,red,5,Skew,['f'],0.9984783000545576
1,100,13,red,5,Skew,['f'],0.7531979000195861
0,80,13,red,5,Skew,['j'],2.288007600000128
0,80,13,red,5,Skew,['j'],1.3150360000436194
0,60,13,red,5,Skew,['j'],1.2790198000147939
1,80,13,red,5,Skew,['f'],0.7200797999976203
1,80,13,red,5,Skew,['f'],0.6806660000002012
0,80,13,red,5,Skew,['j'],1.7968186999787576
1,70,13,red,5,Skew,['f'],1.8598112000036053
0,70,13,red,5,Skew,['j'],1.4956012000329792
0,80,13,red,5,Skew,['j'],1.2386904999730177
1,80,13,red,5,Skew,['f'],1.2610366000444628
1,70,13,red,5,Skew,['f'],0.9278042999794707
1,90,13,red,5,Skew,['f'],0.980685300019104
