onset	duration	trial_type
0.6083644311875105	2.5052749374881387	win
10.58322712406516	2.505391460377723	loss
16.337927143555135	2.505692428443581	win
22.10937540559098	2.505329274572432	win
29.98247201787308	2.506117164157331	loss
39.940680652391165	2.505817101802677	loss
47.81367432558909	2.506918034516275	win
55.68676459835842	2.5058364220894873	loss
61.475335124880075	2.8234085380099714	win
67.56373183242977	2.5739620230160654	win
73.40163241093978	2.5051910164766014	loss
81.27485339529812	2.5052510891109705	loss
87.0462171328254	3.3414515163749456	win
97.8552420027554	2.8364591328427196	win
103.96026741154492	2.506284100469202	win
113.93483396666124	2.8368754158727825	win
122.14170816913247	3.067837311886251	win
130.56579513754696	2.505136377643794	win
138.43858021637425	2.505953247193247	win
154.7186584379524	2.5068015116266906	loss
164.69366301130503	3.0684283804148436	win
175.2356116529554	3.068959979340434	loss
183.67593066068366	3.0684999246150255	loss
190.0144570232369	3.065958149265498	loss
196.36949767637998	3.0710933194495738	win
206.92835757276043	3.0708599709905684	loss
217.47042817110196	3.068035643082112	win
225.91043232521042	3.0696887020021677	loss
232.26587084773928	3.0673742378130555	win
240.7062435890548	3.068865191191435	loss
247.02975355647504	3.0697466619312763	loss
253.41690509626642	3.067568040918559	loss
259.7553617260419	2.506136182229966	win
269.73028117092326	2.5062164808623493	loss
275.5019603664987	2.5065225805155933	loss
283.3747397097759	2.5067933606915176	win
293.3330980730243	2.5053093512542546	loss
303.32463263487443	2.506040488835424	win
309.0961889680475	2.8234640825539827	loss
315.18428470753133	2.5051252082921565	loss
325.1594184827991	2.5070381807163358	loss
330.93093466665596	2.506375266239047	loss
338.80359054356813	2.574576033744961	win
350.94748789956793	2.5064000198617578	loss
356.71889631450176	3.0908147138543427	win
363.07388081913814	3.0665229549631476	loss
369.4125819662586	2.5058575528673828	loss
377.3023685598746	2.5053395382128656	loss
387.29403987014666	2.5051324530504644	loss
397.26877849316224	2.8235413623042405	loss
407.5773602128029	2.8239645892754197	win
415.76743908040226	2.5052106380462646	win
421.5387678006664	3.090294586494565	loss
429.9954498610459	3.340956141706556	win
438.70303376810625	3.0675786063075066	win
445.0582443764433	2.8244173992425203	win
451.14669662853703	2.505118868779391	win
456.9179873126559	3.0654585491865873	win
467.4600455346517	3.0904074870049953	win
478.0190892717801	2.5053359158337116	loss
