Risk_per,Money,Color,Amb,RiskisLeft,response,RT,dist
20,13,green,100,1,['j'],3.0920726999174803,wide
30,13,green,100,0,['f'],1.8887386999558657,wide
40,13,green,100,0,['j'],2.0017839999636635,wide
50,13,green,100,1,['f'],1.0861303999554366,wide
60,13,green,100,1,['f'],1.0661370001034811,wide
70,13,green,100,1,['f'],1.1907734000124037,wide
80,13,green,100,1,['f'],0.8030383000150323,wide
90,13,green,100,1,['f'],0.8123223999282345,wide
20,13,green,50,0,No_resp,4,wide
30,13,green,50,1,['j'],1.5303068000357598,wide
40,13,green,50,0,['f'],1.1896064000902697,wide
50,13,green,50,0,['f'],1.4246603000210598,wide
60,13,green,50,0,['j'],1.435640599927865,wide
70,13,green,50,1,['j'],0.4548678999999538,wide
80,13,green,50,0,['j'],1.488423200091347,wide
90,13,green,50,0,['j'],0.7484305000398308,wide
20,13,blue,100,1,['j'],1.8090520000550896,narrow
30,13,blue,100,0,['f'],0.8025822999188676,narrow
40,13,blue,100,0,['f'],1.1037008999846876,narrow
50,13,blue,100,0,['f'],1.02850649994798,narrow
60,13,blue,100,0,['f'],0.9539506000000983,narrow
70,13,blue,100,0,['j'],0.6851580999791622,narrow
80,13,blue,100,0,['j'],0.6990708999801427,narrow
90,13,blue,100,1,['f'],1.009576000040397,narrow
20,13,blue,50,1,['j'],1.8388267999980599,narrow
30,13,blue,50,1,['j'],0.5630901999538764,narrow
40,13,blue,50,0,['j'],0.825146000017412,narrow
50,13,blue,50,1,['j'],1.8411954999901354,narrow
60,13,blue,50,0,['j'],1.6145788000430912,narrow
70,13,blue,50,1,['f'],0.7403492000885308,narrow
80,13,blue,50,0,['j'],1.1389387000817806,narrow
90,13,blue,50,0,['j'],0.7760697000194341,narrow
20,13,red,100,1,['j'],2.4451196000445634,skew
30,13,red,100,1,['j'],1.1613027000566944,skew
40,13,red,100,1,['j'],0.46500960004050285,skew
50,13,red,100,0,['j'],1.0809160999488086,skew
60,13,red,100,1,['f'],1.2703953000018373,skew
70,13,red,100,1,['f'],1.7396254000486806,skew
80,13,red,100,0,['f'],1.0015019999118522,skew
90,13,red,100,0,['j'],0.6772224000887945,skew
20,13,red,50,1,['j'],3.241995400050655,skew
30,13,red,50,0,['f'],0.8077440999913961,skew
40,13,red,50,0,['f'],0.6371193000813946,skew
50,13,red,50,0,['f'],0.8587190998950973,skew
60,13,red,50,1,['f'],1.1701127999695018,skew
70,13,red,50,1,['f'],0.3520946999778971,skew
80,13,red,50,1,['f'],0.7574895999860018,skew
90,13,red,50,0,['j'],1.1311198000330478,skew
20,13,yellow,100,0,['f'],1.7436875000130385,True_unkown
30,13,yellow,100,0,['f'],0.7255960999755189,True_unkown
40,13,yellow,100,0,['f'],0.7785183000378311,True_unkown
50,13,yellow,100,1,['f'],1.5338445999659598,True_unkown
60,13,yellow,100,0,['j'],1.579582400037907,True_unkown
70,13,yellow,100,0,['j'],0.9301377000520006,True_unkown
80,13,yellow,100,0,['j'],0.7938258999492973,True_unkown
90,13,yellow,100,0,['j'],0.7991115000331774,True_unkown
20,13,yellow,50,0,['f'],1.8538893000222743,True_unkown
30,13,yellow,50,0,['f'],1.3552045999094844,True_unkown
40,13,yellow,50,0,['f'],0.5053315999684855,True_unkown
50,13,yellow,50,1,['j'],1.479441500036046,True_unkown
60,13,yellow,50,0,['j'],0.6289322000229731,True_unkown
70,13,yellow,50,1,['f'],0.568537599989213,True_unkown
80,13,yellow,50,1,['f'],0.6536228000186384,True_unkown
90,13,yellow,50,1,['f'],0.5952523000305519,True_unkown
