TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,25,1,3,2,0,1.0,0.0,4.9975824,5.997495,6.014213,6.014595,9.031147,9.031376,2.0,1.6533709,10.684747,12.548581,3.5176747,12.54919,13.55259
2,2,2,19,1,1.5,4,6,1.0,1.0,14.538722,15.538574,15.55539,15.555623,17.071564,17.071724,3.0,2.1702087,19.241932,20.589613,3.518269,20.590115,21.594568
3,3,3,19,1,1.5,0,6,1.0,2.0,22.595697,23.579044,23.595154,23.59533,25.111837,25.112036,2.0,1.886463,26.998499,28.628508,3.5168426,28.629002,29.633217
4,4,1,21,3,1.5,1,7,1.0,3.0,30.61862,31.618233,31.635387,31.635656,33.152504,33.152664,2.0,1.5687804,34.721447,36.67026,3.5179667,36.670757,39.675503
5,5,1,19,1,1.5,1,9,1.0,4.0,40.67672,41.65989,41.67707,41.677303,43.19421,43.194366,3.0,1.7686203,44.962986,46.711132,3.517127,46.711613,47.71646
6,6,2,23,8,3,1,4,1.0,5.0,48.71696,49.716595,49.73353,49.73378,52.750942,52.7511,2.0,1.1193839,53.870483,56.268467,3.5177226,56.26894,64.272354
7,7,3,17,8,3,0,8,1.0,6.0,65.263916,66.26374,66.28073,66.28093,69.297356,69.29755,3.0,0.6362302,69.93378,72.814384,3.5171914,72.81486,80.818306
8,8,2,19,1,3,4,9,1.0,7.0,81.810905,82.8105,82.82715,82.82742,85.84358,85.84374,2.0,0.95452625,86.79826,89.35976,3.516369,89.360245,90.364296
9,9,2,19,5,1.5,6,1,1.0,8.0,91.35191,92.35186,92.36829,92.36852,93.88424,93.88439,3.0,2.4547071,96.339096,97.40125,3.5172997,97.40181,102.406235
10,10,2,19,1,1.5,1,6,1.0,9.0,103.395294,104.395035,104.412254,104.41252,105.92821,105.92836,2.0,1.1691837,107.09754,109.44515,3.5171516,109.44563,110.44917
11,11,3,17,1,1.5,0,3,1.0,10.0,111.434944,112.435326,112.45141,112.45164,113.967674,113.96787,3.0,1.3695334,115.33741,117.48516,3.5176508,117.48564,118.49022
12,12,1,17,3,4.5,1,3,1.0,11.0,119.47547,120.474754,120.491615,120.49181,125.00826,125.00842,2.0,1.1882313,126.19665,128.52512,3.517054,128.52559,131.52936
13,13,2,15,1,4.5,7,3,1.0,12.0,132.51923,133.51888,133.53528,133.53552,138.052,138.05215,2.0,1.0725088,139.12466,141.56812,3.516315,141.56859,142.57205
