TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,6,3,3,0.750000,1.0,0.0,3.9243423e-06,0.0055127954,4.0202503,3.0,5.930753,1.9105027,8.0,6.538023,7.552176,3.5319257,7.552453,8.3137865
2,2,1,6,3,2,0.750000,1.0,1.0,--,--,8.317695,3.0,9.86432,1.5466247,5.0,10.835107,11.848214,3.5305195,11.848406,12.613748
3,3,1,6,3,3,0.750000,1.0,2.0,--,--,12.6162815,2.0,13.113934,0.49765188,3.0,15.133874,16.145702,3.5294209,16.145891,16.897045
4,4,1,6,3,1,0.750000,1.0,3.0,--,--,16.899605,3.0,17.297512,0.39790747,1.0,19.417217,20.430134,3.5305283,20.430326,21.180534
5,5,1,6,3,3,0.750000,1.0,4.0,--,--,21.18307,3.0,21.697544,0.5144752,7.0,23.700542,24.712473,3.5294037,24.71266,25.463697
6,6,1,6,3,3,0.750000,1.0,5.0,--,--,25.466219,2.0,25.964266,0.49804854,1.0,27.982838,28.991299,3.5250802,28.991486,29.746964
7,7,1,6,3,3,0.750000,1.0,6.0,--,--,29.749813,2.0,30.114082,0.36426923,1.0,32.266808,33.275288,3.5254748,33.27549,34.030357
8,8,1,6,3,3,12,1.0,7.0,--,--,34.032856,2.0,34.530884,0.4980262,1.0,36.549557,37.557953,3.5250943,37.558136,49.56357
9,9,2,3,2,1,0.750000,1.0,8.0,--,--,49.66198,3.0,50.730835,1.0688571,3.0,52.17947,53.18999,3.5280132,53.190178,53.94698
10,10,2,3,2,2,0.750000,1.0,9.0,--,--,54.03432,3.0,54.46381,0.4294903,5.0,56.55174,57.561142,3.5268233,57.561333,58.313347
11,11,2,3,2,1,0.750000,1.0,10.0,--,--,58.375065,2.0,58.797314,0.42224988,6.0,60.892204,61.9054,3.530335,61.905582,62.6637
12,12,2,3,2,1,0.750000,1.0,11.0,--,--,62.72104,2.0,63.180832,0.45979375,8.0,65.23963,66.25022,3.5291848,66.25041,67.01372
13,13,2,3,2,3,0.750000,1.0,12.0,--,--,67.06905,2.0,67.51414,0.4450862,2.0,69.586136,70.59739,3.5283337,70.59757,71.36358
14,14,2,3,2,1,0.750000,1.0,13.0,--,--,71.42226,3.0,71.83081,0.40855393,3.0,73.939575,74.950226,3.5279684,74.95042,75.71364
15,15,2,3,2,1,0.750000,1.0,14.0,--,--,75.77147,3.0,76.31418,0.5427039,3.0,78.28863,79.297165,3.525696,79.29735,80.063576
16,16,2,3,2,1,8,1.0,15.0,--,--,80.12048,2.0,80.514305,0.39382255,8.0,82.63782,83.6473,3.5268204,83.64749,91.66363
17,17,3,4,2,3,0.750000,1.0,16.0,--,--,91.74731,3.0,93.13077,1.3834617,7.0,94.26492,95.2745,3.5271864,95.27475,96.030075
18,18,3,4,2,3,0.750000,1.0,17.0,--,--,96.08499,3.0,96.580414,0.49542588,7.0,98.6025,99.6112,3.526208,99.61139,100.364105
19,19,3,4,2,2,0.750000,1.0,18.0,--,--,100.42533,2.0,100.99719,0.5718624,5.0,102.94366,103.9542,3.52887,103.95439,104.713425
20,20,3,4,2,3,0.750000,1.0,19.0,--,--,104.770874,3.0,105.56391,0.79303414,9.0,107.287575,108.29922,3.5283422,108.299416,109.0634
21,21,3,4,2,3,0.750000,1.0,20.0,--,--,109.121185,2.0,109.48049,0.35930163,3.0,111.638336,112.64708,3.5258906,112.64726,113.41345
22,22,3,4,2,2,0.750000,1.0,21.0,--,--,113.469315,2.0,113.88047,0.41115728,5.0,115.98631,116.99591,3.5265982,116.9961,117.74688
23,23,3,4,2,3,0.750000,1.0,22.0,--,--,117.806175,2.0,118.14734,0.3411642,4.0,120.32299,121.33518,3.5290086,121.33537,122.09669
24,24,3,4,2,3,10,1.0,23.0,--,--,122.154274,3.0,122.56388,0.40960655,8.0,124.67239,125.68088,3.5266054,125.68107,135.69685
