TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,6,3,3,0.750000,1.0,0.0,4.5280876e-06,0.005577396,4.015139,3.0,4.862786,0.8476471,9.0,6.532717,7.5466285,3.5314896,7.546866,8.313261
2,2,1,6,3,2,0.750000,1.0,1.0,--,--,8.317508,3.0,9.112742,0.79523534,5.0,10.834601,11.847432,3.5299249,11.84762,12.612253
3,3,1,6,3,3,0.750000,1.0,2.0,--,--,12.614535,2.0,13.513234,0.89869887,3.0,15.130877,16.14191,3.5273762,16.142092,16.895283
4,4,1,6,3,1,0.750000,1.0,3.0,--,--,16.89756,3.0,17.279188,0.3816278,2.0,19.414804,20.427763,3.5302029,20.427963,21.17886
5,5,1,6,3,3,0.750000,1.0,4.0,--,--,21.181183,3.0,21.595697,0.4145153,8.0,23.69857,24.709518,3.5283358,24.709698,25.462038
6,6,1,6,3,3,0.750000,1.0,5.0,--,--,25.464346,2.0,25.946033,0.48168707,1.0,27.98169,28.990988,3.526641,28.991169,29.745296
7,7,1,6,3,3,0.750000,1.0,6.0,--,--,29.747606,2.0,30.612406,0.86479944,3.0,32.265816,33.27443,3.5268235,33.274612,34.02899
8,8,1,6,3,3,12,1.0,7.0,--,--,34.031277,3.0,34.479427,0.44815263,8.0,36.547787,37.55651,3.525236,37.55671,49.56193
9,9,2,3,2,1,0.750000,1.0,8.0,--,--,49.651447,3.0,50.445866,0.7944176,4.0,52.168816,53.180428,3.5289803,53.18061,53.94531
10,10,2,3,2,2,0.750000,1.0,9.0,--,--,54.02155,2.0,54.46234,0.4407912,5.0,56.539192,57.548634,3.5270832,57.54882,58.31198
11,11,2,3,2,1,0.750000,1.0,10.0,--,--,58.372375,2.0,58.728973,0.35659623,7.0,60.889698,61.901398,3.529022,61.90158,62.662006
12,12,2,3,2,1,0.750000,1.0,11.0,--,--,62.72366,3.0,63.162376,0.43871552,2.0,65.24107,66.25038,3.5267174,66.250565,67.01218
13,13,2,3,2,3,0.750000,1.0,12.0,--,--,67.07063,3.0,67.54575,0.47512072,8.0,69.587654,70.59835,3.5277188,70.59853,71.361916
14,14,2,3,2,1,0.750000,1.0,13.0,--,--,71.4176,3.0,71.862434,0.44483718,1.0,73.935616,74.94528,3.5276816,74.945465,75.71205
15,15,2,3,2,1,0.750000,1.0,14.0,--,--,75.770996,2.0,76.07893,0.3079389,6.0,78.2896,79.30032,3.5293274,79.3005,80.06201
16,16,2,3,2,1,8,1.0,15.0,--,--,80.11967,2.0,80.495255,0.37558824,6.0,82.63796,83.64725,3.527585,83.64745,91.66183
17,17,3,4,2,3,0.750000,1.0,16.0,--,--,91.74823,2.0,92.59576,0.8475239,2.0,94.26525,95.274826,3.526595,95.27502,96.028305
18,18,3,4,2,3,0.750000,1.0,17.0,--,--,96.08789,2.0,96.56222,0.47433344,2.0,98.60488,99.61323,3.5253391,99.61342,100.378426
