LotisLeft,Lot_per,Lot_mon,Lot_color,Sure_mon,dist,response,RT
0,40,13,blue,5,Narrow,['f'],4.692033100058325
0,50,13,blue,5,Narrow,['f'],4.516753200092353
0,60,13,blue,5,Narrow,['j'],4.606638099998236
1,70,13,blue,5,Narrow,No_resp,10
1,50,13,blue,5,Narrow,['f'],2.5867969000246376
0,50,13,blue,5,Narrow,['j'],3.764910600031726
1,50,13,blue,5,Narrow,['j'],3.1026115000713617
1,60,13,blue,5,Narrow,['j'],3.2245668000541627
0,70,13,blue,5,Narrow,['j'],3.8586964000714943
1,30,13,blue,5,Narrow,['j'],3.868398300022818
0,30,13,blue,5,Narrow,['f'],4.534576399950311
0,50,13,blue,5,Narrow,['f'],4.512383499997668
1,50,13,blue,5,Narrow,['j'],3.3063334999606013
1,50,13,blue,5,Narrow,['j'],3.1083821000065655
1,60,13,blue,5,Narrow,['j'],4.0464840000495315
0,60,13,blue,5,Narrow,['f'],3.1442085000453517
0,50,13,blue,5,Narrow,['f'],1.6349009999539703
1,40,13,blue,5,Narrow,['j'],4.124993500066921
0,40,13,blue,5,Narrow,['f'],2.390682899975218
1,40,13,blue,5,Narrow,['j'],2.495467699947767
0,100,13,green,5,wide,['j'],3.5618623999180272
0,10,13,green,5,wide,['f'],2.932683299994096
0,10,13,green,5,wide,['f'],2.990631900029257
0,100,13,green,5,wide,['j'],1.4803882000269368
0,0,13,green,5,wide,['f'],1.7467115999897942
0,10,13,green,5,wide,['f'],1.3563321999972686
1,80,13,green,5,wide,['j'],4.022305299993604
0,100,13,green,5,wide,['j'],2.672580900019966
1,90,13,green,5,wide,['f'],1.546359600033611
0,90,13,green,5,wide,['j'],2.196277100010775
1,0,13,green,5,wide,['j'],1.55023659998551
1,90,13,green,5,wide,['f'],1.8003180000232533
1,10,13,green,5,wide,['j'],4.114042000030167
0,20,13,green,5,wide,['f'],1.2280030000256374
1,20,13,green,5,wide,['j'],2.118497500079684
1,0,13,green,5,wide,['j'],1.3443723999662325
1,100,13,green,5,wide,['f'],1.130903200013563
1,90,13,green,5,wide,['f'],2.3562516999663785
0,0,13,green,5,wide,['f'],2.463069200050086
1,80,13,green,5,wide,['j'],2.8887142000021413
0,70,13,red,5,Skew,['f'],2.6581891999812797
0,80,13,red,5,Skew,['f'],2.828081200015731
1,80,13,red,5,Skew,['j'],2.2310162000358105
0,70,13,red,5,Skew,['f'],1.9371090000495315
0,90,13,red,5,Skew,['j'],3.322803399991244
1,70,13,red,5,Skew,['f'],2.5006417999975383
1,70,13,red,5,Skew,['f'],2.8946051000384614
0,60,13,red,5,Skew,['f'],3.1133388999151066
1,100,13,red,5,Skew,['f'],1.874992899945937
0,80,13,red,5,Skew,['f'],4.157477800035849
1,60,13,red,5,Skew,['j'],1.1431064000353217
1,90,13,red,5,Skew,['f'],1.1369561000028625
0,100,13,red,5,Skew,['j'],1.5790789999300614
0,80,13,red,5,Skew,['f'],2.181540400022641
0,80,13,red,5,Skew,['f'],1.7436223999829963
1,80,13,red,5,Skew,['j'],1.4982063999632373
1,90,13,red,5,Skew,['f'],1.1077987999888137
1,80,13,red,5,Skew,['j'],1.101873700041324
0,90,13,red,5,Skew,['j'],3.287995300022885
1,80,13,red,5,Skew,['j'],2.6259732000762597
