TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,5,3,2,0.750000,1.0,0.0,3.3206306e-06,0.005306626,4.701548,2.0,6.046035,1.344487,5.0,7.219132,8.233951,3.532403,8.23419,8.99798
2,2,1,5,3,1,0.750000,1.0,1.0,--,--,9.689279,2.0,10.032335,0.34305635,8.0,12.206044,13.2178955,3.5286164,13.218073,13.968467
3,3,1,5,3,1,0.750000,1.0,2.0,--,--,14.49079,3.0,15.020056,0.5292655,2.0,17.007032,18.014902,3.5241108,18.015112,18.772348
4,4,1,5,3,1,0.750000,1.0,3.0,--,--,19.288294,3.0,19.740313,0.45201895,4.0,21.805017,22.814903,3.5266085,22.815094,23.57604
5,5,1,5,3,1,0.750000,1.0,4.0,--,--,24.102585,3.0,25.711878,1.6092936,4.0,26.61904,27.626915,3.5243301,27.627094,28.380186
6,6,1,5,3,1,0.750000,1.0,5.0,--,--,28.900915,2.0,29.231127,0.33021167,7.0,31.41799,32.426807,3.5258918,32.426987,33.1845
7,7,1,5,3,1,0.750000,1.0,6.0,--,--,33.704025,3.0,34.485954,0.78192604,4.0,36.222,37.229885,3.525858,37.23007,37.988247
8,8,1,5,3,3,8,1.0,7.0,--,--,38.504757,3.0,38.822575,0.31781495,9.0,41.02211,42.033566,3.528809,42.033768,50.0484
9,9,2,1,1,3,0.750000,1.0,8.0,--,--,50.05623,2.0,50.531933,0.4757024,3.0,52.57395,53.58285,3.5266235,53.58311,54.334885
10,10,2,1,1,2,0.750000,1.0,9.0,--,--,54.33736,2.0,54.885864,0.5485039,5.0,56.854767,57.863823,3.5264633,57.86402,58.6221
11,11,2,1,1,1,0.750000,1.0,10.0,--,--,58.62456,2.0,58.988968,0.36440542,9.0,61.141808,62.150787,3.5262265,62.150963,62.908787
12,12,2,1,1,1,0.750000,1.0,11.0,--,--,62.911224,3.0,63.35965,0.44842756,1.0,65.42887,66.43779,3.526564,66.43796,67.195404
13,13,2,1,1,1,0.750000,1.0,12.0,--,--,67.19779,3.0,67.94694,0.7491417,4.0,69.71464,70.72256,3.5247607,70.72273,71.48289
14,14,2,1,1,1,0.750000,1.0,13.0,--,--,71.4853,2.0,71.83325,0.34795395,8.0,74.00259,75.00954,3.5242429,75.00973,75.76929
15,15,2,1,1,1,0.750000,1.0,14.0,--,--,75.77167,2.0,76.40354,0.63186854,8.0,78.28927,79.29678,3.525111,79.29697,80.056114
16,16,2,1,1,1,12,1.0,15.0,--,--,80.05842,2.0,80.557,0.49857894,9.0,82.57615,83.58326,3.5248392,83.58344,95.58564
17,17,3,2,1,3,0.750000,1.0,16.0,--,--,95.58802,2.0,96.353035,0.7650139,4.0,98.10487,99.11368,3.5256505,99.11385,99.87245
18,18,3,2,1,3,0.750000,1.0,17.0,--,--,99.87476,2.0,100.23983,0.3650644,2.0,102.391884,103.398705,3.5239408,103.39889,104.15957
19,19,3,2,1,3,0.750000,1.0,18.0,--,--,104.16185,2.0,104.710075,0.54822737,4.0,106.67887,107.6857,3.5238504,107.685875,108.44636
20,20,3,2,1,2,0.750000,1.0,19.0,--,--,108.44877,2.0,108.79673,0.3479633,5.0,110.966835,111.9757,3.5269349,111.975876,112.733154
21,21,3,2,1,3,0.750000,1.0,20.0,--,--,112.7355,2.0,113.133804,0.39830244,2.0,115.25282,116.26163,3.5261245,116.2618,117.01994
22,22,3,2,1,3,0.750000,1.0,21.0,--,--,117.02233,2.0,117.420715,0.39838094,4.0,119.53988,120.54707,3.5247426,120.54726,121.306694
23,23,3,2,1,1,0.750000,1.0,22.0,--,--,121.30904,2.0,121.82427,0.5152324,9.0,123.82603,124.83569,3.5266542,124.83587,125.59369
24,24,3,2,1,3,8,1.0,23.0,--,--,125.59642,2.0,126.29454,0.6981252,1.0,128.11285,129.1215,3.5250816,129.12175,137.1365
25,25,4,1,1,2,0.750000,1.0,24.0,--,--,137.13896,2.0,137.57065,0.4316893,5.0,139.65678,140.6665,3.5275443,140.66669,141.42348
26,26,4,1,1,1,0.750000,1.0,25.0,--,--,141.42578,2.0,141.94092,0.515133,8.0,143.94278,144.95259,3.5268073,144.95279,145.71025
27,27,4,1,1,2,0.750000,1.0,26.0,--,--,145.7126,3.0,146.29424,0.5816236,5.0,148.23012,149.23964,3.5270267,149.2398,149.99712
28,28,4,1,1,1,0.750000,1.0,27.0,--,--,149.99942,3.0,150.64798,0.6485573,4.0,152.5167,153.52556,3.5261376,153.52576,154.28404
29,29,4,1,1,1,0.750000,1.0,28.0,--,--,154.28642,3.0,154.95155,0.66512954,2.0,156.80322,157.81062,3.5242107,157.81082,158.5709
30,30,4,1,1,1,0.750000,1.0,29.0,--,--,158.57323,2.0,158.90474,0.33151454,6.0,161.08974,162.09863,3.5254037,162.09888,162.85762
31,31,4,1,1,1,0.750000,1.0,30.0,--,--,162.85999,2.0,163.19171,0.33171862,6.0,165.37796,166.38472,3.524727,166.3849,167.14474
32,32,4,1,1,1,10,1.0,31.0,--,--,167.1471,2.0,167.61185,0.46475133,9.0,169.66495,170.6716,3.5245092,170.67178,180.67221
33,33,5,3,2,1,0.750000,1.0,32.0,--,--,180.76282,2.0,182.14046,1.3776405,6.0,183.28044,184.28857,3.5257666,184.28876,185.04276
34,34,5,3,2,1,0.750000,1.0,33.0,--,--,185.12686,2.0,185.66006,0.5331896,9.0,187.64357,188.65091,3.5240417,188.6511,189.41292
35,35,5,3,2,2,0.750000,1.0,34.0,--,--,189.48203,3.0,189.897,0.41496706,5.0,191.99966,193.00911,3.5270805,193.0093,193.76636
36,36,5,3,2,1,0.750000,1.0,35.0,--,--,193.83435,3.0,194.25085,0.41650417,4.0,196.35023,197.35954,3.5251875,197.35971,198.12033
37,37,5,3,2,1,0.750000,1.0,36.0,--,--,198.1892,3.0,198.63747,0.44828114,4.0,200.70634,201.71451,3.5253167,201.71472,202.47359
38,38,5,3,2,1,0.750000,1.0,37.0,--,--,202.5418,2.0,203.02412,0.48233846,6.0,205.05931,206.0675,3.525714,206.06769,206.82735
39,39,5,3,2,2,0.750000,1.0,38.0,--,--,206.89597,2.0,207.29507,0.39911538,5.0,209.41264,210.42142,3.525456,210.4216,211.18102
40,40,5,3,2,1,12,1.0,39.0,--,--,211.2504,2.0,211.76512,0.5147225,6.0,213.7679,214.77756,3.5271668,214.77774,226.79355
