LotisLeft,Lot_per,Lot_mon,Lot_color,Sure_mon,dist,response,RT
0,90,13,blue,5,wide,['j'],3.7425423999957275
1,90,13,blue,5,wide,['f'],3.3887797000061255
1,10,13,blue,5,wide,['j'],1.5804122000117786
0,0,13,blue,5,wide,['f'],1.7568802000023425
1,20,13,blue,5,wide,['j'],1.585966600017855
0,10,13,blue,5,wide,['f'],1.168239699996775
1,0,13,blue,5,wide,['j'],1.0950580000062473
1,10,13,blue,5,wide,['j'],0.9738072999753058
1,10,13,blue,5,wide,['j'],1.2348460000066552
1,0,13,blue,5,wide,['j'],1.31872999999905
0,100,13,blue,5,wide,['j'],1.6593537000007927
0,0,13,blue,5,wide,['f'],1.4328182000026572
0,90,13,blue,5,wide,['j'],1.1666932000080124
1,80,13,blue,5,wide,['f'],1.6745156999968458
1,100,13,blue,5,wide,['f'],1.7114964999782387
1,20,13,blue,5,wide,['j'],0.9261689999839291
0,80,13,blue,5,wide,['j'],0.8759851999930106
0,100,13,blue,5,wide,['j'],0.8096485999994911
0,100,13,blue,5,wide,['j'],0.7827103000017814
0,90,13,blue,5,wide,['j'],0.7891929000033997
1,90,13,green,5,Skew,['f'],2.5303752000036184
0,80,13,green,5,Skew,['j'],1.4641820999968331
0,80,13,green,5,Skew,['j'],0.7499411999888252
0,60,13,green,5,Skew,['j'],3.1879627000016626
0,80,13,green,5,Skew,['j'],0.9706422000017483
0,90,13,green,5,Skew,['j'],0.8236984999966808
1,70,13,green,5,Skew,['f'],1.196042399998987
0,80,13,green,5,Skew,['j'],0.7706002999912016
1,70,13,green,5,Skew,['f'],0.9927411999960896
1,100,13,green,5,Skew,['f'],0.8706384999968577
0,80,13,green,5,Skew,['j'],0.9017478000023402
0,60,13,green,5,Skew,['j'],1.475947200000519
0,80,13,green,5,Skew,['j'],0.675234599999385
1,70,13,green,5,Skew,['f'],0.9043641999887768
1,80,13,green,5,Skew,['f'],0.872269999992568
1,80,13,green,5,Skew,['f'],1.086428899987368
0,90,13,green,5,Skew,['j'],0.7251550999935716
1,90,13,green,5,Skew,['f'],1.066462600021623
1,100,13,green,5,Skew,['f'],0.837446000019554
1,70,13,green,5,Skew,['f'],0.8285617000074126
1,50,13,red,5,Narrow,['j'],4.731365299987374
1,50,13,red,5,Narrow,['j'],2.0174527000053786
1,50,13,red,5,Narrow,No_resp,10
1,40,13,red,5,Narrow,['j'],2.219333499990171
1,50,13,red,5,Narrow,['j'],1.4584855000139214
0,60,13,red,5,Narrow,['j'],3.1212710999825504
0,50,13,red,5,Narrow,['f'],2.512214700022014
1,60,13,red,5,Narrow,['f'],1.9275550000020303
0,40,13,red,5,Narrow,['j'],2.070271499978844
0,60,13,red,5,Narrow,['j'],1.9414466000162065
1,70,13,red,5,Narrow,['f'],1.9240593999857083
0,70,13,red,5,Narrow,['j'],1.0831579999940004
1,40,13,red,5,Narrow,['j'],2.4025311000004876
1,40,13,red,5,Narrow,['j'],4.448376599990297
1,50,13,red,5,Narrow,['j'],3.4146437000017613
0,50,13,red,5,Narrow,['f'],2.475481800007401
0,30,13,red,5,Narrow,['f'],3.2574215999920852
0,50,13,red,5,Narrow,['f'],2.0002652000111993
0,60,13,red,5,Narrow,['j'],2.302402399975108
0,30,13,red,5,Narrow,['f'],2.627479599992512
