TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,5,3,3,0.750000,1.0,0.0,3.6223792e-06,0.0050065643,4.6352243,2.0,5.655393,1.0201684,1.0,7.15181,8.164816,3.5295908,8.165102,8.924279
2,2,1,5,3,2,0.750000,1.0,1.0,--,--,9.626202,2.0,10.308959,0.6827574,5.0,12.143524,13.154757,3.528555,13.15495,13.911363
3,3,1,5,3,1,0.750000,1.0,2.0,--,--,14.432664,2.0,14.996095,0.56343,7.0,16.949823,17.962738,3.5300746,17.962927,18.715466
4,4,1,5,3,1,0.750000,1.0,3.0,--,--,19.237822,0.0,999.0,999.0,999.0,21.751656,22.768799,3.5309777,22.768974,23.519064
5,5,1,5,3,1,0.750000,1.0,4.0,--,--,24.038769,2.0,24.42039,0.38162124,7.0,26.556032,27.564707,3.5259378,27.5649,28.323345
6,6,1,5,3,1,0.750000,1.0,5.0,--,--,28.840406,3.0,29.157616,0.31720817,3.0,31.3569,32.365055,3.524646,32.365234,33.127323
7,7,1,5,3,1,0.750000,1.0,6.0,--,--,33.64975,2.0,34.011833,0.3620807,6.0,36.167053,37.1767,3.5269496,37.176895,37.93104
8,8,1,5,3,1,10,1.0,7.0,--,--,38.44977,2.0,39.23262,0.782851,9.0,40.967823,41.97723,3.5274594,41.977425,51.992947
9,9,2,1,1,1,0.750000,1.0,8.0,--,--,52.001232,3.0,52.910393,0.90916276,1.0,54.517803,55.524944,3.5237143,55.52513,56.27964
10,10,2,1,1,1,0.750000,1.0,9.0,--,--,56.28197,3.0,56.997307,0.71533465,1.0,58.798794,59.805588,3.5236154,59.805767,60.566498
11,11,2,1,1,3,0.750000,1.0,10.0,--,--,60.56882,3.0,61.334354,0.7655328,7.0,63.085808,64.09374,3.5249178,64.093925,64.853745
12,12,2,1,1,1,0.750000,1.0,11.0,--,--,64.85614,3.0,65.28737,0.43122864,2.0,67.373795,68.38363,3.5274875,68.38381,69.14023
13,13,2,1,1,2,0.750000,1.0,12.0,--,--,69.14255,2.0,69.59146,0.44890964,5.0,71.66048,72.66889,3.5263417,72.66907,73.426956
14,14,2,1,1,1,0.750000,1.0,13.0,--,--,73.4295,3.0,73.86123,0.431737,1.0,75.94657,76.95562,3.526121,76.955795,77.71411
15,15,2,1,1,1,0.750000,1.0,14.0,--,--,77.71651,3.0,78.16508,0.44856703,3.0,80.23279,81.23962,3.5231037,81.23979,82.00081
16,16,2,1,1,1,8,1.0,15.0,--,--,82.00329,2.0,82.70164,0.69835126,6.0,84.52019,85.527626,3.5243368,85.52781,93.54358
17,17,3,2,1,3,0.750000,1.0,16.0,--,--,93.54591,2.0,94.29483,0.74891406,2.0,96.063705,97.073296,3.5273852,97.0735,97.83062
18,18,3,2,1,3,0.750000,1.0,17.0,--,--,97.83294,2.0,98.432846,0.59990954,3.0,100.34873,101.355576,3.522642,101.35577,102.1174
19,19,3,2,1,3,0.750000,1.0,18.0,--,--,102.11974,2.0,102.70163,0.58189255,1.0,104.63771,105.64457,3.5248265,105.644745,106.40447
20,20,3,2,1,3,0.750000,1.0,19.0,--,--,106.4072,0.0,999.0,999.0,999.0,108.92335,109.93966,3.5324574,109.93984,110.6913
21,21,3,2,1,1,0.750000,1.0,20.0,--,--,110.69364,2.0,111.14199,0.44834816,9.0,113.209694,114.21855,3.5249093,114.21873,114.978226
22,22,3,2,1,1,0.750000,1.0,21.0,--,--,114.98055,2.0,115.661964,0.6814132,9.0,117.49769,118.50477,3.5242167,118.50495,119.264946
23,23,3,2,1,3,0.750000,1.0,22.0,--,--,119.26728,3.0,119.73241,0.46512264,6.0,121.78477,122.7945,3.527221,122.794685,123.55163
24,24,3,2,1,3,12,1.0,23.0,--,--,123.55392,2.0,124.035484,0.48156688,4.0,126.07135,127.080536,3.5266144,127.08073,139.08115
25,25,4,1,1,3,0.750000,1.0,24.0,--,--,139.08406,2.0,139.69925,0.6151904,2.0,141.59972,142.60649,3.5224278,142.60666,143.3679
26,26,4,1,1,2,0.750000,1.0,25.0,--,--,143.37024,2.0,144.05191,0.68167216,5.0,145.88863,146.89795,3.5277126,146.89813,147.65512
27,27,4,1,1,1,0.750000,1.0,26.0,--,--,147.65747,2.0,148.28902,0.63154614,9.0,150.17563,151.1844,3.5269394,151.18459,151.94183
28,28,4,1,1,1,0.750000,1.0,27.0,--,--,151.94418,3.0,152.37573,0.43155828,2.0,154.46155,155.46844,3.5242698,155.46863,156.2286
29,29,4,1,1,1,0.750000,1.0,28.0,--,--,156.23093,2.0,156.7294,0.4984781,8.0,158.74759,159.75647,3.5255466,159.75668,160.5153
30,30,4,1,1,1,0.750000,1.0,29.0,--,--,160.51761,3.0,160.89952,0.38191798,1.0,163.03519,164.04245,3.524849,164.04263,164.80246
31,31,4,1,1,1,0.750000,1.0,30.0,--,--,164.80489,3.0,165.18646,0.38157356,3.0,167.3226,168.3303,3.5254161,168.33047,169.0893
32,32,4,1,1,1,8,1.0,31.0,--,--,169.09172,2.0,169.54,0.44826725,6.0,171.60884,172.6161,3.524387,172.6163,180.63205
33,33,5,3,2,1,0.750000,1.0,32.0,--,--,180.71846,2.0,181.90012,1.181668,6.0,183.23589,184.24321,3.5247622,184.24344,185.00253
34,34,5,3,2,1,0.750000,1.0,33.0,--,--,185.08582,2.0,186.57048,1.4846725,8.0,187.60255,188.60938,3.5235634,188.60957,189.37276
35,35,5,3,2,1,0.750000,1.0,34.0,--,--,189.44135,2.0,190.18997,0.7486282,6.0,191.95882,192.96555,3.524205,192.96571,193.72629
36,36,5,3,2,1,0.750000,1.0,35.0,--,--,193.79427,2.0,194.57742,0.78315675,7.0,196.3116,197.31839,3.5241168,197.31857,198.07985
37,37,5,3,2,2,0.750000,1.0,36.0,--,--,198.1484,3.0,198.76395,0.6155369,5.0,200.66652,201.67558,3.527172,201.67577,202.43329
38,38,5,3,2,1,0.750000,1.0,37.0,--,--,202.501,2.0,203.03423,0.5332168,9.0,205.01845,206.02806,3.5270495,206.02826,206.78688
39,39,5,3,2,1,0.750000,1.0,38.0,--,--,206.85454,2.0,207.25427,0.39973152,6.0,209.37251,210.3794,3.5248606,210.3796,211.14044
40,40,5,3,2,3,12,1.0,39.0,--,--,211.20831,3.0,211.77473,0.5664213,8.0,213.7247,214.7338,3.5254867,214.73398,226.73668
41,41,6,4,2,3,0.750000,1.0,40.0,--,--,226.83398,3.0,227.57097,0.7369759,6.0,229.35228,230.36032,3.5263317,230.3605,231.1237
42,42,6,4,2,3,0.750000,1.0,41.0,--,--,231.19125,3.0,231.75768,0.5664237,7.0,233.70847,234.71533,3.5240874,234.71552,235.477
43,43,6,4,2,3,0.750000,1.0,42.0,--,--,235.54485,3.0,236.17816,0.63330907,9.0,238.06175,239.06934,3.5244868,239.06952,239.8308
44,44,6,4,2,3,0.750000,1.0,43.0,--,--,239.89886,3.0,240.28139,0.38252413,6.0,242.41739,243.42445,3.5255919,243.42464,244.18431
45,45,6,4,2,3,0.750000,1.0,44.0,--,--,244.25185,3.0,244.61833,0.36649528,6.0,246.76895,247.77629,3.5244462,247.77647,248.53781
46,46,6,4,2,1,0.750000,1.0,45.0,--,--,248.60558,3.0,249.05519,0.44962388,4.0,251.12303,252.17128,3.5657113,252.17146,252.92485
47,47,6,4,2,3,0.750000,1.0,46.0,--,--,252.99294,3.0,253.57571,0.58279127,8.0,255.5104,256.5188,3.5258822,256.51898,257.27884
48,48,6,4,2,2,8,1.0,47.0,--,--,257.34534,3.0,257.79614,0.4508184,5.0,259.8634,260.87228,3.5269508,260.87247,268.88788
49,49,7,6,3,3,0.750000,1.0,48.0,--,--,269.5894,3.0,270.33923,0.74984443,8.0,272.10733,273.1158,3.5264142,273.116,273.87543
50,50,7,6,3,2,0.750000,1.0,49.0,--,--,274.57092,3.0,274.97693,0.40601712,5.0,277.08774,278.0966,3.5256596,278.09674,278.86298
51,51,7,6,3,3,0.750000,1.0,50.0,--,--,279.38614,3.0,279.96426,0.5781282,6.0,281.90234,282.9102,3.524064,282.91037,283.66656
52,52,7,6,3,3,0.750000,1.0,51.0,--,--,284.18774,3.0,284.5181,0.3303472,7.0,286.7039,287.71167,3.5239174,287.71188,288.4708
53,53,7,6,3,3,0.750000,1.0,52.0,--,--,288.98727,3.0,289.3885,0.4011962,9.0,291.50357,292.5112,3.5239093,292.51138,293.27454
54,54,7,6,3,3,0.750000,1.0,53.0,--,--,293.7923,3.0,294.42596,0.6336641,8.0,296.3093,297.3162,3.5238795,297.31638,298.0788
55,55,7,6,3,3,0.750000,1.0,54.0,--,--,298.59515,3.0,299.14648,0.5513391,9.0,301.11252,302.12018,3.5250347,302.12036,302.8827
56,56,7,6,3,2,12,1.0,55.0,--,--,303.39822,3.0,304.6679,1.2696828,5.0,305.9153,306.92416,3.5259316,306.92432,318.92938
57,57,8,2,1,3,0.750000,1.0,56.0,--,--,318.93503,3.0,319.64664,0.7116116,6.0,321.45328,322.4621,3.527095,322.4623,323.21594
58,58,8,2,1,2,0.750000,1.0,57.0,--,--,323.21832,3.0,323.8003,0.58197016,5.0,325.7353,326.74423,3.525914,326.74442,327.5029
59,59,8,2,1,3,0.750000,1.0,58.0,--,--,327.50528,3.0,328.00375,0.49846846,9.0,330.02213,331.03015,3.5248554,331.03033,331.79022
60,60,8,2,1,2,0.750000,1.0,59.0,--,--,331.79272,3.0,332.2738,0.4810679,5.0,334.31024,335.3187,3.5259542,335.31888,336.07678
