TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,2,15,1,3,5,1,1.0,0.0,4.991252,5.991647,6.00766,6.0079026,9.02461,9.024809,3.0,1.6871655,10.711974,12.542088,3.5177648,12.542733,13.546956
2,2,2,19,3,1.5,1,6,1.0,1.0,14.532843,15.532401,15.549054,15.549289,17.065485,17.06564,2.0,1.052162,18.117802,20.583485,3.518239,20.584002,23.587622
3,3,3,19,1,4.5,9,0,1.0,2.0,24.574146,25.574223,25.5906,25.590776,30.107412,30.107613,2.0,2.0386868,32.146297,33.624405,3.5171635,33.624897,34.6284
4,4,3,19,3,3,6,0,1.0,3.0,35.616795,36.61639,36.63286,36.633015,39.64937,39.649555,2.0,1.2874509,40.937004,43.166348,3.5171382,43.16681,46.170345
5,5,1,25,1,1.5,11,5,1.0,4.0,47.159313,48.15915,48.175594,48.175785,49.692196,49.692352,3.0,1.6866062,51.378956,53.209145,3.5171444,53.20961,54.21407
6,6,1,15,8,4.5,7,5,1.0,5.0,55.19951,56.199223,56.21574,56.21594,60.73229,60.73245,3.0,1.4719124,62.20436,64.25027,3.5181644,64.25073,72.254234
7,7,1,25,3,3,5,2,1.0,6.0,73.24762,74.247116,74.26388,74.26407,77.28011,77.28028,3.0,1.1708494,78.451126,80.79775,3.5178504,80.798256,83.802185
8,8,1,23,1,3,10,1,1.0,7.0,84.79018,85.789894,85.806465,85.8067,88.82297,88.82313,3.0,1.1714042,89.99454,92.3399,3.5171912,92.34046,93.34512
9,9,3,25,8,1.5,0,2,1.0,8.0,94.33138,95.33142,95.34792,95.34807,96.86418,96.86437,2.0,2.8373647,99.70174,100.38116,3.5171187,100.3816,108.38607
10,10,3,17,1,1.5,1,0,1.0,9.0,109.37714,110.37696,110.393585,110.39373,111.91045,111.91066,3.0,2.2704244,114.18108,115.42706,3.5167487,115.42752,116.432014
11,11,2,25,5,1.5,8,11,1.0,10.0,117.41689,118.41664,118.43359,118.433784,119.94996,119.95012,2.0,1.1857154,121.13583,123.467,3.5172253,123.46746,128.47102
12,12,3,19,1,1.5,0,6,1.0,11.0,129.46007,130.45984,130.47676,130.47693,131.99397,131.99417,3.0,1.952888,133.94705,135.51096,3.5171223,135.5114,136.5149
13,13,2,23,1,1.5,4,7,1.0,12.0,137.5004,138.49998,138.51657,138.51682,140.03223,140.0324,2.0,1.2363412,141.26874,143.54953,3.517481,143.54999,144.55408
14,14,2,19,1,1.5,6,4,1.0,13.0,145.5403,146.53993,146.55667,146.55688,148.07321,148.07338,3.0,1.2856985,149.35907,151.59087,3.5178273,151.59132,152.59589
15,15,2,23,3,4.5,4,7,1.0,14.0,153.59593,154.5799,154.5963,154.59654,159.11302,159.11317,2.0,1.2392766,160.35245,162.6298,3.5169744,162.63026,165.63466
16,16,3,21,5,4.5,9,0,1.0,15.0,166.62422,167.62376,167.64055,167.64073,172.1573,172.15749,2.0,1.337902,173.49539,175.6758,3.5186377,175.67624,180.68056
17,17,2,21,3,1.5,9,4,1.0,16.0,181.66975,182.66936,182.68625,182.68645,184.20264,184.20279,3.0,1.2522565,185.45505,187.71971,3.5172648,187.72017,190.72427
18,18,2,19,1,3,1,4,1.0,17.0,191.7116,192.71129,192.72809,192.72856,195.74452,195.74467,2.0,0.9532128,196.69788,199.26166,3.5173614,199.26216,200.26718
19,19,2,15,5,3,5,7,1.0,18.0,201.25249,202.25237,202.269,202.2692,205.28564,205.2858,2.0,1.5370531,206.82286,208.80222,3.5167534,208.80267,213.80762
20,20,2,21,1,4.5,1,7,1.0,19.0,214.79704,215.79689,215.8133,215.81349,220.33057,220.33072,2.0,0.9209267,221.25165,223.84799,3.51764,223.84851,224.85289
21,21,2,19,5,1.5,1,9,1.0,20.0,225.83954,226.83917,226.85619,226.85641,228.37271,228.37286,2.0,0.76851106,229.14139,231.89024,3.5177147,231.8907,236.8948
22,22,3,15,1,1.5,5,0,1.0,21.0,237.88263,238.88228,238.89905,238.89925,240.41647,240.41667,2.0,1.3194944,241.73616,243.93248,3.5161676,243.93295,244.93747
23,23,1,17,1,3,1,5,1.0,22.0,245.92232,246.92241,246.93874,246.93895,249.95647,249.95663,2.0,2.0870001,252.04362,253.47345,3.5171647,253.4739,254.47841
24,24,1,23,3,1.5,7,10,1.0,23.0,255.46407,256.46375,256.4803,256.48047,257.9971,257.99725,2.0,1.3354876,259.33276,261.514,3.5171065,261.5145,264.51898
25,25,2,21,1,1.5,9,1,1.0,24.0,265.5053,266.50522,266.52237,266.5227,268.03836,268.0385,3.0,1.3191994,269.35773,271.55533,3.5171812,271.55582,272.56018
26,26,3,21,8,3,9,0,1.0,25.0,273.54507,274.54523,274.5616,274.56177,277.5783,277.57852,2.0,1.9545978,279.5331,281.0963,3.5181463,281.09677,289.10028
27,27,1,21,1,1.5,1,9,1.0,26.0,290.09213,291.09207,291.10867,291.10886,292.62537,292.62552,3.0,1.4023478,294.02786,296.14224,3.5170763,296.1427,297.14713
28,28,3,19,5,1.5,0,1,1.0,27.0,298.13205,299.13202,299.14883,299.149,300.66522,300.6654,3.0,0.86886966,301.53427,304.1822,3.5171537,304.18268,309.187
29,29,1,19,3,1.5,4,9,1.0,28.0,310.1755,311.1752,311.19254,311.19278,312.70816,312.7083,2.0,1.969724,314.67804,316.2249,3.5169334,316.22537,319.22916
30,30,3,25,1,1.5,0,8,1.0,29.0,320.21686,321.21677,321.23325,321.2335,322.75012,322.7503,3.0,0.9020533,323.65234,326.2661,3.5161445,326.26657,327.2701
31,31,3,15,1,1.5,0,7,1.0,30.0,328.25665,329.2565,329.27313,329.27335,330.7901,330.79028,3.0,1.7693198,332.5596,334.3077,3.517748,334.30817,335.31308
32,32,1,15,3,3,7,5,1.0,31.0,336.31342,337.31326,337.33002,337.33023,340.3473,340.34744,2.0,1.3696249,341.71707,343.86502,3.5179462,343.8655,346.86996
33,33,1,15,1,4.5,1,3,1.0,32.0,347.85614,348.85596,348.87268,348.8729,353.38968,353.38983,3.0,1.6217483,355.01157,356.90637,3.5168965,356.90683,357.91138
34,34,1,23,3,1.5,4,10,1.0,33.0,358.8987,359.8984,359.91498,359.9152,361.43228,361.43246,3.0,1.3353113,362.76776,364.94992,3.517823,364.95038,367.9539
35,35,1,17,3,1.5,8,1,1.0,34.0,368.94052,369.9401,369.9568,369.95697,371.4729,371.47305,2.0,1.5530621,373.02612,374.99054,3.5178332,374.99103,377.99542
36,36,3,19,1,3,4,0,1.0,35.0,378.98187,379.98175,379.99808,379.9982,383.01547,383.0157,2.0,0.63562834,383.6513,386.5334,3.518092,386.5339,387.53854
