LotisLeft,Lot_per,Lot_mon,Lot_color,Sure_mon,dist,response,RT
1,40,13,blue,5,Narrow,['j'],4.2767412001267076
1,40,13,blue,5,Narrow,['j'],2.061784300021827
0,40,13,blue,5,Narrow,['f'],2.778547199908644
1,70,13,blue,5,Narrow,['f'],2.1295429000165313
1,60,13,blue,5,Narrow,['j'],1.6192206998821348
0,70,13,blue,5,Narrow,['j'],1.6087028998881578
1,60,13,blue,5,Narrow,['f'],2.4623328000307083
0,30,13,blue,5,Narrow,['f'],1.4877442999277264
1,60,13,blue,5,Narrow,['f'],2.222139999968931
0,50,13,blue,5,Narrow,['f'],1.4315137998200953
1,30,13,blue,5,Narrow,['j'],1.2446588999591768
0,50,13,blue,5,Narrow,['f'],0.9667901999782771
1,50,13,blue,5,Narrow,['j'],0.7710102999117225
0,60,13,blue,5,Narrow,['j'],1.6203745999373496
0,50,13,blue,5,Narrow,['f'],1.0428135998081416
1,50,13,blue,5,Narrow,['j'],1.07453089999035
1,50,13,blue,5,Narrow,['j'],1.7871314999647439
0,40,13,blue,5,Narrow,['f'],1.6115882999729365
0,50,13,blue,5,Narrow,['f'],0.7755984999239445
0,50,13,blue,5,Narrow,['f'],1.44889450003393
1,80,13,green,5,Skew,['f'],1.516859499970451
0,80,13,green,5,Skew,['j'],1.7229428999125957
1,90,13,green,5,Skew,['f'],0.9609345998615026
1,60,13,green,5,Skew,['j'],1.2444127001799643
1,80,13,green,5,Skew,['f'],1.0929125000257045
1,80,13,green,5,Skew,['f'],0.9212602998595685
0,80,13,green,5,Skew,['j'],1.0990607000421733
1,70,13,green,5,Skew,['f'],1.1963380998931825
0,100,13,green,5,Skew,['j'],1.0099271999206394
1,80,13,green,5,Skew,['f'],1.0506965001113713
1,90,13,green,5,Skew,['f'],0.991751299938187
0,100,13,green,5,Skew,['j'],0.7602180999238044
0,90,13,green,5,Skew,['j'],0.789343300042674
0,80,13,green,5,Skew,['j'],0.9339209001045674
0,60,13,green,5,Skew,['f'],1.5024952001404017
0,90,13,green,5,Skew,['j'],0.783811999950558
0,70,13,green,5,Skew,['j'],0.8015594999305904
1,80,13,green,5,Skew,['f'],1.0316808999050409
1,70,13,green,5,Skew,['f'],0.9586765000130981
0,70,13,green,5,Skew,['j'],0.7455277999397367
0,100,13,red,5,wide,['j'],0.6878031000960618
1,10,13,red,5,wide,['j'],1.3072031000629067
1,90,13,red,5,wide,['f'],0.8391700000502169
0,80,13,red,5,wide,['j'],0.5548457000404596
1,0,13,red,5,wide,['j'],1.0662790997885168
0,100,13,red,5,wide,['j'],0.8814660999923944
1,0,13,red,5,wide,['j'],1.0096454999875277
1,90,13,red,5,wide,['f'],0.7703962998930365
0,20,13,red,5,wide,['f'],0.9621816000435501
0,20,13,red,5,wide,['f'],0.7189956000074744
0,0,13,red,5,wide,['f'],0.7725571999326348
1,10,13,red,5,wide,['j'],0.6162286000326276
1,10,13,red,5,wide,['j'],0.5594293000176549
0,80,13,red,5,wide,['f'],0.8943034999538213
1,10,13,red,5,wide,['j'],0.7031104997731745
0,0,13,red,5,wide,['f'],0.7699059001170099
0,100,13,red,5,wide,['j'],0.807795399799943
1,90,13,red,5,wide,['f'],0.8727438999339938
1,90,13,red,5,wide,['f'],0.770507600158453
0,100,13,red,5,wide,['j'],0.5818036000709981
