onset	duration	trial_type	rt	resp	gender
0.6349611000041477	3.003050700004678	decision	1.783047599994461	left	A
4.185178900006576	1.0000387000036426	win	n/a	n/a	n/a
11.134943199998816	3.003130400000373	decision	2.0334929000091506	right	A
14.684878000000026	1.0167923999979394	loss	n/a	n/a	n/a
17.43496120000782	3.003042500000447	decision	1.7841137999930652	left	A
20.984871799999382	1.000348200002918	win	n/a	n/a	n/a
23.752397900010692	3.003674099993077	decision	1.7817020999937085	left	A
27.301682800010894	1.0004708999913419	win	n/a	n/a	n/a
32.16842770000221	3.003784700005781	decision	1.7825039000017568	right	A
35.71909680000681	1.0158330999984173	loss	n/a	n/a	n/a
42.66827629999898	3.0029306000069482	decision	1.534345799998846	left	A
46.2181958000001	1.0005552000075113	loss	n/a	n/a	n/a
51.035638300003484	3.0035327000077814	decision	1.7824606000067433	left	A
54.585244800007786	1.0162701999943238	win	n/a	n/a	n/a
59.468299700005446	3.003867299994454	decision	1.5335433000000194	left	A
63.018175200006226	1.0000111999979708	loss	n/a	n/a	n/a
65.80172770000354	3.0033681000059005	decision	2.0333393000037177	right	A
69.35159400000703	1.000536399995326	win	n/a	n/a	n/a
72.1182889000047	3.0039020999975037	decision	1.5336941999994451	left	A
75.66816050000489	1.0004182999982731	win	n/a	n/a	n/a
78.43494050001027	3.0040370999922743	decision	1.7838571999891428	left	A
81.98482220000005	1.0001625000004424	loss	n/a	n/a	n/a
86.85214380000252	3.0028563999949256	decision	2.033416300007957	left	A
90.40159750000748	1.0166801000013947	loss	n/a	n/a	n/a
93.18485340000188	3.0039515999960713	decision	2.0342746000096668	left	A
96.73560140001064	1.0161265999922762	win	n/a	n/a	n/a
103.70160939999914	3.0042838000081247	decision	1.7838794000126654	right	A
107.25148530000297	1.0000843000016175	win	n/a	n/a	n/a
110.01824390000547	3.003845999992336	decision	1.533337600005325	left	A
113.56832630001009	1.0166933000000427	win	n/a	n/a	n/a
120.51825860000099	3.003823899998679	decision	1.5333593000104884	left	A
124.06807550000667	1.0001064999960363	win	n/a	n/a	n/a
128.93487230000028	3.0032068000000436	decision	1.7831942000048002	left	A
132.4848173000064	1.016685900001903	win	n/a	n/a	n/a
137.33490909999819	3.0031993000011425	decision	2.033047200005967	right	A
140.88482659999863	1.0002444999990985	win	n/a	n/a	n/a
145.76877730000706	3.003385599993635	decision	1.7829012000001967	right	A
149.31872190001013	1.0165440999990096	win	n/a	n/a	n/a
162.56892780000635	3.00315469999623	decision	1.7831033999973442	left	A
166.1182611999975	1.0000492000108352	loss	n/a	n/a	n/a
173.06816890000482	3.002703799997107	decision	2.034002700005658	right	A
176.618401300002	1.0164130000048317	win	n/a	n/a	n/a
183.5854898000107	3.0037169999995967	decision	2.032777399988845	left	A
187.13475510000717	1.0003388000041014	loss	n/a	n/a	n/a
191.96833519999927	3.0027830000035465	decision	1.5332615000079386	right	A
195.51808230001188	1.0003424999886192	loss	n/a	n/a	n/a
198.2686934000085	3.00348679999297	decision	2.03304159999243	left	A
201.81806620000862	1.0000813999940874	loss	n/a	n/a	n/a
204.58534640001017	3.003466900001513	decision	1.7820773999992525	right	A
208.13477270001022	1.0004919999919366	win	n/a	n/a	n/a
215.05151340000157	3.0037467000074685	decision	1.2833955000096466	left	A
218.60148599999957	1.0000288000010187	loss	n/a	n/a	n/a
225.55150260000664	3.0036574999976438	decision	1.782451899998705	right	A
229.10149270000693	1.016517500000191	win	n/a	n/a	n/a
233.98551600000064	3.0032219999993686	decision	2.282377000010456	right	A
237.5352397000097	1.0162350999889895	loss	n/a	n/a	n/a
240.33482040000672	3.0034259999956703	decision	1.5342498999962118	left	A
243.88473020000674	1.000112399997306	win	n/a	n/a	n/a
248.75199180000345	3.0032150000042748	decision	2.2828983000072185	right	A
252.3016476000048	1.0003304999991087	loss	n/a	n/a	n/a
255.01808660000097	3.0039534000097774	decision	2.0333893000060925	left	A
258.56798570000683	1.0167324999929406	loss	n/a	n/a	n/a
261.3347938000079	3.003376099994057	decision	2.0334309000027133	right	A
264.88524340000004	1.01605410000775	loss	n/a	n/a	n/a
267.6518672000093	3.003192799995304	decision	2.282627099993988	right	A
271.2013702000113	1.0165863999864087	win	n/a	n/a	n/a
278.18475580000086	3.0033900999987964	decision	2.0333023999992292	left	A
281.73516750001	1.0161659000004875	loss	n/a	n/a	n/a
284.51796720000857	3.0035482999956002	decision	2.7847949999995762	left	A
288.06834920000983	1.0162604999932228	loss	n/a	n/a	n/a
292.9346777000028	3.003407199998037	decision	2.283407199996873	right	A
296.4851914000028	1.0168856999953277	win	n/a	n/a	n/a
303.41831620001176	3.0035291999956826	decision	1.5328706000000238	left	A
306.96832490000816	1.0165082000021357	loss	n/a	n/a	n/a
313.9684655000019	3.002722300007008	decision	1.532089200001792	right	A
317.51792460000433	1.0004722000012407	win	n/a	n/a	n/a
320.30135059999884	3.0029342000052566	decision	1.5343290000018897	left	A
323.85130120000395	1.016606100005447	loss	n/a	n/a	n/a
326.6013113000081	3.0032252999953926	decision	2.532553700002609	left	A
330.1517512999999	1.016104100010125	loss	n/a	n/a	n/a
337.11800680001033	3.0031608999997843	decision	1.5331593999871984	right	A
