TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,2,1,3,0.750000,1.0,0.0,2.5000045e-06,0.0089388,4.014351,2.0,4.812195,0.797844,1.0,6.531516,7.5379114,3.5235605,7.5380926,8.295027
2,2,1,2,1,3,0.750000,1.0,1.0,--,--,8.296876,3.0,8.628158,0.3312821,9.0,10.815282,11.822006,3.5251303,11.822153,12.578417
3,3,1,2,1,1,0.750000,1.0,2.0,--,--,12.580058,2.0,12.879036,0.2989784,6.0,15.096254,16.103048,3.5229895,16.10319,16.861752
4,4,1,2,1,1,0.750000,1.0,3.0,--,--,16.863365,3.0,17.228691,0.3653273,3.0,19.379452,20.38399,3.5206258,20.384134,21.144783
5,5,1,2,1,3,0.750000,1.0,4.0,--,--,21.146446,2.0,21.395256,0.2488114,2.0,23.664112,24.67096,3.5245147,24.671103,25.428375
6,6,1,2,1,3,0.750000,1.0,5.0,--,--,25.430004,3.0,25.795225,0.365221,6.0,27.94632,28.949776,3.5197725,28.949919,29.711723
7,7,1,2,1,3,0.750000,1.0,6.0,--,--,29.713346,2.0,30.144552,0.4312047,4.0,32.23035,33.235973,3.5226262,33.23612,33.99498
8,8,1,2,1,3,8,1.0,7.0,--,--,33.996597,3.0,34.328003,0.3314063,9.0,36.515,37.51994,3.5233438,37.520084,45.52864
9,9,2,1,1,3,0.750000,1.0,8.0,--,--,45.530254,2.0,46.945225,1.4149709,1.0,48.047264,49.05084,3.5205836,49.05098,49.81157
10,10,2,1,1,1,0.750000,1.0,9.0,--,--,49.813282,3.0,50.261524,0.4482419,4.0,52.33123,53.33708,3.523795,53.33722,54.094597
11,11,2,1,1,1,0.750000,1.0,10.0,--,--,54.096222,2.0,54.19583,0.0996091,7.0,56.612213,57.618023,3.521801,57.618168,58.378254
12,12,2,1,1,1,0.750000,1.0,11.0,--,--,58.380978,3.0,58.79511,0.4141327,4.0,60.897125,61.90194,3.52096,61.90208,62.661587
13,13,2,1,1,1,0.750000,1.0,12.0,--,--,62.6632,3.0,62.944458,0.2812578,4.0,65.180824,66.18527,3.5220718,66.18542,66.9449
14,14,2,1,1,1,0.750000,1.0,13.0,--,--,66.94651,3.0,67.2118,0.2652882,3.0,69.46273,70.46591,3.519398,70.46606,71.22824
15,15,2,1,1,1,0.750000,1.0,14.0,--,--,71.22988,3.0,71.395294,0.1654167,4.0,73.746025,74.7495,3.5196147,74.74964,75.51136
