onset	duration	trial_type	rt	resp	gender
0.5966576999999234	3.0040059000020847	decision	2.782995800000208	left	A
4.146599200001219	1.0001172999982373	win	n/a	n/a	n/a
11.063225100006093	3.003240199999709	decision	2.533735999997589	left	A
14.61303670000052	1.0001632000057725	loss	n/a	n/a	n/a
17.329732500002137	3.003108199998678	decision	2.2832072000019252	left	A
20.87993140000617	1.0165867999967304	win	n/a	n/a	n/a
23.61333469999954	3.0026732000042102	decision	2.28204380000534	right	A
27.16301000000385	1.0000179999988177	win	n/a	n/a	n/a
31.979891599999974	3.0039517000041087	decision	1.7828393000017968	left	A
35.52983170000516	1.0167266999997082	loss	n/a	n/a	n/a
42.47982559999946	3.0029767000014544	decision	1.7820419000054244	right	A
46.02986150000652	1.0168761999957496	loss	n/a	n/a	n/a
50.87940499999968	3.003419100001338	decision	2.033452600000601	left	A
54.42974530000356	1.0166648000013083	win	n/a	n/a	n/a
59.27979790000245	3.0029403000007733	decision	1.7831231000018306	right	A
62.82970639999985	1.016632099999697	loss	n/a	n/a	n/a
65.56322170000203	3.004533100000117	decision	1.781886199998553	left	A
69.11287250000169	1.0167737000010675	win	n/a	n/a	n/a
71.87974630000099	3.0030142000032356	decision	1.7824264000009862	right	A
75.42966990000423	1.0166123999952106	win	n/a	n/a	n/a
78.16288030000578	3.003827900000033	decision	1.2829280999940238	left	A
81.71282760000031	1.000008600000001	loss	n/a	n/a	n/a
86.52974560000439	3.0039159000007203	decision	1.2826831999991555	left	A
90.07961120000255	1.0165271000005305	loss	n/a	n/a	n/a
92.82926280000538	3.003449499999988	decision	2.282516699997359	right	A
96.37921340000321	1.00036359999649	win	n/a	n/a	n/a
103.29626740000094	3.003036300004169	decision	2.2821702000001096	right	A
106.84620820000418	1.0002014999990934	win	n/a	n/a	n/a
109.56283470000199	3.003805000000284	decision	2.032864500004507	left	A
113.11279480000667	1.01677469999413	win	n/a	n/a	n/a
120.06286910000199	3.003797900004429	decision	1.7827828000008594	left	A
123.61274740000226	1.0167173000008916	win	n/a	n/a	n/a
128.4460309999995	3.0521138000040082	decision	3.0493087000068044	right	A
132.04589070000657	1.0167503999982728	win	n/a	n/a	n/a
136.8790915999998	3.002841300003638	decision	2.799346300002071	left	A
140.4294086000009	1.0002317000034964	win	n/a	n/a	n/a
145.26253890000226	3.0032769000026747	decision	2.799127700003737	left	A
148.81290970000555	1.0164576999959536	win	n/a	n/a	n/a
162.04582940000546	3.3025336999999126	decision	3.2997491999994963	right	A
165.8959662000052	1.0000092999980552	loss	n/a	n/a	n/a
172.8126654000007	3.0033650000041234	decision	2.5327507000038167	right	A
176.36284730000625	1.016477199998917	win	n/a	n/a	n/a
183.29577340000105	3.0035287999999127	decision	2.033830100001069	left	A
186.84573160000582	1.0166277999960585	loss	n/a	n/a	n/a
191.6792768000014	3.00282960000186	decision	2.2831392000007327	left	A
195.22904969999945	1.0000979000033112	loss	n/a	n/a	n/a
197.9456552000047	3.003891399996064	decision	2.0324771999949007	right	A
201.4956153000021	1.0000617999976384	loss	n/a	n/a	n/a
204.21248060000653	3.0035634999949252	decision	1.2828955999939353	left	A
207.76260530000582	1.0165645999950357	win	n/a	n/a	n/a
214.7125645000051	3.0037691999968956	decision	1.5327695999949356	right	A
218.26243680000334	1.0166562000013073	loss	n/a	n/a	n/a
225.19564130000072	3.0036796999993385	decision	2.0324765000041225	left	A
