trial_starts	target_starts	RT	thresh	outcome	trial_type
4.020579294068739	8.053930598893203	0.40176125173456967	0.2848635993909372	0.0	Small_loss
11.103930840385146	15.137246826081537	0.31544923037290573	0.4590540728232794	0.0	Large_gain
20.78727743611671	23.820599157363176	0.341471646213904	0.47524590961904906	1.0	Neutral
28.070603081723675	30.103933859150857	0.3002646827371791	0.3387433329763793	1.0	Small_gain
36.55391490145121	39.587267413851805	0.6637314483523369	0.5539632871343535	0.0	Large_gain
45.03727019112557	47.07061394921038	0.1803441601805389	0.361808166750239	1.0	Small_loss
51.12060241762083	54.15391598828137	0.09709253394976258	0.28170308197070554	1.0	Small_gain
57.203936757170595	61.23726994963363	0.01396346848923713	0.3182411587614537	1.0	Large_loss
64.48726844030898	68.52060495328624	0.3803381831385195	0.3825008027185236	0.0	Small_loss
72.97060229687486	77.00392462185118	0.7180998019175604	0.685192554253554	0.0	Large_gain
87.45394007780124	90.48727508145384	0.5136827259557322	0.4373620731056188	0.0	Small_loss
95.9372482750332	98.9706086361548	0.34848266222979873	0.4028926709550221	0.0	Large_loss
105.62062686937861	109.6539419493638	0.5159676077309996	0.47822179223029254	0.0	Small_loss
118.90393983630929	120.93726578378119	0.6038315617479384	0.34882673692693644	0.0	Small_gain
126.18724797316827	129.22061346611008	0.2794012879021466	0.43877494427645286	1.0	Neutral
143.07061545853503	146.10394261346664	0.6422132893931121	0.4903588554902451	0.0	Large_loss
149.1539437606698	151.18727755686268	0.7268203285057098	0.48903080748198263	0.0	Neutral
155.23725455405656	159.2706173300976	0.3463571696775034	0.4710429610926168	1.0	Small_loss
162.52061461331323	166.55394357955083	0.0	0.48903080748198263	1.0	Neutral
169.80394840950612	171.83727948879823	0.2845168391941115	0.4865697396825404	1.0	Large_loss
184.28734958393034	187.3206133453641	0.37460409267805517	0.49767999804212454	1.0	Neutral
191.57061636412982	193.60394925472792	0.38011026848107576	0.4775270948813208	1.0	Large_loss
198.85393295355607	200.8872809378663	0.3126430126139894	0.41951672028995934	1.0	Neutral
213.3372888469603	215.37061871879268	0.0	0.34882673692693644	0.0	Small_gain
223.02062004699837	226.05395474878605	0.38000521634239703	0.3562714493301668	0.0	Small_gain
239.90393621381372	243.93728872621432	0.7667195751564577	0.5146226835433575	0.0	Neutral
247.18728993367404	251.22062101296615	0.4354660506360233	0.474179856664332	0.0	Small_gain
254.4706195036415	256.5039366967976	0.32717581489123404	0.35744515952199585	1.0	Large_loss
260.55395474878605	262.58728945069015	0.30483837076462805	0.36613666707404563	1.0	Large_loss
269.03729252971243	272.07062662788667	0.320497463690117	0.5795786024592456	1.0	Large_gain
276.320639004698	278.3539414060069	0.692196324118413	0.5896228026129964	0.0	Neutral
282.40396096743643	284.4372947636293	0.6396706075174734	0.4735832864231961	0.0	Small_loss
300.4872835339047	304.5206291031791	0.32849047461058944	0.475057507149255	1.0	Small_gain
307.57063236343674	311.6039637447102	0.49100446654483676	0.6093339602679928	1.0	Neutral
320.85396253713407	322.8872573917033	0.28989049221854657	0.383089790750906	1.0	Small_gain
326.93730955547653	328.970629465417	0.03128618700429797	0.48625926813603826	1.0	Large_gain
336.62064498174004	338.6539479868952	0.3621113527333364	0.4978552163331027	1.0	Large_gain
343.90396700485144	346.9372896318091	0.7937236841535196	0.5729161220885766	0.0	Large_gain
353.5873027330963	357.6207959186286	0.33515222277492285	0.3525965573874641	1.0	Large_loss
360.6706334501505	364.70397086883895	0.4993506697937846	0.501023739499737	0.0	Small_gain
375.1539685142925	378.1873349128291	0.3278535212157294	0.574446597246008	1.0	Large_gain
387.2373052688781	390.27063755562995	0.6304924404248595	0.5869081295066947	0.0	Small_loss
394.5206387632061	397.55394357955083	0.2820888691348955	0.488904721736812	1.0	Large_gain
403.00397261977196	407.03730551037006	0.423888289835304	0.37714826605260304	0.0	Large_loss
411.487305872608	414.5206426875666	0.23145288170780987	0.5869081295066947	1.0	Small_loss
418.770646913792	420.80397648375947	0.9480463340878487	0.37714826605260304	0.0	Large_loss
424.85397219716106	427.88731112517416	0.3987841736525297	0.5875792884426021	1.0	Small_loss
435.7373073819326	439.77065234747715	0.41654853348154575	0.38084420768948624	1.0	Large_gain
442.82064413651824	444.853978536441	0.8571911138715222	0.501023739499737	0.0	Small_gain
453.70397479319945	457.737311910023	0.37083067174535245	0.6137490978706008	1.0	Neutral
