TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,5,3,1,0.750000,1.0,0.0,3.6224956e-06,0.0053899544,4.040763,2.0,5.132213,1.0914502,9.0,6.5589905,7.571825,3.5310621,7.5720577,8.33188
2,2,1,5,3,1,0.750000,1.0,1.0,--,--,8.360878,3.0,9.6156225,1.2547451,3.0,10.878743,11.886488,3.5256107,11.886673,12.648482
3,3,1,5,3,2,0.750000,1.0,2.0,--,--,12.672796,2.0,12.948814,0.2760182,5.0,15.190159,16.200903,3.5281072,16.201082,16.965208
4,4,1,5,3,1,0.750000,1.0,3.0,--,--,16.988724,3.0,17.349089,0.360365,3.0,19.505003,20.514177,3.5254536,20.514378,21.265078
5,5,1,5,3,1,0.750000,1.0,4.0,--,--,21.28883,3.0,21.648827,0.35999644,3.0,23.807095,24.814236,3.5254052,24.81442,25.565115
6,6,1,5,3,1,0.750000,1.0,5.0,--,--,25.588541,2.0,26.265848,0.6773058,7.0,28.105042,29.114885,3.5263445,29.115068,29.865404
7,7,1,5,3,2,0.750000,1.0,6.0,--,--,29.888775,2.0,30.432146,0.543372,5.0,32.40584,33.414978,3.5262036,33.415154,34.18197
8,8,1,5,3,1,10,1.0,7.0,--,--,34.205574,2.0,34.549084,0.3435093,6.0,36.72226,37.73329,3.527717,37.733494,47.748585
9,9,2,4,2,1,0.750000,1.0,8.0,--,--,47.8384,2.0,48.515526,0.6771241,9.0,50.354977,51.36241,3.5240092,51.36259,52.11522
10,10,2,4,2,2,0.750000,1.0,9.0,--,--,52.20151,3.0,52.69911,0.4975974,5.0,54.718864,55.72831,3.5267992,55.728497,56.48168
11,11,2,4,2,3,0.750000,1.0,10.0,--,--,56.554707,3.0,57.048897,0.49419045,9.0,59.072086,60.08182,3.5271177,60.082024,60.848568
12,12,2,4,2,3,0.750000,1.0,11.0,--,--,60.923878,3.0,61.23222,0.30834463,9.0,63.441837,64.4491,3.5252213,64.449295,65.21511
13,13,2,4,2,3,0.750000,1.0,12.0,--,--,65.28807,2.0,65.56551,0.2774373,2.0,67.80472,68.813965,3.5258884,68.81414,69.56512
14,14,2,4,2,3,0.750000,1.0,13.0,--,--,69.63859,2.0,69.965706,0.32711664,3.0,72.15527,73.16353,3.5249345,73.16374,73.91502
15,15,2,4,2,3,0.750000,1.0,14.0,--,--,73.98922,3.0,74.26561,0.276388,7.0,76.50663,77.5149,3.5256836,77.5151,78.2651
16,16,2,4,2,3,8,1.0,15.0,--,--,78.33896,3.0,78.64881,0.3098513,8.0,80.85628,81.8659,3.5269413,81.86612,89.88198
17,17,3,2,1,3,0.750000,1.0,16.0,--,--,89.8915,2.0,90.482414,0.5909117,4.0,92.40908,93.41685,3.5253446,93.41703,94.182045
18,18,3,2,1,2,0.750000,1.0,17.0,--,--,94.184456,2.0,94.53207,0.34760603,5.0,96.70195,97.71046,3.5259967,97.710655,98.465195
19,19,3,2,1,3,0.750000,1.0,18.0,--,--,98.46759,3.0,98.93255,0.4649594,8.0,100.98577,101.99489,3.527297,101.99506,102.748505
20,20,3,2,1,2,0.750000,1.0,19.0,--,--,102.75095,3.0,103.182205,0.43124828,5.0,105.26797,106.27676,3.5257971,106.27695,107.03197
21,21,3,2,1,3,0.750000,1.0,20.0,--,--,107.03435,2.0,107.49892,0.46457392,1.0,109.551506,110.56091,3.5265725,110.56111,111.31518
22,22,3,2,1,3,0.750000,1.0,21.0,--,--,111.3176,2.0,111.582565,0.2649705,4.0,113.83491,114.84189,3.5242918,114.84209,115.59852
23,23,3,2,1,3,0.750000,1.0,22.0,--,--,115.60093,3.0,116.0154,0.4144792,8.0,118.11808,119.12591,3.5249815,119.12608,119.88198
