TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,1,1,1,0.750000,1.0,0.0,3.6223792e-06,0.0048595406,4.5364084,0.0,999.0,999.0,999.0,7.0481763,8.064077,3.5276692,8.064335,8.815729
2,2,1,1,1,3,0.750000,1.0,1.0,--,--,8.82124,3.0,9.883304,1.0620637,9.0,11.337743,12.354975,3.533735,12.3551855,13.118499
3,3,1,1,1,1,0.750000,1.0,2.0,--,--,13.120934,3.0,13.570191,0.44925782,3.0,15.63822,16.651438,3.530504,16.651794,17.405651
4,4,1,1,1,1,0.750000,1.0,3.0,--,--,17.408182,3.0,18.056911,0.6487293,4.0,19.925245,20.9364,3.528217,20.93667,21.692608
5,5,1,1,1,2,0.750000,1.0,4.0,--,--,21.695047,3.0,22.210957,0.51590794,5.0,24.212688,25.22251,3.5274613,25.22293,25.979412
6,6,1,1,1,1,0.750000,1.0,5.0,--,--,25.981895,3.0,26.49753,0.5156341,2.0,28.49896,29.508139,3.5262425,29.508446,30.266119
7,7,1,1,1,1,0.750000,1.0,6.0,--,--,30.268583,3.0,30.850594,0.5820107,3.0,32.78461,33.791878,3.5232947,33.792076,34.553387
8,8,1,1,1,1,12,1.0,7.0,--,--,34.557186,3.0,35.153957,0.59677136,2.0,37.07488,38.08313,3.5259428,38.08334,50.0997
9,9,2,2,1,3,0.750000,1.0,8.0,--,--,50.10217,2.0,51.317513,1.2153409,4.0,52.618866,53.630955,3.5287845,53.631172,54.386078
10,10,2,2,1,3,0.750000,1.0,9.0,--,--,54.388832,2.0,54.97093,0.5820943,4.0,56.906036,57.916092,3.527261,57.916542,58.673374
11,11,2,2,1,2,0.750000,1.0,10.0,--,--,58.67713,2.0,59.290493,0.6133595,5.0,61.194595,62.205547,3.528416,62.20574,62.961765
12,12,2,2,1,3,0.750000,1.0,11.0,--,--,62.964283,2.0,63.46074,0.4964589,1.0,65.48185,66.49227,3.5279918,66.49262,67.24656
13,13,2,2,1,3,0.750000,1.0,12.0,--,--,67.24911,2.0,67.798805,0.5496986,3.0,69.76562,70.77251,3.5234044,70.77269,71.534706
14,14,2,2,1,1,0.750000,1.0,13.0,--,--,71.53702,2.0,71.96792,0.430904,6.0,74.054634,75.065765,3.5287466,75.06599,75.82095
15,15,2,2,1,3,0.750000,1.0,14.0,--,--,75.82325,2.0,76.28853,0.46527427,4.0,78.340645,79.349304,3.5260518,79.34949,80.10797
16,16,2,2,1,3,10,1.0,15.0,--,--,80.11031,2.0,80.60841,0.49810076,1.0,82.62763,83.63489,3.5245748,83.635086,93.63544
17,17,3,4,2,3,0.750000,1.0,16.0,--,--,94.30739,3.0,96.25508,1.94769,9.0,96.825226,97.83344,3.5260527,97.83363,98.58981
