onset	duration	trial_type	rt	resp	gender
0.616264713229612	3.00528971315362	decision	1.5503345351899	right	o
4.16892517660744	1.000789698679	win	NaN	n/a	n/a
11.1083704435732	3.00651622132864	decision	2.06715910125058	left	o
14.6607308455277	1.0008153578965	loss	NaN	n/a	n/a
17.3801894914359	3.00537785992492	decision	1.80114868551027	right	o
20.9327938065398	1.00062306493055	win	NaN	n/a	n/a
23.651762513211	3.00667832698673	decision	1.80171680974308	left	o
27.2046300611692	1.00059197214432	win	NaN	n/a	n/a
32.0251619848423	3.00541710329708	decision	1.81331505591515	left	o
35.5782791813836	1.00055725674611	loss	NaN	n/a	n/a
42.5005146927433	3.00591821188573	decision	1.80126400082372	right	o
46.0533689582953	1.00075951137114	loss	NaN	n/a	n/a
50.8740349133732	3.00597617134918	decision	2.06838077958673	right	o
54.4268903863849	1.00088327925187	win	NaN	n/a	n/a
59.2477374650771	3.00658836890943	decision	2.06763455062173	right	o
62.8005180737237	1.00099738698918	loss	NaN	n/a	n/a
65.5359886446968	3.00534646527376	decision	2.068353611161	right	o
69.0890913514886	1.0008304513758	win	NaN	n/a	n/a
72.0250590462238	3.00626083731186	decision	2.06742716417648	left	o
75.5775039725704	1.00096055853646	win	NaN	n/a	n/a
78.313093481469	3.0072253200924	decision	2.06374914874323	left	o
81.866235129768	1.000754077686	loss	NaN	n/a	n/a
86.6869617612101	3.00528488319833	decision	1.80115653423127	right	o
90.2397429735865	1.0006680439692	loss	NaN	n/a	n/a
92.9587488105753	3.00548321346287	decision	1.55149704648647	left	o
96.5119269854622	1.00052918260917	win	NaN	n/a	n/a
103.434045370203	3.0070985336788	decision	1.80074960994534	right	o
106.986892692745	1.00111119297799	win	NaN	n/a	n/a
109.705667597242	3.00650444836356	decision	1.5505156586878	left	o
113.258738607285	1.00082290463615	win	NaN	n/a	n/a
120.181076755282	3.00607005378697	decision	1.54987508512568	right	o
123.733730577515	1.00098501017783	win	NaN	n/a	n/a
128.554428229225	3.00567309127655	decision	1.80128905619495	right	o
132.10732445505	1.00087814731523	win	NaN	n/a	n/a
137.111945218523	3.00542072590906	decision	1.80113389377948	left	o
140.664543496212	1.00075981323607	win	NaN	n/a	n/a
145.485040704487	3.00494648399763	decision	1.80100167356431	left	o
149.038048623246	1.00092131504789	win	NaN	n/a	n/a
162.265655111754	3.00533076783177	decision	2.56936578988098	right	o
165.818399797659	1.00066140270792	loss	NaN	n/a	n/a
172.740989405429	3.00698170892429	decision	2.06697526096832	left	o
176.293740430614	1.00062789500225	win	NaN	n/a	n/a
183.232976801693	3.0059487009421	decision	2.06793944188394	right	o
186.785760127241	1.00064570538234	loss	NaN	n/a	n/a
192.207041117479	3.00639275554568	decision	2.06385993596632	right	o
195.759931909619	1.00068283569999	loss	NaN	n/a	n/a
198.495201735408	3.00665870530065	decision	2.06865880428813	left	o
202.048399833846	1.00062789488584	loss	NaN	n/a	n/a
204.767353748786	3.00516775657889	decision	1.55118913645856	left	o
208.319868709543	1.00098440644797	win	NaN	n/a	n/a
215.259499024367	3.0051768127596	decision	1.80030947970226	left	o
218.812013683259	1.00082864018623	loss	NaN	n/a	n/a
225.767776672263	3.00499629299156	decision	1.55103367206175	right	o
229.320790326572	1.00073204096407	win	NaN	n/a	n/a
234.141371757258	3.0063731338596	decision	1.80138988175895	left	o
237.694109198172	1.00078064249828	loss	NaN	n/a	n/a
240.413055868121	3.00561754673254	decision	1.55169598048087	right	o
243.965988922515	1.00084916746709	win	NaN	n/a	n/a
248.786742420518	3.00659440644085	decision	1.55097058077808	left	o
252.33945601352	1.00096719968133	loss	NaN	n/a	n/a
255.058649011538	3.00606009189505	decision	1.80069255607668	right	o
258.611460713088	1.00097504840232	loss	NaN	n/a	n/a
261.330521189026	3.00509621284436	decision	2.06812599918339	right	o
264.883402924985	1.00061008450575	loss	NaN	n/a	n/a
267.618711994262	3.00587172340602	decision	2.06889758550096	right	o
271.17158708896	1.00093399384059	win	NaN	n/a	n/a
278.094121152302	3.00551853259094	decision	1.80131139489822	right	o
281.6470478673	1.00075045519043	loss	NaN	n/a	n/a
284.365912428009	3.00647305359598	decision	1.55166126508266	left	o
287.918832803611	1.00089505221695	loss	NaN	n/a	n/a
292.739375594654	3.00530329742469	decision	1.80115230800584	left	o
296.292242538882	1.00077037885785	win	NaN	n/a	n/a
303.265165474499	3.00531476852484	decision	1.80132196028717	left	o
306.817726319889	1.00099104770925	loss	NaN	n/a	n/a
313.740227177157	3.00624091364443	decision	1.800857982249	right	o
317.292931412114	1.00072358851321	win	NaN	n/a	n/a
320.028748834739	3.00668617570773	decision	1.55170745169744	right	o
323.581496539293	1.00068011891562	loss	NaN	n/a	n/a
326.317489349865	3.00592273997609	decision	1.55019325891044	right	o
329.869919182616	1.00089263729751	loss	NaN	n/a	n/a
336.808857303578	3.00564622471575	decision	1.30075836426113	left	o
340.361917748116	1.00062155572232	loss	NaN	n/a	n/a
343.097785583464	3.00555777607951	decision	2.31769311393145	left	o
346.650552607956	1.0007284184685	loss	NaN	n/a	n/a
351.471276220633	3.00590643880423	decision	2.3187653652858	left	o
355.024087016587	1.00079241546337	win	NaN	n/a	n/a
364.048320139525	3.00581285823137	decision	2.31780782539863	left	o
367.601030411781	1.00080267922021	loss	NaN	n/a	n/a
370.320192920743	3.00505636562593	decision	2.06808494450524	left	o
373.87264237518	1.00077762373257	win	NaN	n/a	n/a
376.591679305071	3.00554932351224	decision	2.06819875049405	right	o
380.144772049971	1.00062729115598	loss	NaN	n/a	n/a
382.897380530834	3.0058188958792	decision	1.81284926657099	left	o
386.449977902928	1.00066562904976	loss	NaN	n/a	n/a
391.270313005662	3.00586749718059	decision	2.06369783030823	right	o
394.823488463648	1.00093006936368	loss	NaN	n/a	n/a
401.762236404815	3.00581980147399	decision	2.06792374455836	right	o
405.315212626942	1.00089807086624	loss	NaN	n/a	n/a
412.488215498393	3.00533771084156	decision	2.0672976608621	right	o
416.040784796234	1.00059257587418	loss	NaN	n/a	n/a
422.979806837742	3.00531778729055	decision	1.80128573568072	left	o
426.532830453827	1.00040692428593	win	NaN	n/a	n/a
431.353523879312	3.00651108962484	decision	2.06752376339864	right	o
434.906363956863	1.00064147927333	win	NaN	n/a	n/a
437.641922976589	3.00611201405991	decision	1.80065421829931	right	o
441.194575893111	1.00090441026259	loss	NaN	n/a	n/a
446.015458290814	3.00546902546193	decision	2.56839557143394	left	o
449.568301387131	1.00072268291842	win	NaN	n/a	n/a
454.389392982586	3.00559490628075	decision	1.80051867745351	right	o
457.94173406472	1.0009065233171	win	NaN	n/a	n/a
460.677472396754	3.00598160503432	decision	1.80096575070638	left	o
464.230207120767	1.00097806716803	win	NaN	n/a	n/a
466.965951490216	3.00577602989506	decision	1.80080032465048	left	o
470.519045744557	1.00067830760963	win	NaN	n/a	n/a
473.254282062524	3.00560667924583	decision	1.80165402020793	left	o
476.807506121928	1.00065083731897	win	NaN	n/a	n/a
483.74665253493	3.00516473792959	decision	1.80007039674092	right	o
487.299667094951	1.00037522753701	win	NaN	n/a	n/a
494.238606725237	3.00624242296908	decision	1.55041634268127	right	o
497.791170589393	1.00078939681407	loss	NaN	n/a	n/a
