LotisLeft,Lot_per,Lot_mon,Lot_color,Sure_mon,dist,response,RT
0,20,13,blue,5,wide,['f'],2.2869751000007454
0,100,13,blue,5,wide,['j'],1.6760988000005455
0,0,13,blue,5,wide,['f'],1.3934774999997899
1,20,13,blue,5,wide,['j'],2.273335699999734
1,10,13,blue,5,wide,['f'],4.6888466000000335
1,100,13,blue,5,wide,['j'],2.361963399999695
1,90,13,blue,5,wide,['j'],3.169575299999451
0,90,13,blue,5,wide,['j'],2.535609100000329
0,10,13,blue,5,wide,['f'],1.342748500000198
0,100,13,blue,5,wide,['j'],1.129993700000341
0,90,13,blue,5,wide,['j'],1.0539224000003742
1,10,13,blue,5,wide,['j'],3.008048300000155
1,0,13,blue,5,wide,['f'],1.9501284999996642
0,90,13,blue,5,wide,['j'],1.356206999999813
1,0,13,blue,5,wide,['j'],1.660072300000138
0,100,13,blue,5,wide,['j'],1.5334720000000743
0,10,13,blue,5,wide,['f'],1.1456711000000723
1,0,13,blue,5,wide,['f'],1.2211170000000493
1,80,13,blue,5,wide,['f'],4.0030783000001975
1,80,13,blue,5,wide,['f'],1.5845400999996855
0,80,13,green,5,Skew,['j'],3.50356869999996
1,90,13,green,5,Skew,['j'],2.09806430000026
1,60,13,green,5,Skew,['j'],2.357551600000079
0,80,13,green,5,Skew,['j'],0.8201751999995395
1,80,13,green,5,Skew,No_resp,10
0,90,13,green,5,Skew,['f'],1.7563086999998632
1,100,13,green,5,Skew,['j'],1.321541299999808
1,80,13,green,5,Skew,['f'],1.8198415999995632
1,100,13,green,5,Skew,['j'],3.599793600000339
0,80,13,green,5,Skew,['j'],2.6384456999994654
1,90,13,green,5,Skew,['j'],1.8790533000001233
0,80,13,green,5,Skew,['j'],0.8268271999995704
1,70,13,green,5,Skew,['f'],1.2380080000002636
0,80,13,green,5,Skew,['j'],1.56396549999954
0,90,13,green,5,Skew,['j'],0.8967920000004597
0,80,13,green,5,Skew,['j'],1.031298699999752
0,70,13,green,5,Skew,['j'],1.6090007000002515
1,60,13,green,5,Skew,['f'],2.4058673999998064
1,70,13,green,5,Skew,['f'],2.4295687000003454
0,70,13,green,5,Skew,['j'],1.0353739000001951
0,70,13,red,5,Narrow,['j'],4.228259999999864
1,30,13,red,5,Narrow,['f'],1.8773832999995648
1,40,13,red,5,Narrow,['f'],1.2764459999998508
1,60,13,red,5,Narrow,['j'],1.5781530999993265
1,50,13,red,5,Narrow,['j'],2.018463800000063
0,50,13,red,5,Narrow,['f'],1.5635307000002285
1,50,13,red,5,Narrow,['f'],1.4432888000001185
0,40,13,red,5,Narrow,['j'],1.5786945999998352
1,30,13,red,5,Narrow,['j'],1.4735441000002538
1,50,13,red,5,Narrow,['f'],2.0691764000002877
1,50,13,red,5,Narrow,['f'],1.3476974999994127
0,50,13,red,5,Narrow,['f'],0.7961988000006386
0,50,13,red,5,Narrow,['f'],0.7182958999992479
0,70,13,red,5,Narrow,['j'],1.2041526000002705
1,40,13,red,5,Narrow,['f'],2.8724308999999266
0,50,13,red,5,Narrow,['f'],1.5445394999997006
1,60,13,red,5,Narrow,['j'],0.7433814999994866
0,60,13,red,5,Narrow,['j'],0.8677576000000045
0,40,13,red,5,Narrow,['j'],2.1938459000002695
0,60,13,red,5,Narrow,['f'],1.0390353000002506
