Risk_per,Money,Color,Amb,RiskisLeft,response,RT,dist
20,13,blue,100,0,No_resp,4,wide
30,13,blue,100,1,['f'],1.742632099999355,wide
40,13,blue,100,1,['f'],1.2960111000002144,wide
50,13,blue,100,0,['j'],1.6213268999999855,wide
60,13,blue,100,0,['f'],0.7439747999997053,wide
70,13,blue,100,1,['j'],1.0985151999993832,wide
80,13,blue,100,0,['j'],1.6908923999999388,wide
90,13,blue,100,0,['j'],0.795789099999638,wide
20,13,blue,50,1,['j'],3.1360107000000426,wide
30,13,blue,50,1,['j'],2.0909262000004674,wide
40,13,blue,50,1,['j'],0.9921518999999535,wide
50,13,blue,50,0,['j'],2.5546910000002754,wide
60,13,blue,50,1,['f'],2.7356316999994306,wide
70,13,blue,50,1,['f'],0.9577527999999802,wide
80,13,blue,50,0,['j'],3.345840099999805,wide
90,13,blue,50,0,['j'],0.9771653000007063,wide
20,13,red,100,1,['j'],3.8097650999998223,narrow
30,13,red,100,0,['j'],2.051490699999704,narrow
40,13,red,100,0,['f'],0.7943156000001181,narrow
50,13,red,100,0,['j'],0.8361575999997513,narrow
60,13,red,100,1,['f'],1.197363199999927,narrow
70,13,red,100,0,['f'],1.580577099999573,narrow
80,13,red,100,1,['f'],1.4193617000000813,narrow
90,13,red,100,1,['f'],0.7656966000004104,narrow
20,13,red,50,1,['j'],1.6156918999995469,narrow
30,13,red,50,1,['j'],1.5574189999997543,narrow
40,13,red,50,0,['j'],1.5336906000002273,narrow
50,13,red,50,0,['j'],1.3150759999998627,narrow
60,13,red,50,0,['j'],1.0931612999993376,narrow
70,13,red,50,0,['j'],0.7747571999998399,narrow
80,13,red,50,1,['f'],1.7945068000008177,narrow
90,13,red,50,0,['j'],0.8337466000002678,narrow
20,13,green,100,0,['f'],1.9009442000005947,skew
30,13,green,100,1,['f'],1.722200199999861,skew
40,13,green,100,1,['f'],0.8474975999997696,skew
50,13,green,100,1,['f'],1.4267771999993784,skew
60,13,green,100,1,['f'],0.8090648000006695,skew
70,13,green,100,0,['j'],0.6695804000000862,skew
80,13,green,100,1,['f'],0.9049021000000721,skew
90,13,green,100,1,['f'],0.7240498000001026,skew
20,13,green,50,0,['f'],1.8304517000005944,skew
30,13,green,50,1,['j'],0.643256499999552,skew
40,13,green,50,1,['j'],0.9358443999999508,skew
50,13,green,50,0,['f'],1.6714698999994653,skew
60,13,green,50,0,['j'],0.6401479000005565,skew
70,13,green,50,1,['j'],1.2346966000004613,skew
80,13,green,50,0,['j'],1.0027280000003884,skew
90,13,green,50,0,['j'],0.7905950000003941,skew
20,13,yellow,100,1,['f'],0.9513428000000204,True_unkown
30,13,yellow,100,0,['f'],1.175503700000263,True_unkown
40,13,yellow,100,1,['j'],0.7754138999998759,True_unkown
50,13,yellow,100,1,['f'],0.6511034999994081,True_unkown
60,13,yellow,100,0,['j'],0.7744886000000406,True_unkown
70,13,yellow,100,0,['f'],1.5062545999999202,True_unkown
80,13,yellow,100,1,['f'],1.0819048000003022,True_unkown
90,13,yellow,100,0,['j'],0.6830680000002758,True_unkown
20,13,yellow,50,1,['j'],2.0794999999998254,True_unkown
30,13,yellow,50,1,['j'],0.8409499999997934,True_unkown
40,13,yellow,50,0,['f'],1.9975615000003017,True_unkown
50,13,yellow,50,1,['j'],0.8395665000007284,True_unkown
60,13,yellow,50,0,['j'],0.74746899999991,True_unkown
70,13,yellow,50,1,['f'],0.6796009999998205,True_unkown
80,13,yellow,50,1,['f'],0.8703094999991663,True_unkown
90,13,yellow,50,0,['j'],0.6916738999998415,True_unkown
