TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,3,2,1,0.750000,1.0,0.0,3.9243605e-06,0.005131227,4.103763,2.0,5.7719264,1.6681632,7.0,6.620634,7.635858,3.532095,7.636081,8.390511
2,2,1,3,2,1,0.750000,1.0,1.0,--,--,8.476825,2.0,8.974473,0.49764872,7.0,10.995043,12.002773,3.5259488,12.002958,12.760845
3,3,1,3,2,1,0.750000,1.0,2.0,--,--,12.829946,3.0,13.394811,0.5648645,4.0,15.346749,16.356352,3.526406,16.35655,17.11445
4,4,1,3,2,1,0.750000,1.0,3.0,--,--,17.183983,2.0,17.548418,0.36443576,8.0,19.701393,20.710817,3.526835,20.711004,21.46802
5,5,1,3,2,1,0.750000,1.0,4.0,--,--,21.53879,3.0,22.068605,0.529815,3.0,24.056362,25.065712,3.5269213,25.065891,25.821434
6,6,1,3,2,2,0.750000,1.0,5.0,--,--,25.892178,2.0,26.255867,0.36368892,5.0,28.409454,29.42069,3.5285118,29.42087,30.174772
7,7,1,3,2,1,0.750000,1.0,6.0,--,--,30.24447,2.0,30.560318,0.31584758,6.0,32.760292,33.771584,3.5271132,33.77176,34.528793
8,8,1,3,2,3,12,1.0,7.0,--,--,34.598503,2.0,34.879032,0.2805279,2.0,37.116833,38.128677,3.5301743,38.12886,50.141808
9,9,2,6,3,3,0.750000,1.0,8.0,--,--,50.785248,0.0,999.0,999.0,999.0,53.2946,54.31058,3.525333,54.31076,55.062355
10,10,2,6,3,1,0.750000,1.0,9.0,--,--,55.783287,2.0,56.28029,0.49699998,9.0,58.300743,59.311592,3.528306,59.31178,60.066498
11,11,2,6,3,3,0.750000,1.0,10.0,--,--,60.598953,2.0,60.917393,0.31844246,2.0,63.11615,64.125465,3.5265152,64.12568,64.886795
12,12,2,6,3,1,0.750000,1.0,11.0,--,--,65.42169,2.0,65.788574,0.36688364,7.0,67.93919,68.949585,3.5278883,68.94976,69.70751
13,13,2,6,3,3,0.750000,1.0,12.0,--,--,70.244,2.0,70.62517,0.3811631,4.0,72.76177,73.772354,3.5283537,73.77254,74.5284
