TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,1,1,1,0.750000,1.0,0.0,7.848721e-06,0.0058608614,4.0163217,2.0,5.439764,1.4234421,7.0,6.5340767,7.5499744,3.533653,7.5502386,8.307124
2,2,1,1,1,1,0.750000,1.0,1.0,--,--,8.310453,3.0,9.057558,0.7471054,1.0,10.826976,11.841476,3.531023,11.841705,12.606863
3,3,1,1,1,3,0.750000,1.0,2.0,--,--,12.609781,2.0,13.323834,0.71405303,3.0,15.127576,16.140654,3.5308714,16.140999,16.90659
4,4,1,1,1,1,0.750000,1.0,3.0,--,--,16.908949,2.0,17.573421,0.6644732,6.0,19.426346,20.44504,3.5360916,20.445242,21.206594
5,5,1,1,1,1,0.750000,1.0,4.0,--,--,21.209808,2.0,22.356405,1.146597,8.0,23.727592,24.73964,3.5298302,24.739994,25.49016
6,6,1,1,1,1,0.750000,1.0,5.0,--,--,25.494383,3.0,26.023117,0.5287348,1.0,28.013561,29.02853,3.5341482,29.029009,29.790335
7,7,1,1,1,1,0.750000,1.0,6.0,--,--,29.794794,3.0,30.757019,0.96222454,2.0,32.31221,33.326134,3.5313394,33.326515,34.090202
8,8,1,1,1,2,12,1.0,7.0,--,--,34.09246,2.0,34.673313,0.58085406,5.0,36.610935,37.624172,3.5317147,37.62438,49.640408
9,9,2,3,2,1,0.750000,1.0,8.0,--,--,50.16548,2.0,51.857727,1.6922476,8.0,52.68256,53.69305,3.52757,53.693253,54.457172
10,10,2,3,2,1,0.750000,1.0,9.0,--,--,55.033318,3.0,55.757767,0.72444624,3.0,57.549885,58.557533,3.5242124,58.557735,59.32374
11,11,2,3,2,1,0.750000,1.0,10.0,--,--,59.720158,2.0,60.257458,0.53730196,7.0,62.23764,63.247284,3.527129,63.247475,64.006966
12,12,2,3,2,1,0.750000,1.0,11.0,--,--,64.39665,2.0,64.74982,0.35317162,7.0,66.920654,67.92922,3.5325708,67.92943,68.69066
13,13,2,3,2,3,0.750000,1.0,12.0,--,--,69.07573,2.0,69.857414,0.78168553,1.0,71.59381,72.60349,3.5277624,72.60368,73.35733
14,14,2,3,2,2,0.750000,1.0,13.0,--,--,73.74139,2.0,74.657166,0.9157781,5.0,76.25982,77.27002,3.5286295,77.270226,78.024315
15,15,2,3,2,1,0.750000,1.0,14.0,--,--,78.411705,2.0,79.024315,0.6126135,7.0,80.92982,81.94029,3.5285854,81.94048,82.70698
16,16,2,3,2,1,10,1.0,15.0,--,--,83.08972,3.0,83.65716,0.5674298,4.0,85.60778,86.617836,3.5281112,86.61803,96.62367
17,17,3,2,1,3,0.750000,1.0,16.0,--,--,96.63184,2.0,97.7241,1.0922608,1.0,99.14871,100.15848,3.5266402,100.15867,100.92343
18,18,3,2,1,3,0.750000,1.0,17.0,--,--,100.92577,2.0,101.52412,0.59834427,4.0,103.44269,104.45128,3.5255063,104.45147,105.20703
19,19,3,2,1,1,0.750000,1.0,18.0,--,--,105.20937,2.0,105.857574,0.6482004,9.0,107.72573,108.737404,3.5280244,108.737595,109.49033
20,20,3,2,1,3,0.750000,1.0,19.0,--,--,109.49272,3.0,109.940605,0.4478836,7.0,112.01089,113.02056,3.5278423,113.02076,113.773766
21,21,3,2,1,2,0.750000,1.0,20.0,--,--,113.77606,3.0,114.27417,0.49810982,5.0,116.29429,117.30441,3.5283465,117.30461,118.056915
22,22,3,2,1,3,0.750000,1.0,21.0,--,--,118.059494,2.0,118.55732,0.49782756,3.0,120.57674,121.58735,3.5278559,121.58754,122.34013
23,23,3,2,1,3,0.750000,1.0,22.0,--,--,122.34242,2.0,122.79055,0.44813055,4.0,124.85969,125.868065,3.5256453,125.86829,126.62356
24,24,3,2,1,3,10,1.0,23.0,--,--,126.62587,2.0,127.40738,0.78150445,4.0,129.14374,130.15236,3.5264874,130.15256,140.15688
25,25,4,6,3,3,0.750000,1.0,24.0,--,--,140.1847,3.0,141.09064,0.9059376,6.0,142.70264,143.71031,3.5256107,143.7105,144.47363
26,26,4,6,3,2,0.750000,1.0,25.0,--,--,144.49751,3.0,145.2238,0.7262943,5.0,147.01566,148.02612,3.5286152,148.02632,148.79015
27,27,4,6,3,3,0.750000,1.0,26.0,--,--,148.80936,3.0,149.30722,0.4978647,9.0,151.3271,152.33711,3.5277681,152.33731,153.09077
28,28,4,6,3,3,0.750000,1.0,27.0,--,--,153.11276,2.0,153.62389,0.5111178,4.0,155.63058,156.63902,3.526255,156.63922,157.39009
29,29,4,6,3,3,0.750000,1.0,28.0,--,--,157.40967,3.0,157.9071,0.49744058,9.0,159.92714,160.93614,3.526484,160.93634,161.69034
30,30,4,6,3,3,0.750000,1.0,29.0,--,--,161.70978,2.0,162.09038,0.38060582,1.0,164.22725,165.23627,3.5264902,165.23647,165.99025
31,31,4,6,3,3,0.750000,1.0,30.0,--,--,166.00949,2.0,166.37372,0.36421865,1.0,168.52759,169.53606,3.5265546,169.53624,170.29022
32,32,4,6,3,1,12,1.0,31.0,--,--,170.30946,2.0,170.69083,0.38135144,9.0,172.82607,173.83717,3.5277107,173.83737,185.84024
33,33,5,4,2,3,0.750000,1.0,32.0,--,--,186.32394,3.0,187.92351,1.5995666,6.0,188.8414,189.85115,3.5271971,189.85133,190.60675
34,34,5,4,2,2,0.750000,1.0,33.0,--,--,191.09247,3.0,191.70705,0.6145787,5.0,193.6105,194.62018,3.5277176,194.62038,195.37334
