Risk_per,Money,Color,Amb,RiskisLeft,response,RT,dist
20,13,blue,100,1,['f'],3.3242401997558773,wide
30,13,blue,100,1,['f'],2.3444123999215662,wide
40,13,blue,100,0,['f'],1.5662257997319102,wide
50,13,blue,100,1,['f'],2.700679900124669,wide
60,13,blue,100,0,['f'],2.7363483998924494,wide
70,13,blue,100,0,['j'],1.2291910997591913,wide
80,13,blue,100,0,['j'],1.5164359998889267,wide
90,13,blue,100,1,['f'],1.2726361998356879,wide
20,13,blue,50,1,['j'],0.8356042001396418,wide
30,13,blue,50,1,['j'],1.302065999712795,wide
40,13,blue,50,0,['f'],2.0967604997567832,wide
50,13,blue,50,1,['f'],1.6092260000295937,wide
60,13,blue,50,1,['f'],1.0098639000207186,wide
70,13,blue,50,1,['f'],0.773488000035286,wide
80,13,blue,50,1,['f'],0.7943579996936023,wide
90,13,blue,50,0,['j'],1.1560009000822902,wide
20,13,green,100,0,['f'],1.121331499889493,narrow
30,13,green,100,0,['f'],1.4123315997421741,narrow
40,13,green,100,1,['j'],1.6042575002647936,narrow
50,13,green,100,0,['f'],1.5071159000508487,narrow
60,13,green,100,0,['j'],1.2321808002889156,narrow
70,13,green,100,1,['f'],1.2622800003737211,narrow
80,13,green,100,0,['j'],1.2438972000963986,narrow
90,13,green,100,0,['j'],1.5825400003232062,narrow
20,13,green,50,0,['f'],1.3931172997690737,narrow
30,13,green,50,1,['j'],1.5456873001530766,narrow
40,13,green,50,0,['f'],3.479622900020331,narrow
50,13,green,50,0,['j'],1.8027105000801384,narrow
60,13,green,50,0,['j'],1.4098517000675201,narrow
70,13,green,50,1,['f'],0.9682221999391913,narrow
80,13,green,50,1,['f'],1.3091476000845432,narrow
90,13,green,50,0,['j'],1.0496081998571754,narrow
20,13,red,100,1,['j'],1.657571299932897,skew
30,13,red,100,1,['j'],1.2677145996131003,skew
40,13,red,100,0,['f'],1.7256192001514137,skew
50,13,red,100,0,['j'],1.660652399994433,skew
60,13,red,100,0,['j'],1.576171699911356,skew
70,13,red,100,1,['f'],1.2712548999115825,skew
80,13,red,100,1,['f'],0.6561545999720693,skew
90,13,red,100,1,['f'],0.8435521996580064,skew
20,13,red,50,0,['f'],1.1847467999905348,skew
30,13,red,50,1,['j'],1.7383817001245916,skew
40,13,red,50,1,['j'],1.2160726003348827,skew
50,13,red,50,0,['f'],1.6529542999342084,skew
60,13,red,50,1,['f'],1.3175301998853683,skew
70,13,red,50,1,['f'],1.0677852001972497,skew
80,13,red,50,1,['f'],1.039565000217408,skew
90,13,red,50,1,['f'],0.7598683000542223,skew
20,13,yellow,100,1,['j'],0.9050096999853849,True_unkown
30,13,yellow,100,1,['j'],1.0127217001281679,True_unkown
40,13,yellow,100,1,['j'],1.461775700096041,True_unkown
50,13,yellow,100,0,['j'],1.0990102998912334,True_unkown
60,13,yellow,100,0,['j'],1.0275620999746025,True_unkown
70,13,yellow,100,1,['f'],1.1796049000695348,True_unkown
80,13,yellow,100,1,['f'],0.7972027999348938,True_unkown
90,13,yellow,100,0,['j'],0.9813371002674103,True_unkown
20,13,yellow,50,0,['f'],1.454099299851805,True_unkown
30,13,yellow,50,0,['f'],0.9551182999275625,True_unkown
40,13,yellow,50,1,['j'],1.7800564002245665,True_unkown
50,13,yellow,50,0,['f'],0.9254031996242702,True_unkown
60,13,yellow,50,1,['f'],0.9734438001178205,True_unkown
70,13,yellow,50,1,['f'],0.9643112998455763,True_unkown
80,13,yellow,50,1,['f'],0.6753377998247743,True_unkown
90,13,yellow,50,0,['j'],0.8647849000990391,True_unkown
