TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,3,2,1,0.750000,1.0,0.0,3.9245933e-06,0.0056827585,4.018725,3.0,5.259135,1.2404101,3.0,6.535572,7.5489583,3.5302334,7.549192,8.30846
2,2,1,3,2,3,0.750000,1.0,1.0,--,--,8.312145,3.0,9.258799,0.9466533,7.0,10.828963,11.8424225,3.5302765,11.84261,12.608277
3,3,1,3,2,2,0.750000,1.0,2.0,--,--,12.610976,2.0,13.475435,0.86445814,5.0,15.12812,16.140663,3.5296865,16.14085,16.891754
4,4,1,3,2,1,0.750000,1.0,3.0,--,--,16.894377,2.0,17.692007,0.7976316,9.0,19.411903,20.424606,3.5302305,20.424797,21.174913
5,5,1,3,2,1,0.750000,1.0,4.0,--,--,21.177513,3.0,22.225456,1.0479419,3.0,23.695246,24.703838,3.5263247,24.70402,25.458418
6,6,1,3,2,1,0.750000,1.0,5.0,--,--,25.461046,3.0,26.141968,0.6809224,3.0,27.97897,28.987455,3.5264096,28.987637,29.74174
7,7,1,3,2,1,0.750000,1.0,6.0,--,--,29.744354,3.0,30.142038,0.3976841,3.0,32.261936,33.27003,3.5256772,33.270214,34.025322
8,8,1,3,2,1,12,1.0,7.0,--,--,34.029396,2.0,34.375443,0.3460457,7.0,36.5469,37.555103,3.5257063,37.555286,49.558254
9,9,2,5,3,1,0.750000,1.0,8.0,--,--,49.57152,3.0,50.27533,0.7038095,4.0,52.088863,53.099087,3.527563,53.099266,53.85824
10,10,2,5,3,1,0.750000,1.0,9.0,--,--,53.861073,2.0,54.541878,0.68080527,8.0,56.378742,57.38863,3.5275552,57.388817,58.14181
11,11,2,5,3,1,0.750000,1.0,10.0,--,--,58.14442,2.0,58.608517,0.46409523,7.0,60.66085,61.6685,3.5240796,61.668682,62.42525
12,12,2,5,3,2,0.750000,1.0,11.0,--,--,62.427925,3.0,62.825558,0.39763036,5.0,64.945145,65.95471,3.5267873,65.9549,66.70851
13,13,2,5,3,2,0.750000,1.0,12.0,--,--,66.71112,2.0,67.69207,0.98095274,5.0,69.22904,70.23749,3.5263686,70.23767,70.99147
14,14,2,5,3,1,0.750000,1.0,13.0,--,--,70.99416,2.0,71.65824,0.6640794,6.0,73.51085,74.52259,3.5284286,74.52278,75.27479
15,15,2,5,3,1,0.750000,1.0,14.0,--,--,75.277504,3.0,75.80846,0.5309529,1.0,77.79484,78.80482,3.527312,78.80499,79.558174
16,16,2,5,3,1,8,1.0,15.0,--,--,79.56081,3.0,80.0085,0.44769567,4.0,82.07806,83.08648,3.525671,83.08666,91.091446
17,17,3,2,1,1,0.750000,1.0,16.0,--,--,91.110085,2.0,92.09165,0.98157066,7.0,93.62781,94.63671,3.526631,94.6369,95.39153
18,18,3,2,1,3,0.750000,1.0,17.0,--,--,95.39395,2.0,96.04187,0.6479153,2.0,97.91168,98.92345,3.5294888,98.92362,99.67483
19,19,3,2,1,2,0.750000,1.0,18.0,--,--,99.67727,3.0,100.10844,0.43117085,5.0,102.19407,103.203636,3.5263655,103.20383,103.95799
20,20,3,2,1,3,0.750000,1.0,19.0,--,--,103.96037,3.0,104.40879,0.44842017,8.0,106.477486,107.48685,3.5264728,107.48707,108.2405
21,21,3,2,1,3,0.750000,1.0,20.0,--,--,108.24314,3.0,108.75794,0.5148048,6.0,110.76057,111.7694,3.5262618,111.76959,112.524635
22,22,3,2,1,3,0.750000,1.0,21.0,--,--,112.52698,2.0,113.00816,0.48118305,1.0,115.044365,116.052826,3.525847,116.05303,116.80813
23,23,3,2,1,3,0.750000,1.0,22.0,--,--,116.810524,2.0,117.24213,0.4315983,1.0,119.32771,120.335785,3.5252545,120.33597,121.09145
24,24,3,2,1,3,12,1.0,23.0,--,--,121.09385,2.0,122.091736,0.99788266,2.0,123.611465,124.620056,3.5262043,124.62024,136.62439
25,25,4,6,3,3,0.750000,1.0,24.0,--,--,136.62947,3.0,137.17535,0.5458817,6.0,139.14667,140.15475,3.5252776,140.15494,140.90796
26,26,4,6,3,3,0.750000,1.0,25.0,--,--,140.91187,3.0,141.40851,0.4966323,6.0,143.42935,144.43721,3.5253327,144.43738,145.19159
27,27,4,6,3,2,0.750000,1.0,26.0,--,--,145.1942,3.0,145.77522,0.58103204,5.0,147.71078,148.7203,3.5261166,148.7205,149.47464
28,28,4,6,3,3,0.750000,1.0,27.0,--,--,149.47726,2.0,149.92572,0.448457,2.0,151.99376,153.00319,3.5259206,153.00336,153.75816
29,29,4,6,3,3,0.750000,1.0,28.0,--,--,153.7608,2.0,154.29161,0.53080463,2.0,156.27794,157.28703,3.526231,157.28723,158.04152
30,30,4,6,3,3,0.750000,1.0,29.0,--,--,158.04411,2.0,158.6919,0.64777464,3.0,160.56161,161.56949,3.525374,161.56967,162.32462
31,31,4,6,3,2,0.750000,1.0,30.0,--,--,162.32726,2.0,163.14186,0.8145996,5.0,164.84439,165.85414,3.526883,165.85432,166.60832
32,32,4,6,3,3,12,1.0,31.0,--,--,166.61093,3.0,167.49182,0.8808912,7.0,169.12848,170.13828,3.527334,170.13846,182.14119
33,33,5,1,1,1,0.750000,1.0,32.0,--,--,182.14594,3.0,182.8082,0.6622576,1.0,184.66357,185.6737,3.527775,185.67393,186.4251
34,34,5,1,1,2,0.750000,1.0,33.0,--,--,186.42838,2.0,186.9255,0.4971292,5.0,188.94417,189.95479,3.526412,189.95497,190.70796
35,35,5,1,1,1,0.750000,1.0,34.0,--,--,190.71028,3.0,191.09166,0.3813757,3.0,193.22787,194.23714,3.526846,194.23732,194.99118
36,36,5,1,1,1,0.750000,1.0,35.0,--,--,194.99358,2.0,195.44199,0.44840932,9.0,197.51057,198.51892,3.5253503,198.5191,199.27493
37,37,5,1,1,1,0.750000,1.0,36.0,--,--,199.2773,2.0,199.79192,0.5146215,6.0,201.79451,202.80276,3.5254726,202.80296,203.55779
38,38,5,1,1,2,0.750000,1.0,37.0,--,--,203.56033,2.0,204.10844,0.5481122,5.0,206.07753,207.08707,3.5267305,207.08725,207.8412
39,39,5,1,1,1,0.750000,1.0,38.0,--,--,207.84358,2.0,208.408,0.56441635,6.0,210.36133,211.37117,3.5275881,211.37135,212.12476
40,40,5,1,1,1,10,1.0,39.0,--,--,212.12712,3.0,212.6917,0.56457275,1.0,214.64433,215.65211,3.5249944,215.6523,225.65785
41,41,6,3,2,2,0.750000,1.0,40.0,--,--,225.66411,2.0,226.34177,0.67765707,5.0,228.18138,229.19118,3.5270617,229.19136,229.95769
42,42,6,3,2,1,0.750000,1.0,41.0,--,--,229.96153,2.0,230.40846,0.4469268,6.0,232.47934,233.48895,3.5274215,233.48914,234.24129
43,43,6,3,2,1,0.750000,1.0,42.0,--,--,234.24396,2.0,234.65845,0.4144975,7.0,236.76144,237.7691,3.5251515,237.76929,238.52449
44,44,6,3,2,2,0.750000,1.0,43.0,--,--,238.52716,2.0,239.07542,0.5482544,5.0,241.0439,242.0538,3.526639,242.05399,242.8078
45,45,6,3,2,1,0.750000,1.0,44.0,--,--,242.8105,2.0,243.24174,0.43125147,7.0,245.32785,246.33731,3.5268145,246.33751,247.09143
46,46,6,3,2,1,0.750000,1.0,45.0,--,--,247.09404,2.0,247.47461,0.38056397,8.0,249.61157,250.62004,3.5259986,250.62022,251.37439
47,47,6,3,2,1,0.750000,1.0,46.0,--,--,251.37703,3.0,252.34189,0.9648686,2.0,253.89507,254.90407,3.5270379,254.90425,255.65779
48,48,6,3,2,1,8,1.0,47.0,--,--,255.66042,2.0,256.3583,0.69789433,6.0,258.17807,259.1871,3.5266798,259.1873,267.1911
49,49,7,2,1,3,0.750000,1.0,48.0,--,--,267.19598,3.0,268.15805,0.9620636,7.0,269.7129,270.72247,3.5264933,270.7227,271.47446
50,50,7,2,1,3,0.750000,1.0,49.0,--,--,271.4769,3.0,272.09137,0.6144512,7.0,273.9943,275.0022,3.5252967,275.00238,275.75772
51,51,7,2,1,2,0.750000,1.0,50.0,--,--,275.76007,3.0,276.2747,0.51461726,5.0,278.27734,279.2867,3.526631,279.2869,280.04117
52,52,7,2,1,1,0.750000,1.0,51.0,--,--,280.04355,2.0,280.42545,0.38189283,8.0,282.56055,283.57025,3.5266821,283.57043,284.32434
