RT	target_starts	outcome	trial_starts	thresh	trial_type
0.3219370535807684	6.068194405874237	1.0	4.034853827673942	0.27155956636530365	Small_loss
0.09693841193802655	12.151459214277565	1.0	10.118178708595224	0.4141126010500797	Neutral
0.3178424589568749	25.034770208992995	1.0	21.001457704929635	0.36888765717272665	Large_loss
0.3273112846072763	33.718063393374905	1.0	30.684740323689766	0.37501313016666926	Large_loss
0.2787844209233299	43.25134963460732	0.0	39.21802324440796	0.4529432712483501	Large_gain
0.3648801868548617	59.13459482125472	1.0	56.10129529761616	0.47462804113600043	Large_gain
0.5669972167816013	65.41791396657936	0.0	63.384594217524864	0.5259761109272023	Large_gain
0.32825463521294296	74.70119869848713	1.0	70.66779985895846	0.35716399840005714	Large_loss
0.2659113823901862	81.7845015428029	1.0	77.75160276086535	0.3871703163188853	Neutral
0.08158277638722211	92.6677536724601	1.0	88.63445414882153	0.34474679713900735	Small_loss
0.3211612419690937	102.35107734589837	1.0	98.31766280892771	0.34570885272035085	Small_gain
0.5188799938187003	112.23435785155743	0.0	109.2010417249985	0.41328596953815877	Small_loss
0.24562979594338685	119.31765013025142	1.0	115.28433883364778	0.4102873351907393	Small_loss
0.23436543438583612	130.4009451258462	1.0	127.36761964124162	0.45004542033377526	Large_gain
0.6649490137351677	135.48424857389182	0.0	133.45092218357604	0.45004542033377526	Large_gain
0.18049603642430156	148.5675179102691	1.0	145.53421687730588	0.30777809739731893	Small_gain
0.545336979907006	154.6508270938648	0.0	151.61750704282895	0.38466492622436677	Large_loss
0.3199277921812609	161.93411273136735	1.0	158.90079932159279	0.41189340469733354	Small_loss
0.5015579625032842	169.01742402801756	0.0	164.98412903246935	0.4120325862209808	Large_loss
0.0473794472636655	176.7007175142644	1.0	174.6674007838592	0.3327868039770023	Neutral
0.2129189232364297	184.98402005655225	1.0	181.9506936663529	0.39037531344831883	Large_loss
0.28157221083529294	196.8672924117418	1.0	192.83397779450752	0.38055514409466096	Neutral
0.33442128088790923	206.55053065530956	1.0	202.51726222445723	0.4552275067950055	Large_gain
0.30695181514602154	216.2338709316682	1.0	212.20055027701892	0.3103107999478438	Small_gain
0.3365917418850586	221.51717679470312	1.0	219.48384678189177	0.4043212867070564	Neutral
0.23039068304933608	231.00046454533003	1.0	227.96714328683447	0.41972652790714465	Large_gain
0.548984199995175	238.48376195586752	0.0	236.4504340562271	0.4566058121903862	Small_loss
0.3046210597967729	246.96705453644972	1.0	244.9337335798191	0.46117331475108175	Small_loss
