TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,4,2,3,0.750000,1.0,0.0,2.4000037e-06,0.0098597,4.034948,2.0,4.554258,0.5193097,2.0,6.552281,7.559907,3.5249588,7.5600915,8.322191
2,2,1,4,2,3,0.750000,1.0,1.0,--,--,8.344728,2.0,8.738442,0.393714,1.0,10.861436,11.866183,3.5214553,11.86633,12.621513
3,3,1,4,2,3,0.750000,1.0,2.0,--,--,12.643571,3.0,13.071571,0.4280008,6.0,15.159555,16.164738,3.5211663,16.164883,16.921286
4,4,1,4,2,3,0.750000,1.0,3.0,--,--,16.94354,3.0,17.338745,0.3952054,9.0,19.459507,20.464197,3.5206566,20.464342,21.221409
5,5,1,4,2,2,0.750000,1.0,4.0,--,--,21.243444,3.0,21.822342,0.5788992,5.0,23.761423,24.767805,3.524362,24.767946,25.521362
6,6,1,4,2,3,0.750000,1.0,5.0,--,--,25.542818,2.0,25.838823,0.2960055,3.0,28.058489,29.063066,3.5202484,29.06321,29.821375
7,7,1,4,2,3,0.750000,1.0,6.0,--,--,29.843517,2.0,30.221899,0.3783816,3.0,32.361458,33.36575,3.5222325,33.36589,34.121323
8,8,1,4,2,2,8,1.0,7.0,--,--,34.143757,3.0,34.621555,0.4777991,5.0,36.66144,37.666874,3.523116,37.667015,45.67181
9,9,2,5,3,1,0.750000,1.0,8.0,--,--,45.679493,2.0,46.321674,0.6421826,9.0,48.197456,49.203903,3.5244086,49.204044,49.954685
10,10,2,5,3,1,0.750000,1.0,9.0,--,--,49.95985,2.0,51.205418,1.2455674,9.0,52.47778,53.482193,3.522343,53.482334,54.23797
11,11,2,5,3,2,0.750000,1.0,10.0,--,--,54.243214,3.0,54.604897,0.3616825,5.0,56.760468,57.766205,3.522992,57.766346,58.52145
12,12,2,5,3,1,0.750000,1.0,11.0,--,--,58.526684,3.0,58.93826,0.4115739,3.0,61.04438,62.04979,3.523105,62.04993,62.80486
13,13,2,5,3,1,0.750000,1.0,12.0,--,--,62.810066,2.0,63.12184,0.3117748,8.0,65.32849,66.33423,3.524159,66.33437,67.08818
14,14,2,5,3,1,0.750000,1.0,13.0,--,--,67.09344,2.0,67.588455,0.4950195,9.0,69.611885,70.61721,3.5237703,70.617355,71.37149
15,15,2,5,3,1,0.750000,1.0,14.0,--,--,71.37673,3.0,72.15492,0.7781895,3.0,73.89396,74.89822,3.5214846,74.89836,75.654724
