Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
2,23,7,0,0.434782608695652,0.304347826086957
5,15,3,0,0.466666666666667,0.2
7,17,1,0,0.176470588235294,0.0588235294117647
8,21,1,0,0.333333333333333,0.0476190476190476
10,25,5,0,0.44,0.2
17,21,7,0,0.428571428571429,0.333333333333333
20,23,1,0,0.304347826086957,0.0434782608695652
22,25,2,0,0.2,0.08
26,21,4,0,0.333333333333333,0.19047619047619
27,15,3,0,0.333333333333333,0.2
32,21,1,0,0.428571428571429,0.0476190476190476
33,25,5,0,0.44,0.2
1,15,1,0,0.2,0.0666666666666667
3,21,1,0,0.428571428571429,0.0476190476190476
5,17,5,0,0.470588235294118,0.294117647058824
7,23,7,0,0.434782608695652,0.304347826086957
12,21,4,0,0.428571428571429,0.19047619047619
14,17,3,0,0.470588235294118,0.176470588235294
16,23,4,0,0.304347826086957,0.173913043478261
19,25,2,0,0.44,0.08
20,25,2,0,0.2,0.08
22,21,1,0,0.19047619047619,0.0476190476190476
32,21,4,0,0.333333333333333,0.19047619047619
35,15,3,0,0.333333333333333,0.2
