Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
4,17,1,0,0.470588235294118,0.0588235294117647
6,23,4,0,0.304347826086957,0.173913043478261
9,17,3,1,0.176470588235294,0.0588235294117647
11,23,1,0,0.434782608695652,0.0434782608695652
14,17,5,1,0.294117647058824,0.176470588235294
18,17,5,0,0.470588235294118,0.294117647058824
21,15,1,0,0.2,0.0666666666666667
23,15,3,1,0.2,0.0666666666666667
24,21,4,0,0.428571428571429,0.19047619047619
28,21,7,0,0.428571428571429,0.333333333333333
30,21,4,0,0.333333333333333,0.19047619047619
31,25,11,1,0.44,0.2
