Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
8,23,10,1,0.434782608695652,0.0434782608695652
9,21,4,1,0.19047619047619,0.0476190476190476
14,19,9,1,0.473684210526316,0.315789473684211
18,23,10,1,0.434782608695652,0.173913043478261
19,17,5,1,0.294117647058824,0.176470588235294
22,15,7,1,0.466666666666667,0.0666666666666667
24,23,10,1,0.434782608695652,0.304347826086957
25,21,9,1,0.428571428571429,0.19047619047619
26,15,7,1,0.466666666666667,0.2
33,17,8,1,0.470588235294118,0.176470588235294
34,17,5,1,0.294117647058824,0.0588235294117647
36,19,6,1,0.315789473684211,0.210526315789474
