Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
4,15,3,0,0.333333333333333,0.2
6,15,3,1,0.2,0.0666666666666667
15,21,4,0,0.428571428571429,0.19047619047619
18,19,1,0,0.473684210526316,0.0526315789473684
20,23,4,0,0.304347826086957,0.173913043478261
23,25,8,0,0.44,0.32
25,19,6,1,0.315789473684211,0.0526315789473684
27,19,4,1,0.210526315789474,0.0526315789473684
30,21,1,0,0.428571428571429,0.0476190476190476
35,21,9,1,0.428571428571429,0.19047619047619
2,19,6,1,0.315789473684211,0.210526315789474
6,23,1,0,0.173913043478261,0.0434782608695652
8,19,4,0,0.473684210526316,0.210526315789474
9,19,1,0,0.315789473684211,0.0526315789473684
10,19,1,0,0.315789473684211,0.0526315789473684
13,15,7,1,0.466666666666667,0.2
17,15,3,1,0.2,0.0666666666666667
18,15,5,0,0.466666666666667,0.333333333333333
26,17,8,1,0.470588235294118,0.176470588235294
29,21,1,0,0.428571428571429,0.0476190476190476
34,17,3,0,0.470588235294118,0.176470588235294
