Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
1,23,7,0,0.434782608695652,0.304347826086957
3,17,3,0,0.294117647058824,0.176470588235294
7,15,5,1,0.333333333333333,0.2
9,15,1,0,0.333333333333333,0.0666666666666667
10,25,2,0,0.44,0.08
13,21,1,0,0.19047619047619,0.0476190476190476
17,23,4,0,0.434782608695652,0.173913043478261
19,23,4,0,0.434782608695652,0.173913043478261
22,19,9,1,0.473684210526316,0.210526315789474
27,23,10,1,0.434782608695652,0.0434782608695652
30,23,4,1,0.173913043478261,0.0434782608695652
33,17,3,1,0.176470588235294,0.0588235294117647
6,21,1,0,0.428571428571429,0.0476190476190476
7,17,1,0,0.294117647058824,0.0588235294117647
9,25,5,0,0.32,0.2
10,25,2,0,0.2,0.08
11,25,5,0,0.44,0.2
12,17,5,0,0.470588235294118,0.294117647058824
15,21,1,0,0.19047619047619,0.0476190476190476
16,17,3,0,0.470588235294118,0.176470588235294
20,15,3,0,0.466666666666667,0.2
32,21,9,1,0.428571428571429,0.19047619047619
33,19,1,0,0.473684210526316,0.0526315789473684
35,23,7,0,0.434782608695652,0.304347826086957
