Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
3,15,1,1,1,0.0666666666666667
11,17,3,1,3,0.176470588235294
13,19,4,1,4,0.210526315789474
18,19,9,1,9,0.473684210526316
28,23,10,1,10,0.434782608695652
29,15,7,1,7,0.466666666666667
32,23,7,1,7,0.304347826086957
4,21,4,1,4,0.19047619047619
7,15,5,1,5,0.333333333333333
9,15,5,1,5,0.333333333333333
18,15,3,1,3,0.2
24,21,9,1,9,0.428571428571429
33,15,7,1,7,0.466666666666667
