Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
1,17,8,1,0.470588235294118,0.294117647058824
5,15,5,1,0.333333333333333,0.0666666666666667
10,21,9,1,0.428571428571429,0.0476190476190476
13,23,7,1,0.304347826086957,0.173913043478261
17,21,7,1,0.333333333333333,0.19047619047619
19,21,7,1,0.333333333333333,0.19047619047619
20,25,8,0,0.44,0.32
21,23,10,1,0.434782608695652,0.0434782608695652
23,21,4,1,0.19047619047619,0.0476190476190476
26,25,11,1,0.44,0.08
32,17,5,1,0.294117647058824,0.176470588235294
35,23,4,0,0.434782608695652,0.173913043478261
2,25,8,1,0.32,0.2
12,21,9,1,0.428571428571429,0.0476190476190476
13,25,5,0,0.44,0.2
16,21,1,0,0.19047619047619,0.0476190476190476
17,15,3,1,0.2,0.0666666666666667
19,17,3,0,0.294117647058824,0.176470588235294
21,21,1,0,0.333333333333333,0.0476190476190476
24,21,7,0,0.428571428571429,0.333333333333333
25,17,1,0,0.294117647058824,0.0588235294117647
26,23,1,0,0.173913043478261,0.0434782608695652
32,17,5,1,0.294117647058824,0.0588235294117647
34,17,3,0,0.294117647058824,0.176470588235294
