Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
4,23,0,0,7,0.304347826086957
5,17,0,0,3,0.176470588235294
14,23,0,0,1,0.0434782608695652
31,25,0,0,2,0.08
34,15,0,0,3,0.2
8,15,0,0,3,0.2
16,23,0,0,1,0.0434782608695652
23,17,0,0,1,0.0588235294117647
24,17,0,0,1,0.0588235294117647
