Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
1,17,8,1,0.470588235294118,0.0588235294117647
2,25,8,0,0.44,0.32
5,15,5,0,0.466666666666667,0.333333333333333
6,17,3,0,0.294117647058824,0.176470588235294
13,17,3,0,0.470588235294118,0.176470588235294
14,15,5,1,0.333333333333333,0.0666666666666667
19,25,5,1,0.2,0.08
22,19,1,0,0.315789473684211,0.0526315789473684
25,19,4,0,0.315789473684211,0.210526315789474
30,19,4,0,0.473684210526316,0.210526315789474
32,21,9,1,0.428571428571429,0.0476190476190476
34,23,4,0,0.434782608695652,0.173913043478261
3,25,2,0,0.32,0.08
4,21,4,1,0.19047619047619,0.0476190476190476
9,15,3,0,0.333333333333333,0.2
13,19,4,0,0.315789473684211,0.210526315789474
15,25,5,0,0.44,0.2
17,19,6,0,0.473684210526316,0.315789473684211
22,15,3,0,0.466666666666667,0.2
25,17,5,1,0.294117647058824,0.0588235294117647
29,19,4,1,0.210526315789474,0.0526315789473684
32,21,4,0,0.428571428571429,0.19047619047619
34,23,7,0,0.434782608695652,0.304347826086957
36,17,1,0,0.176470588235294,0.0588235294117647
