Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
7,17,3,0,0.294117647058824,0.176470588235294
11,25,8,0,0.44,0.32
13,17,3,1,0.176470588235294,0.0588235294117647
14,15,3,0,0.466666666666667,0.2
17,23,4,0,0.434782608695652,0.173913043478261
18,19,6,1,0.315789473684211,0.0526315789473684
23,15,3,1,0.2,0.0666666666666667
25,19,6,0,0.473684210526316,0.315789473684211
29,19,4,0,0.473684210526316,0.210526315789474
30,23,7,0,0.434782608695652,0.304347826086957
32,19,6,1,0.315789473684211,0.0526315789473684
