Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
7,15,0,0,3,0.2
12,15,0,0,1,0.0666666666666667
15,21,0,0,7,0.333333333333333
20,23,0,0,1,0.0434782608695652
27,21,0,0,1,0.0476190476190476
32,21,0,0,1,0.0476190476190476
35,23,0,0,1,0.0434782608695652
4,21,0,0,1,0.0476190476190476
11,19,0,0,1,0.0526315789473684
14,17,0,0,1,0.0588235294117647
19,17,0,0,5,0.294117647058824
23,21,0,0,4,0.19047619047619
24,17,0,0,5,0.294117647058824
35,23,0,0,1,0.0434782608695652
36,19,0,0,4,0.210526315789474
