Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
3,21,9,1,9,0.428571428571429
8,19,9,1,9,0.473684210526316
10,25,11,1,11,0.44
30,15,7,1,7,0.466666666666667
8,19,6,1,6,0.315789473684211
10,23,10,1,10,0.434782608695652
13,25,11,1,11,0.44
15,17,8,1,8,0.470588235294118
17,23,10,1,10,0.434782608695652
36,21,9,1,9,0.428571428571429
