Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
1,15,7,1,0.466666666666667,0.0666666666666667
2,19,9,1,0.473684210526316,0.315789473684211
3,25,8,1,0.32,0.2
5,15,3,1,0.2,0.0666666666666667
17,23,10,1,0.434782608695652,0.173913043478261
19,23,7,1,0.304347826086957,0.0434782608695652
20,21,9,1,0.428571428571429,0.333333333333333
22,19,9,1,0.473684210526316,0.0526315789473684
23,17,5,1,0.294117647058824,0.0588235294117647
26,23,7,1,0.304347826086957,0.173913043478261
28,21,7,1,0.333333333333333,0.19047619047619
36,17,8,1,0.470588235294118,0.294117647058824
