Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
4,17,3,1,0.176470588235294,0.0588235294117647
12,19,9,1,0.473684210526316,0.0526315789473684
14,19,4,0,0.473684210526316,0.210526315789474
16,25,11,1,0.44,0.08
17,15,7,1,0.466666666666667,0.333333333333333
19,19,6,1,0.315789473684211,0.0526315789473684
21,25,11,1,0.44,0.32
24,23,7,0,0.434782608695652,0.304347826086957
27,19,4,0,0.315789473684211,0.210526315789474
29,15,7,1,0.466666666666667,0.2
31,21,7,0,0.428571428571429,0.333333333333333
35,23,10,1,0.434782608695652,0.0434782608695652
1,19,6,0,0.473684210526316,0.315789473684211
8,25,11,1,0.44,0.32
9,19,4,1,0.210526315789474,0.0526315789473684
12,19,9,1,0.473684210526316,0.210526315789474
14,17,5,1,0.294117647058824,0.0588235294117647
16,15,3,1,0.2,0.0666666666666667
19,19,6,1,0.315789473684211,0.210526315789474
20,17,8,1,0.470588235294118,0.294117647058824
21,21,7,1,0.333333333333333,0.19047619047619
22,25,8,1,0.32,0.2
24,25,5,1,0.2,0.08
33,21,9,1,0.428571428571429,0.19047619047619
