Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
2,23,7,1,0.304347826086957,0.173913043478261
3,15,5,0,0.466666666666667,0.333333333333333
6,23,7,1,0.304347826086957,0.0434782608695652
7,15,3,1,0.2,0.0666666666666667
9,19,9,1,0.473684210526316,0.210526315789474
12,17,3,0,0.470588235294118,0.176470588235294
19,25,5,0,0.44,0.2
26,15,3,0,0.333333333333333,0.2
28,15,7,1,0.466666666666667,0.2
29,17,8,1,0.470588235294118,0.0588235294117647
31,25,5,0,0.44,0.2
33,17,1,0,0.470588235294118,0.0588235294117647
