Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
1,15,3,0,0.466666666666667,0.2
3,23,7,0,0.434782608695652,0.304347826086957
5,19,1,0,0.473684210526316,0.0526315789473684
7,17,3,0,0.294117647058824,0.176470588235294
10,23,4,0,0.434782608695652,0.173913043478261
13,15,3,0,0.333333333333333,0.2
21,17,3,0,0.470588235294118,0.176470588235294
26,15,1,0,0.2,0.0666666666666667
27,15,1,0,0.2,0.0666666666666667
28,15,3,0,0.333333333333333,0.2
31,25,2,0,0.32,0.08
34,25,11,1,0.44,0.08
3,25,2,0,0.32,0.08
8,17,1,0,0.176470588235294,0.0588235294117647
12,25,5,0,0.32,0.2
20,15,3,0,0.333333333333333,0.2
22,17,3,0,0.470588235294118,0.176470588235294
26,15,1,0,0.333333333333333,0.0666666666666667
27,23,1,0,0.173913043478261,0.0434782608695652
28,25,5,0,0.44,0.2
32,23,1,0,0.304347826086957,0.0434782608695652
34,25,5,0,0.44,0.2
36,25,8,0,0.44,0.32
