Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
5,23,10,1,0.434782608695652,0.304347826086957
7,25,11,1,0.44,0.08
10,19,6,1,0.315789473684211,0.210526315789474
13,21,4,1,0.19047619047619,0.0476190476190476
14,21,9,1,0.428571428571429,0.333333333333333
15,19,9,1,0.473684210526316,0.0526315789473684
16,15,7,1,0.466666666666667,0.0666666666666667
17,25,8,1,0.32,0.2
21,15,5,1,0.333333333333333,0.2
26,17,1,0,0.470588235294118,0.0588235294117647
27,15,5,1,0.333333333333333,0.2
29,21,7,1,0.333333333333333,0.19047619047619
