Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
1,17,3,1,0.176470588235294,0.0588235294117647
2,25,8,0,0.44,0.32
4,17,8,1,0.470588235294118,0.0588235294117647
8,21,9,1,0.428571428571429,0.333333333333333
17,17,8,1,0.470588235294118,0.294117647058824
19,15,5,0,0.466666666666667,0.333333333333333
25,19,6,1,0.315789473684211,0.0526315789473684
26,17,8,1,0.470588235294118,0.176470588235294
27,21,9,1,0.428571428571429,0.333333333333333
30,17,8,1,0.470588235294118,0.176470588235294
35,23,10,1,0.434782608695652,0.0434782608695652
36,25,8,1,0.32,0.08
