Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
2,25,8,1,8,0.32
12,21,9,1,9,0.428571428571429
21,19,9,1,9,0.473684210526316
23,15,5,1,5,0.333333333333333
30,25,8,1,8,0.32
31,19,6,1,6,0.315789473684211
33,25,8,1,8,0.32
35,15,5,1,5,0.333333333333333
7,21,7,1,7,0.333333333333333
15,19,9,1,9,0.473684210526316
20,25,11,1,11,0.44
21,19,6,1,6,0.315789473684211
22,25,8,1,8,0.32
23,25,8,1,8,0.32
30,17,5,1,5,0.294117647058824
33,25,5,1,5,0.2
35,19,6,1,6,0.315789473684211
