Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
1,25,5,0,0.44,0.2
3,15,1,0,0.466666666666667,0.0666666666666667
6,21,1,0,0.333333333333333,0.0476190476190476
9,25,2,0,0.44,0.08
10,19,1,0,0.473684210526316,0.0526315789473684
12,25,2,0,0.2,0.08
13,15,1,0,0.466666666666667,0.0666666666666667
17,21,1,0,0.333333333333333,0.0476190476190476
18,17,3,0,0.294117647058824,0.176470588235294
22,25,5,0,0.32,0.2
25,25,2,0,0.2,0.08
34,23,4,0,0.434782608695652,0.173913043478261
1,23,4,0,0.304347826086957,0.173913043478261
5,25,2,0,0.44,0.08
8,19,6,0,0.473684210526316,0.315789473684211
9,21,4,0,0.333333333333333,0.19047619047619
17,15,1,0,0.333333333333333,0.0666666666666667
18,25,2,0,0.2,0.08
21,19,1,0,0.210526315789474,0.0526315789473684
23,25,2,0,0.44,0.08
31,17,3,0,0.294117647058824,0.176470588235294
35,23,1,0,0.173913043478261,0.0434782608695652
36,19,6,0,0.473684210526316,0.315789473684211
