Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
13,19,0,0,6,0.315789473684211
14,21,0,0,9,0.428571428571429
23,21,0,0,1,0.0476190476190476
24,15,0,0,3,0.2
1,15,0,0,1,0.0666666666666667
2,21,0,0,4,0.19047619047619
16,19,0,0,1,0.0526315789473684
26,19,0,0,4,0.210526315789474
29,19,0,0,1,0.0526315789473684
