Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
10,21,0,0,9,0.428571428571429
11,25,0,0,2,0.08
31,23,0,0,1,0.0434782608695652
1,19,0,0,1,0.0526315789473684
6,17,0,0,3,0.176470588235294
17,19,0,0,9,0.473684210526316
33,21,0,0,1,0.0476190476190476
34,15,0,0,3,0.2
36,19,0,0,4,0.210526315789474
