Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
2,23,10,1,0.434782608695652,0.0434782608695652
9,15,5,1,0.333333333333333,0.2
10,17,5,1,0.294117647058824,0.176470588235294
15,15,3,1,0.2,0.0666666666666667
16,15,3,1,0.2,0.0666666666666667
17,21,9,1,0.428571428571429,0.19047619047619
18,25,8,1,0.32,0.08
22,25,11,1,0.44,0.08
28,21,4,1,0.19047619047619,0.0476190476190476
30,23,10,1,0.434782608695652,0.304347826086957
33,19,9,1,0.473684210526316,0.315789473684211
34,21,7,1,0.333333333333333,0.19047619047619
