Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
5,17,0,0,5,0.294117647058824
6,25,0,0,2,0.08
11,15,0,0,3,0.2
14,19,0,0,1,0.0526315789473684
16,23,0,0,4,0.173913043478261
21,19,0,0,4,0.210526315789474
25,21,0,0,4,0.19047619047619
8,25,0,0,2,0.08
14,19,0,0,4,0.210526315789474
