Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
3,23,1,1,1,0.0434782608695652
4,15,5,1,5,0.333333333333333
5,21,7,1,7,0.333333333333333
12,21,1,1,1,0.0476190476190476
22,19,4,1,4,0.210526315789474
26,19,9,1,9,0.473684210526316
29,23,7,1,7,0.304347826086957
33,25,11,1,11,0.44
34,19,6,1,6,0.315789473684211
5,25,8,1,8,0.32
10,23,7,1,7,0.304347826086957
11,15,7,1,7,0.466666666666667
13,19,4,1,4,0.210526315789474
20,25,11,1,11,0.44
32,23,10,1,10,0.434782608695652
